,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,All I Want for Christmas Is You,Mariah Carey,2451657,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,Rockin' Around The Christmas Tree,Brenda Lee,2199305,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
3,Last Christmas,Wham!,2184950,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
4,It's Beginning to Look a Lot like Christmas,Michael Bubl?,2064459,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
5,Jingle Bell Rock,Bobby Helms,2029110,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
6,Santa Tell Me,Ariana Grande,1997112,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
7,It's the Most Wonderful Time of the Year,Andy Williams,1805323,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
8,Underneath the Tree,Kelly Clarkson,1507084,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
9,Sleigh Ride,The Ronettes,1421026,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
10,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1410886,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
11,Holly Jolly Christmas,Michael Bubl?,1401661,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
12,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1393349,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
13,Mistletoe,Justin Bieber,1365473,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
14,The Christmas Song (Merry Christmas To You),Nat King Cole,1316064,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
15,Feliz Navidad,Jos? Feliciano,1287169,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
16,Do They Know It's Christmas? - 1984 Version,Band Aid,1282265,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
17,A Holly Jolly Christmas - Single Version,Burl Ives,1143541,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
18,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,1087777,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
19,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1084684,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
20,Snowman,Sia,1076852,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
21,Mood (feat. iann dior),24kGoldn,1004825,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
22,Run Rudolph Run - Single Version,Chuck Berry,958380,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
23,Blue Christmas,Elvis Presley,936416,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
24,White Christmas,Bing Crosby,921818,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
25,willow,Taylor Swift,905758,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
26,Whoopty,CJ,892849,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
27,WITHOUT YOU,The Kid LAROI,855170,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
28,Santa Claus Is Coming To Town,The Jackson 5,826641,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
29,Driving Home for Christmas - 2019 Remaster,Chris Rea,805641,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
30,positions,Ariana Grande,790839,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
31,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,788147,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
32,HOLIDAY,Lil Nas X,756472,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
33,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,740983,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
34,What You Know Bout Love,Pop Smoke,735665,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
35,Therefore I Am,Billie Eilish,725104,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
36,Christmas (Baby Please Come Home),Darlene Love,718890,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
37,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,710604,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
38,Levitating (feat. DaBaby),Dua Lipa,706477,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
39,Baby It's Cold Outside (duet with Michael Bubl?),Idina Menzel,673306,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
40,34+35,Ariana Grande,668366,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
41,Gnat,Eminem,663641,https://open.spotify.com/track/6cS9PmLky2NhLOhpIsUlow
42,ROCKSTAR (feat. Roddy Ricch),DaBaby,658994,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
43,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,633235,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
44,Blinding Lights,The Weeknd,621754,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
45,What Christmas Means To Me,Stevie Wonder,619488,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
46,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,616250,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
47,Joy To The World,Nat King Cole,614637,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
48,Little Saint Nick - 1991 Remix,The Beach Boys,611440,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
49,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,605850,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
50,"Baby, It's Cold Outside",Dean Martin,601822,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
51,Santa Baby,Kylie Minogue,601650,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
52,WAP (feat. Megan Thee Stallion),Cardi B,590720,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
53,champagne problems,Taylor Swift,580032,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339
54,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,573483,https://open.spotify.com/track/35z5xJpu76nakf65i1BCMl
55,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,571393,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
56,Step Into Christmas,Elton John,568888,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
57,Christmas (Baby Please Come Home),Mariah Carey,564788,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
58,Fairytale of New York (feat. Kirsty MacColl),The Pogues,564554,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
59,Lonely (with benny blanco),Justin Bieber,560308,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
60,you broke me first,Tate McRae,555596,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
61,Mistletoe And Holly - Remastered 1999,Frank Sinatra,553931,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
62,Reminds Me Of You,Juice WRLD,548305,https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
63,O Tannenbaum,Vince Guaraldi Trio,546300,https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0
64,Holy (feat. Chance The Rapper),Justin Bieber,545377,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
65,Way Out (feat. Big Sean),Jack Harlow,545233,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
66,I Saw Mommy Kissing Santa Claus,The Jackson 5,535845,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ
