,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,The Box,Roddy Ricch,1818152,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,Baby Pluto,Lil Uzi Vert,1459325,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
3,Dance Monkey,Tones And I,1419161,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Blinding Lights,The Weeknd,1355778,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,Intentions (feat. Quavo),Justin Bieber,1355344,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
6,That Way - Bonus Track,Lil Uzi Vert,1273769,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
7,P2,Lil Uzi Vert,1263190,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
8,Blueberry Faygo,Lil Mosey,1239017,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,Don't Start Now,Dua Lipa,1155519,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,Lo Mein,Lil Uzi Vert,1081611,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
11,Godzilla (feat. Juice WRLD),Eminem,1062253,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
12,Silly Watch,Lil Uzi Vert,992428,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
13,Life Is Good (feat. Drake),Future,987941,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
14,Circles,Post Malone,981207,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,ROXANNE,Arizona Zervas,973143,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
16,Say So,Doja Cat,964257,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,Falling,Trevor Daniel,912210,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
18,I'm Sorry,Lil Uzi Vert,849009,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
19,death bed (coffee for your head),Powfu,837821,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
20,WHATS POPPIN,Jack Harlow,833436,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
21,Someone You Loved,Lewis Capaldi,798856,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
22,After Hours,The Weeknd,786706,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
23,Sunday Best,Surfaces,780626,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
24,Prices,Lil Uzi Vert,762879,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
25,Homecoming,Lil Uzi Vert,740168,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
26,Stupid Love,Lady Gaga,709275,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
27,You should be sad,Halsey,706965,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
28,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,701982,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
29,Celebration Station,Lil Uzi Vert,696172,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
30,I Love Me,Demi Lovato,695313,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
31,Adore You,Harry Styles,691414,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
32,Venetia,Lil Uzi Vert,688171,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
33,Bigger Than Life,Lil Uzi Vert,664298,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
34,High Fashion (feat. Mustard),Roddy Ricch,663411,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
35,Roses - Imanbek Remix,SAINt JHN,661838,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
36,POP,Lil Uzi Vert,661076,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
37,My Oh My (feat. DaBaby),Camila Cabello,655393,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
38,Forever (feat. Post Malone & Clever),Justin Bieber,637948,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
39,If the World Was Ending - feat. Julia Michaels,JP Saxe,634064,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
40,Before You Go,Lewis Capaldi,625897,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
41,Memories,Maroon 5,614503,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
42,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,596353,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
43,CITY OF ANGELS,24kGoldn,594857,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
44,You Better Move,Lil Uzi Vert,594673,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
45,Supalonely,BENEE,582665,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
46,Moral of the Story,Ashe,581911,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
47,everything i wanted,Billie Eilish,580880,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
48,"10,000 Hours (with Justin Bieber)",Dan + Shay,573847,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
49,Yummy,Justin Bieber,557866,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
50,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,555283,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
51,Ballin' (with Roddy Ricch),Mustard,551725,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
52,hot girl bummer,blackbear,540968,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
53,No Time To Die,Billie Eilish,537607,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
54,What If I Told You That I Love You,Ali Gatie,536081,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
55,Chrome Heart Tags,Lil Uzi Vert,529537,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
56,bad guy,Billie Eilish,521637,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
57,Bust Me,Lil Uzi Vert,514331,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
58,Heatin Up (feat. Gunna),Lil Baby,513716,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
59,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,513269,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,Se?orita,Shawn Mendes,502884,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
61,What A Man Gotta Do,Jonas Brothers,500098,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
62,SKYBOX,Gunna,489973,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
63,Secure The Bag,Lil Uzi Vert,466918,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
64,Suicidal,YNW Melly,466304,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
65,Know Your Worth,Khalid,456337,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
66,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,452906,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
67,BOP,DaBaby,449271,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
68,Bandit (with YoungBoy Never Broke Again),Juice WRLD,446530,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
69,Woah,Lil Baby,445920,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
70,PTSD,G Herbo,444662,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
71,HIGHEST IN THE ROOM,Travis Scott,432820,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
72,Feel Me,Selena Gomez,431999,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
73,I Don't Care (with Justin Bieber),Ed Sheeran,430933,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
74,OUT WEST (feat. Young Thug),JACKBOYS,419374,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
75,OprahÅfs Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,418489,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
76,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,416849,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
77,Dior,Pop Smoke,411527,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
78,Money In The Grave (Drake ft. Rick Ross),Drake,410950,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
79,Lucid Dreams,Juice WRLD,407172,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
80,Beautiful People (feat. Khalid),Ed Sheeran,406004,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
81,Urgency (feat. Syd),Lil Uzi Vert,399722,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
82,La Dif?cil,Bad Bunny,397026,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
83,Young & Alive,Bazzi,394311,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
84,SUGAR,BROCKHAMPTON,388744,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
85,B.S. (feat. H.E.R.),Jhen? Aiko,388172,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
86,To Die For,Sam Smith,385439,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
87,Physical,Dua Lipa,380050,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
88,One Thing Right,Marshmello,378103,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
