,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,"break up with your girlfriend, i'm bored",Ariana Grande,2671417,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
2,7 rings,Ariana Grande,2601427,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,Wow.,Post Malone,1506982,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,needy,Ariana Grande,1400045,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
5,MIDDLE CHILD,J. Cole,1354656,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1343852,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
7,"thank u, next",Ariana Grande,1334340,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
8,NASA,Ariana Grande,1330390,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
9,bury a friend,Billie Eilish,1300903,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
10,bloodline,Ariana Grande,1295567,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
11,bad idea,Ariana Grande,1284336,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
12,Going Bad (feat. Drake),Meek Mill,1207815,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
13,fake smile,Ariana Grande,1121882,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
14,ghostin,Ariana Grande,1080849,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
15,imagine,Ariana Grande,1010334,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
16,Look Back at It,A Boogie Wit da Hoodie,1001413,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
17,Talk,Khalid,972056,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
18,Without Me,Halsey,955541,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,SICKO MODE,Travis Scott,932883,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
20,in my head,Ariana Grande,925893,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
21,Thotiana,Blueface,887599,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
22,Happier,Marshmello,873554,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
23,Dancing With A Stranger (with Normani),Sam Smith,848069,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
24,make up,Ariana Grande,848002,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
25,a lot,21 Savage,816676,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
26,Shallow,Lady Gaga,774664,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
27,Drip Too Hard (Lil Baby & Gunna),Lil Baby,719799,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
28,ZEZE (feat. Travis Scott & Offset),Kodak Black,718775,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
29,Pure Water (with Migos),Mustard,683766,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
30,Mo Bamba,Sheck Wes,669708,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
31,Saturday Nights,Khalid,650736,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
32,Eastside (with Halsey & Khalid),benny blanco,648709,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
33,i'm so tired...,Lauv,645467,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
34,Who Do You Love,The Chainsmokers,645132,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
35,High Hopes,Panic! At The Disco,641986,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
36,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,599326,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
37,Let Me Down Slowly,Alec Benjamin,570021,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
38,Keanu Reeves,Logic,566029,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
39,Nights Like This (feat. Ty Dolla $ign),Kehlani,563289,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B
40,Better Now,Post Malone,560745,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,Leave Me Alone,Flipp Dinero,537864,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
42,when the party's over,Billie Eilish,514954,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
43,Lucid Dreams,Juice WRLD,512098,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
44,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,511721,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
45,Better,Khalid,506746,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
46,Youngblood,5 Seconds of Summer,496427,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
47,No Stylist (feat. Drake),French Montana,488477,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
48,Sweet but Psycho,Ava Max,482862,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
49,Splashin,Rich The Kid,481204,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
50,Nonstop,Drake,479383,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
51,Taste (feat. Offset),Tyga,465018,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
52,SAD!,XXXTENTACION,457475,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
53,MIA (feat. Drake),Bad Bunny,441995,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
54,Hope,The Chainsmokers,438865,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
55,Wake Up in the Sky,Gucci Mane,438069,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
56,Noticed,Lil Mosey,426342,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
57,KIKA,6ix9ine,424307,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
58,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,423213,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
59,lovely,Billie Eilish,415844,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
60,rockstar (feat. 21 Savage),Post Malone,413022,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,First Off (feat. Travis Scott),Future,412356,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG
62,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,409471,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
63,Lost in the Fire,Gesaffelstein,408916,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
64,Armed And Dangerous,Juice WRLD,408198,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
65,Be Alright,Dean Lewis,407362,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
66,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,403590,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
67,Giant (with Rag'n'Bone Man),Calvin Harris,401953,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
68,Space Cadet (feat. Gunna),Metro Boomin,397395,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
69,Money,Cardi B,389601,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
70,Girls Like You (feat. Cardi B),Maroon 5,385710,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
71,Don't Call Me Up,Mabel,365436,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
72,I Like Me Better,Lauv,360415,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
73,Moonlight,XXXTENTACION,359666,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
74,I Like It,Cardi B,359627,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
75,God's Plan,Drake,357506,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
76,Faucet Failure,Ski Mask The Slump God,354606,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
77,Look Alive (feat. Drake),BlocBoy JB,347429,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
78,Someone You Loved,Lewis Capaldi,344595,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
79,Psycho (feat. Ty Dolla $ign),Post Malone,344317,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
80,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,342557,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
81,no tears left to cry,Ariana Grande,341383,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
82,This Feeling,The Chainsmokers,341322,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
83,Bohemian Rhapsody - Remastered 2011,Queen,339715,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
84,Beautiful (feat. Camila Cabello),Bazzi,338019,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
85,Crushed Up,Future,336522,https://open.spotify.com/track/7wcyO1rrH3Ru4t659IjG41
86,Body (feat. brando),Loud Luxury,334860,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
87,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,324168,https://open.spotify.com/track/51w9Jbat1pLeWINGCpnQUR
88,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,322332,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
