,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Nice For What,Drake,2686944,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,God's Plan,Drake,1711171,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,Call Out My Name,The Weeknd,1408957,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
4,Psycho (feat. Ty Dolla $ign),Post Malone,1394612,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,Look Alive (feat. Drake),BlocBoy JB,1237337,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
6,SAD!,XXXTENTACION,1125634,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,Plug Walk,Rich The Kid,974056,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
8,FRIENDS,Marshmello,877584,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,Love Lies (with Normani),Khalid,866936,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
10,Wasted Times,The Weeknd,836629,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
11,The Middle,Zedd,832606,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
12,Try Me,The Weeknd,831107,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
13,All The Stars (with SZA),Kendrick Lamar,784597,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
14,Walk It Talk It,Migos,765398,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
15,Be Careful,Cardi B,746576,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
16,Freaky Friday (feat. Chris Brown),Lil Dicky,745526,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
17,In My Blood,Shawn Mendes,718537,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
18,Ric Flair Drip (& Metro Boomin),Offset,699762,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
19,rockstar,Post Malone,659541,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
20,Powerglide (feat. Juicy J),Rae Sremmurd,629471,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG
21,Body,Loud Luxury,620062,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
22,I Like It,Cardi B,614235,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,612498,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,One Kiss (with Dua Lipa),Calvin Harris,599867,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
25,I Do (feat. SZA),Cardi B,599290,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
26,JAPAN,Famous Dex,596941,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
27,Mine,Bazzi,593091,https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3
28,Moonlight,XXXTENTACION,592856,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,Lemon (feat. Drake) - Drake Remix,N.E.R.D,583945,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB
30,Pray For Me (with Kendrick Lamar),The Weeknd,566897,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
31,IDGAF,Dua Lipa,562308,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
32,Hurt You,The Weeknd,555225,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
33,Never Be the Same,Camila Cabello,540653,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
34,Stir Fry,Migos,539563,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
35,Drip (feat. Migos),Cardi B,531208,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
36,Nevermind,Dennis Lloyd,521641,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,Remind Me to Forget,Kygo,515482,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
38,I Was Never There,The Weeknd,509573,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
39,Havana (feat. Young Thug),Camila Cabello,509275,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
40,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,505883,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
41,I Fall Apart,Post Malone,504868,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
42,Delicate,Taylor Swift,501059,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
43,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,499279,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
44,Say Something (feat. Chris Stapleton),Justin Timberlake,497939,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
45,Privilege,The Weeknd,464362,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
