,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1795278,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,I Don't Care (with Justin Bieber),Ed Sheeran,1742010,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,The London (feat. J. Cole & Travis Scott),Young Thug,1636779,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
4,bad guy,Billie Eilish,1555707,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,1167385,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
6,If I Can't Have You,Shawn Mendes,1157410,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
7,EARFQUAKE,"Tyler, The Creator",1133959,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,984853,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,Old Town Road,Lil Nas X,967926,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
10,Truth Hurts,Lizzo,888454,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
11,Sucker,Jonas Brothers,847452,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
12,Pop Out (feat. Lil Tjay),Polo G,844473,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
13,Isis,Joyner Lucas,817003,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
14,Homicide (feat. Eminem),Logic,758167,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
15,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,756486,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
16,Suge,DaBaby,744846,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
17,Wow.,Post Malone,741287,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
18,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,732504,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
19,SOS,Avicii,714917,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
20,Easier,5 Seconds of Summer,705123,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
21,Talk (feat. Disclosure),Khalid,700604,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
22,MIDDLE CHILD,J. Cole,687158,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
23,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,686317,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
24,"Go Loko (feat. Tyga, Jon Z)",YG,680144,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
25,7 rings,Ariana Grande,666223,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
26,Nightmare,Halsey,666183,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
27,Going Bad (feat. Drake),Meek Mill,646078,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
28,Paradise,Bazzi,599215,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
29,Someone You Loved,Lewis Capaldi,596601,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Pure Water (with Migos),Mustard,589190,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
31,Here With Me,Marshmello,575932,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
32,Shallow,Lady Gaga,563686,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
33,"Carry On (from the Original Motion Picture ""POK?MON Detective Pikachu"")",Kygo,561981,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
34,Rescue Me,OneRepublic,553075,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
35,Sanguine Paradise,Lil Uzi Vert,551814,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
36,Dancing With A Stranger (with Normani),Sam Smith,546948,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
37,Eastside (with Halsey & Khalid),benny blanco,546547,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
38,Don't Call Me Up,Mabel,538693,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
39,Happier,Marshmello,517107,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,bury a friend,Billie Eilish,509451,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
41,Without Me,Halsey,508739,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
42,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,502252,https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV
43,when the party's over,Billie Eilish,491025,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
44,SICKO MODE,Travis Scott,485700,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
45,Murder On My Mind,YNW Melly,482037,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
46,Sweet but Psycho,Ava Max,467029,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
47,Not Ok,Kygo,462918,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
48,"Sometimes, All The Time",Loud,456399,https://open.spotify.com/track/6SlLKlIbF057jIOiQA52dT
49,"break up with your girlfriend, i'm bored",Ariana Grande,454252,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
50,Ransom,Lil Tecca,452374,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
51,i'm so tired...,Lauv,443114,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
52,Look Back at It,A Boogie Wit da Hoodie,442910,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
53,Better,Khalid,429551,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
54,Just Us (feat. SZA),DJ Khaled,427455,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
55,Freaky,Tory Lanez,424899,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
56,Love Me Less (feat. Quinn XCII),MAX,419359,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
57,High Hopes,Panic! At The Disco,409014,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
58,Who Do You Love,The Chainsmokers,407017,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
59,lovely (with Khalid),Billie Eilish,403979,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,wish you were gay,Billie Eilish,401393,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
61,Drip Too Hard (Lil Baby & Gunna),Lil Baby,401007,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
62,Con Calma,Daddy Yankee,400339,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
63,Lucid Dreams,Juice WRLD,399910,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
64,Robbery,Juice WRLD,398878,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
65,Clout (feat. Cardi B),Offset,398497,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
66,Better Now,Post Malone,397903,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
67,Youngblood,5 Seconds of Summer,387966,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
68,3 Nights,Dominic Fike,381479,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
69,Boy With Luv (feat. Halsey),BTS,376167,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
70,Sixteen,Ellie Goulding,373946,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
71,"thank u, next",Ariana Grande,372343,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
72,"Hey Look Ma, I Made It",Panic! At The Disco,367734,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
73,Be Alright,Dean Lewis,367649,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
74,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,365202,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
75,I THINK,"Tyler, The Creator",364366,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t
76,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,361068,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt
77,Faucet Failure,Ski Mask The Slump God,359287,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
78,Taste (feat. Offset),Tyga,358059,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
79,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,356947,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
80,Mixed Personalities (feat. Kanye West),YNW Melly,356403,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
81,Do You Mean (feat. Ty Dolla $ign & b?low),The Chainsmokers,353390,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
82,In The Dark,YG,346732,https://open.spotify.com/track/6l26j7uCiDstBiYTuiaInV
83,Saturday Nights,Khalid,346086,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
84,ZEZE (feat. Travis Scott & Offset),Kodak Black,343117,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
85,Envy Me,Calboy,340464,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
86,rockstar (feat. 21 Savage),Post Malone,340304,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
87,What I Like About You (feat. Theresa Rex),Jonas Blue,332986,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
88,God's Country,Blake Shelton,329544,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
89,Nonstop,Drake,327690,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
90,I,Lil Skies,319465,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
91,I Like Me Better,Lauv,318831,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
92,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,314263,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
93,Body (feat. brando),Loud Luxury,313514,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
94,Mo Bamba,Sheck Wes,310997,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
95,Fallait y aller,Loud,310744,https://open.spotify.com/track/532Q7VFxt96LsQf7BjGGKM
96,SAD!,XXXTENTACION,310666,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
97,Beer Never Broke My Heart,Luke Combs,309009,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
98,GRoCERIES,Chance the Rapper,306820,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT
99,Bohemian Rhapsody - Remastered 2011,Queen,305030,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
100,Goddamn (feat. A Boogie wit da Hoodie),Tyga,304673,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG
101,Piece Of Your Heart,MEDUZA,301307,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
102,Shotta Flow,NLE Choppa,299119,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
103,Girls Like You (feat. Cardi B),Maroon 5,298781,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
104,God's Plan,Drake,294697,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
105,I Like It,Cardi B,293558,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
106,Beautiful Crazy,Luke Combs,293262,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
107,a lot,21 Savage,292574,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
108,Walk Me Home,P!nk,291772,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
109,you should see me in a crown,Billie Eilish,288060,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
110,Don't Pretend (feat. SAFE),Khalid,286812,https://open.spotify.com/track/1E6DEDWDKHoOW0fcFuDghV
111,Leave Me Alone,Flipp Dinero,285821,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
112,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,285349,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
113,So Am I,Ava Max,280433,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
114,This Feeling,The Chainsmokers,278204,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
115,Kill This Love,BLACKPINK,277809,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
116,Psycho (feat. Ty Dolla $ign),Post Malone,277068,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
117,Knockin' Boots,Luke Bryan,276983,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
118,Noticed,Lil Mosey,276399,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
119,my strange addiction,Billie Eilish,276174,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
120,Slide (feat. Blueface & Lil Tjay),French Montana,272859,https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCV
121,Purple Emoji (feat. J. Cole),Ty Dolla $ign,272377,https://open.spotify.com/track/3OJ4LEE50iFELaHiZ09zif
122,MIA (feat. Drake),Bad Bunny,271661,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
123,Earth,Lil Dicky,271583,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
124,Don't Stop Believin',Journey,269415,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
125,Price On My Head (feat. The Weeknd),NAV,268576,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t
126,Get You The Moon (feat. Sn?w),Kina,268530,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
127,Tequila,Dan + Shay,266777,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
128,The Middle,Zedd,266667,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
129,Shape of You,Ed Sheeran,266640,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
130,Let Me Down Slowly,Alec Benjamin,264750,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
131,CIVIL WAR - Bonus,Russ,264408,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
132,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,263039,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
133,Moonlight,XXXTENTACION,262446,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
134,"I CanÅft Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,262165,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
135,Outta My Head (with John Mayer),Khalid,261238,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
