,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,HIGHEST IN THE ROOM,Travis Scott,1399945,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2,Dance Monkey,Tones And I,1384448,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Circles,Post Malone,1300463,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,Lose You To Love Me,Selena Gomez,1277627,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
5,Someone You Loved,Lewis Capaldi,1102708,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1084801,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
7,ROXANNE,Arizona Zervas,1045671,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
8,Memories,Maroon 5,1042546,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
9,Follow God,Kanye West,994315,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
10,Don't Start Now,Dua Lipa,953987,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
11,hot girl bummer,blackbear,922155,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
12,"10,000 Hours (with Justin Bieber)",Dan + Shay,860313,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
13,Se?orita,Shawn Mendes,768927,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
14,Stuck In A Dream (feat. Gunna),Lil Mosey,752205,https://open.spotify.com/track/5hDAT527wXWNBnJlujhuUs
15,Ransom,Lil Tecca,690234,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
16,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,676894,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
17,Look At Her Now,Selena Gomez,673577,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
18,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,669408,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
19,223's (feat. 9lokknine),YNW Melly,662754,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
20,Lalala,Y2K,636753,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
21,Beautiful People (feat. Khalid),Ed Sheeran,624379,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
22,bad guy,Billie Eilish,620879,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,Camelot,NLE Choppa,614691,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
24,VALENTINO,24kGoldn,613020,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
25,Immortal,21 Savage,610916,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
26,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,603784,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
27,Money In The Grave (Drake ft. Rick Ross),Drake,600549,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
28,Trampoline (with ZAYN),SHAED,599311,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
29,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,596878,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,596652,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
31,Truth Hurts,Lizzo,594914,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
32,Behind Barz - Bonus,Drake,593447,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
33,Goodbyes (Feat. Young Thug),Post Malone,584814,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
34,Ride It,Regard,549908,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
35,Lights Up,Harry Styles,546954,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
36,Panini,Lil Nas X,546868,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
37,Somebody,Internet Money,528249,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
38,Liar,Camila Cabello,526903,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
39,One Thing Right,Marshmello,524282,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
40,Bad To You (with Normani & Nicki Minaj),Ariana Grande,524028,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5
41,How Do You Sleep?,Sam Smith,520133,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
42,I Don't Care (with Justin Bieber),Ed Sheeran,508214,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
43,It's You,Ali Gatie,499748,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
44,Trigger,Major Lazer,487732,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
45,Graveyard,Halsey,484180,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
46,Hate Me (with Juice WRLD),Ellie Goulding,477518,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
47,F.N,Lil Tjay,473697,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
48,Takeaway (feat. Lennon Stella),The Chainsmokers,445750,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
49,Old Town Road - Remix,Lil Nas X,439841,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
50,No Guidance (feat. Drake),Chris Brown,434391,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
51,Bruises,Lewis Capaldi,419202,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
52,The London (feat. J. Cole & Travis Scott),Young Thug,417516,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
53,Hot (feat. Gunna),Young Thug,417431,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
54,Pop Out (feat. Lil Tjay),Polo G,408608,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
55,Did It Again,Lil Tecca,399591,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
56,Enemies (feat. DaBaby),Post Malone,396873,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
57,BOP,DaBaby,392741,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
58,Heartless (feat. Morgan Wallen),Diplo,392185,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
59,VIBEZ,DaBaby,390334,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
60,On God,Kanye West,389948,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn
61,Suge,DaBaby,386117,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
62,Wow.,Post Malone,377107,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
63,I'm Not Alright,Loud Luxury,376246,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR
64,RITMO (Bad Boys For Life),Black Eyed Peas,372635,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
65,Good Thing (with Kehlani),Zedd,371066,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
66,Nice To Meet Ya,Niall Horan,368747,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
67,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,366337,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
68,Start Wit Me (feat. Gunna),Roddy Ricch,359246,https://open.spotify.com/track/5ravc2aiNoYmu9m37diYXW
69,Triple Helix,KILLY,354324,https://open.spotify.com/track/0DosTwoHVAziTd3GfQNIef
70,SICKO MODE,Travis Scott,352074,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
71,MIDDLE CHILD,J. Cole,349725,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
72,Make No Sense,YoungBoy Never Broke Again,348950,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
73,Going Bad (feat. Drake),Meek Mill,347990,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
74,Saint-Tropez,Post Malone,347385,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
75,Shallow,Lady Gaga,344202,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
76,July,Noah Cyrus,343379,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
77,MAMACITA,Tyga,341869,https://open.spotify.com/track/51wFQM8W0YfXTmHusXUr5i
78,Bad Bad Bad (feat. Lil Baby),Young Thug,339534,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
79,Higher Love,Kygo,338259,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
80,Hot Shower,Chance the Rapper,338005,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
81,Used To Love (with Dean Lewis),Martin Garrix,336331,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
82,Baby (Lil Baby feat. DaBaby),Quality Control,335562,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
83,Kissing Other People,Lennon Stella,334001,https://open.spotify.com/track/2x3HyOx0Jd9MnlnAQRtIL3
84,Lonely,Diplo,332207,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
85,Closed On Sunday,Kanye West,331946,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3
86,Ballin' (with Roddy Ricch),Mustard,330174,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
87,You Need To Calm Down,Taylor Swift,327648,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
88,I.F.L.Y.,Bazzi,326922,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
89,Eastside (with Halsey & Khalid),benny blanco,326145,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
90,Sucker,Jonas Brothers,322894,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
