,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Anyone,Justin Bieber,1110463,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
2,Mood (feat. iann dior),24kGoldn,973640,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,Whoopty,CJ,845888,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
4,WITHOUT YOU,The Kid LAROI,833232,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
5,Levitating (feat. DaBaby),Dua Lipa,828927,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
6,positions,Ariana Grande,762546,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
7,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,748575,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
8,Good Days,SZA,729295,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
9,Blinding Lights,The Weeknd,706968,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,Therefore I Am,Billie Eilish,701662,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
11,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,701523,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
12,What You Know Bout Love,Pop Smoke,694757,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
13,willow,Taylor Swift,665414,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
14,34+35,Ariana Grande,660172,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
15,Afterglow,Ed Sheeran,637908,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
16,ROCKSTAR (feat. Roddy Ricch),DaBaby,620497,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17,HOLIDAY,Lil Nas X,605471,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
18,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,566510,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19,WAP (feat. Megan Thee Stallion),Cardi B,558466,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
20,you broke me first,Tate McRae,556557,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,Roses - Imanbek Remix,SAINt JHN,553238,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
22,Watermelon Sugar,Harry Styles,536218,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
