,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,I Love It (& Lil Pump),Kanye West,1811405,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,Falling Down - Bonus Track,Lil Peep,1548808,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,Killshot,Eminem,1406474,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
4,Lucky You (feat. Joyner Lucas),Eminem,1341357,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
5,SICKO MODE,Travis Scott,1279975,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
6,Happier,Marshmello,1171157,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,No Stylist (feat. Drake),French Montana,1055190,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
8,Eastside (with Halsey & Khalid),benny blanco,1028306,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,In My Feelings,Drake,921157,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,Better,Khalid,920422,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
11,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,916571,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
12,New Patek,Lil Uzi Vert,916433,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
13,Lucid Dreams,Juice WRLD,906087,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,Nonstop,Drake,829555,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
15,Promises (with Sam Smith),Calvin Harris,786544,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
16,Taste (feat. Offset),Tyga,723097,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Better Now,Post Malone,707122,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,Mo Bamba,Sheck Wes,667423,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
19,No Brainer,DJ Khaled,664879,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
20,SAD!,XXXTENTACION,662861,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,Youngblood,5 Seconds of Summer,647784,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,Girls Like You (feat. Cardi B),Maroon 5,638287,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
23,RAP DEVIL,Machine Gun Kelly,633305,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
24,I Like It,Cardi B,621638,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,Natural,Imagine Dragons,617470,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
26,Wake Up in the Sky,Gucci Mane,609004,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
27,Body (feat. brando),Loud Luxury,606797,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
28,Drip Too Hard,Lil Baby,604748,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3
29,The Ringer,Eminem,592936,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
30,Noticed,Lil Mosey,591899,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
31,In My Mind,Dynoro,589322,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,Be Alright,Dean Lewis,565524,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
33,Moonlight,XXXTENTACION,563281,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
34,breathin,Ariana Grande,557362,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
35,Yes Indeed,Lil Baby,536383,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
36,STARGAZING,Travis Scott,530080,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
37,Jackie Chan,Ti?sto,512143,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
38,Not Alike (feat. Royce Da 5'9),Eminem,506191,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
39,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,504117,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,Electricity (with Dua Lipa),Silk City,502881,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
41,Beautiful (feat. Camila Cabello),Bazzi,493886,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
42,God is a woman,Ariana Grande,484033,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
43,Love No More,Loud Luxury,481747,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
44,God's Plan,Drake,479769,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
45,Fall,Eminem,473522,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
