,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,"thank u, next",Ariana Grande,2059538,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,SICKO MODE,Travis Scott,1276286,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,ZEZE (feat. Travis Scott & Offset),Kodak Black,1212696,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
4,Mo Bamba,Sheck Wes,1133970,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1098880,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
6,BAD!,XXXTENTACION,1080238,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
7,Without Me,Halsey,1052030,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,Happier,Marshmello,1008156,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,933012,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,Drip Too Hard (Lil Baby & Gunna),Lil Baby,915295,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
11,Better,Khalid,859974,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,791356,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
13,when the party's over,Billie Eilish,763379,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
14,MIA (feat. Drake),Bad Bunny,753127,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
15,Lucid Dreams,Juice WRLD,724874,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
16,Shallow,Lady Gaga,704414,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,No Stylist (feat. Drake),French Montana,640795,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
18,Nonstop,Drake,610070,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
19,Better Now,Post Malone,603311,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
20,Eastside (with Halsey & Khalid),benny blanco,596925,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,Space Cadet (feat. Gunna),Metro Boomin,595441,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
22,Armed And Dangerous,Juice WRLD,576528,https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra
23,10 Freaky Girls (with 21 Savage),Metro Boomin,566178,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
24,Youngblood,5 Seconds of Summer,557129,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,Falling Down - Bonus Track,Lil Peep,550677,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
26,All I Want for Christmas Is You,Mariah Carey,547589,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
27,Leave Me Alone,Flipp Dinero,544451,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
28,Taste (feat. Offset),Tyga,540348,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
29,SAD!,XXXTENTACION,528480,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,525845,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
31,I Love It (& Lil Pump),Kanye West,525706,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
32,Wake Up in the Sky,Gucci Mane,511300,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
33,Suncity (feat. Empress Of),Khalid,507242,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
34,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,507014,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
35,Money,Cardi B,484714,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
36,Moonlight,XXXTENTACION,483843,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
37,Fine China,Future,482523,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
38,Happy Now,Kygo,464235,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
39,In My Feelings,Drake,462991,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
40,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,461442,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
41,Kiss and Make Up,Dua Lipa,458249,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
42,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,457141,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
43,lovely (with Khalid),Billie Eilish,456433,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
44,Girls Like You (feat. Cardi B),Maroon 5,450639,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
45,Noticed,Lil Mosey,444215,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
46,Bad Liar,Imagine Dragons,441887,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
47,Ruin My Life,Zara Larsson,438197,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
48,Woman Like Me (feat. Nicki Minaj),Little Mix,435570,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
49,Bohemian Rhapsody - Remastered 2011,Queen,432975,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
50,Lucky You (feat. Joyner Lucas),Eminem,424422,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
51,Topanga,Trippie Redd,422455,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
52,breathin,Ariana Grande,410488,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
53,rockstar (feat. 21 Savage),Post Malone,404222,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
54,Natural,Imagine Dragons,399670,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
55,Don't Come Out The House (with 21 Savage),Metro Boomin,397252,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
56,I Like It,Cardi B,390488,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
