,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,In My Feelings,Drake,3243128,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,Taste (feat. Offset),Tyga,1361498,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
3,I Like It,Cardi B,1349796,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,Girls Like You (feat. Cardi B),Maroon 5,1235132,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,Lucid Dreams,Juice WRLD,1202246,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,Nonstop,Drake,1166370,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
7,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1143433,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
8,Jackie Chan,Ti?sto,1134540,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
9,Better Now,Post Malone,1126297,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,God is a woman,Ariana Grande,1106160,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,Body,Loud Luxury,1043655,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
12,DonÅft Matter To Me (with Michael Jackson),Drake,1041857,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
13,SAD!,XXXTENTACION,945433,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,Nice For What,Drake,888949,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
15,Eastside (with Halsey & Khalid),benny blanco,853363,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,Youngblood,5 Seconds of Summer,806580,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,Ocean (feat. Khalid),Martin Garrix,803961,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
18,Solo (feat. Demi Lovato),Clean Bandit,795273,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,One Kiss (with Dua Lipa),Calvin Harris,770831,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
20,God's Plan,Drake,762422,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
21,Summertime Magic,Childish Gambino,747504,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
22,Moonlight,XXXTENTACION,745550,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,I'm Upset,Drake,708794,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
24,Mob Ties,Drake,693397,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
25,Rise,Jonas Blue,657357,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
26,Yes Indeed,Lil Baby,653119,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
27,Back To You - From 13 Reasons Why ? Season 2 Soundtrack,Selena Gomez,650575,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
28,Psycho (feat. Ty Dolla $ign),Post Malone,639317,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
29,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,629066,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
30,Look Alive (feat. Drake),BlocBoy JB,609054,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
31,Born To Be Yours,Kygo,597835,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
32,Ball For Me (feat. Nicki Minaj),Post Malone,593774,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
33,no tears left to cry,Ariana Grande,564555,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,Bed (feat. Ariana Grande),Nicki Minaj,543048,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
35,rockstar (feat. 21 Savage),Post Malone,538321,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
36,I Might Need Security,Chance the Rapper,491473,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
37,Nevermind,Dennis Lloyd,478697,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
38,Jocelyn Flores,XXXTENTACION,467731,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
