,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,positions,Ariana Grande,1766359,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
2,Mood (feat. iann dior),24kGoldn,1507287,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,34+35,Ariana Grande,1281677,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1248920,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,Lonely (with benny blanco),Justin Bieber,1131387,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
6,What You Know Bout Love,Pop Smoke,1085385,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
7,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,977036,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
8,Holy (feat. Chance The Rapper),Justin Bieber,944278,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
9,WAP (feat. Megan Thee Stallion),Cardi B,916155,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
10,motive (with Doja Cat),Ariana Grande,914064,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
11,Laugh Now Cry Later (feat. Lil Durk),Drake,807791,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
12,off the table (with The Weeknd),Ariana Grande,790280,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
13,ROCKSTAR (feat. Roddy Ricch),DaBaby,783571,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
14,Put Your Records On,Ritt Momney,748251,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
15,Tyler Herro,Jack Harlow,738331,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
16,pov,Ariana Grande,736509,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
17,Blinding Lights,The Weeknd,710559,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,Forever After All,Luke Combs,701047,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
19,Be Like That - feat. Swae Lee & Khalid,Kane Brown,699151,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
20,just like magic,Ariana Grande,669010,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
21,Savage Love (Laxed - Siren Beat),Jawsh 685,667597,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
22,Come & Go (with Marshmello),Juice WRLD,667176,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
23,you broke me first,Tate McRae,650987,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
24,Wonder,Shawn Mendes,645942,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
25,Watermelon Sugar,Harry Styles,632033,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
26,shut up,Ariana Grande,631351,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
27,Dynamite,BTS,629804,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
28,safety net (feat. Ty Dolla $ign),Ariana Grande,625942,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
29,Roses - Imanbek Remix,SAINt JHN,619472,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
30,POPSTAR (feat. Drake),DJ Khaled,613475,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
31,Dreams - 2004 Remaster,Fleetwood Mac,589807,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
32,nasty,Ariana Grande,582906,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
33,Levitating (feat. DaBaby),Dua Lipa,579939,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
34,Spicy (feat. Post Malone),Ty Dolla $ign,576433,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
35,Breaking Me,Topic,556907,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,six thirty,Ariana Grande,553352,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK
37,my hair,Ariana Grande,543820,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR
38,my ex's best friend (with blackbear),Machine Gun Kelly,543780,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
39,Mood Swings (feat. Lil Tjay),Pop Smoke,531292,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
40,Someone You Loved,Lewis Capaldi,517096,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,502357,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
42,obvious,Ariana Grande,500875,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
43,Heather,Conan Gray,499778,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
44,Midnight Sky,Miley Cyrus,494807,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
45,SO DONE,The Kid LAROI,494697,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
46,Wishing Well,Juice WRLD,494338,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
47,west side,Ariana Grande,480352,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN
48,Before You Go,Lewis Capaldi,479692,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
49,Blueberry Faygo,Lil Mosey,473305,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
50,love language,Ariana Grande,470205,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq
51,Take You Dancing,Jason Derulo,468599,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
52,Head & Heart (feat. MNEK),Joel Corry,468486,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
53,Martin & Gina,Polo G,444307,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
54,Mr. Right Now (feat. Drake),21 Savage,442516,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
55,Diamonds,Sam Smith,440311,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
56,Dance Monkey,Tones And I,438635,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
57,24 (feat. Lil Baby),Money Man,420196,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
58,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,410041,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
59,Ghostbusters,Ray Parker Jr.,409261,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0
60,Runnin,21 Savage,408904,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
61,Wolves (feat. Post Malone),Big Sean,404727,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
62,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,402927,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
63,Thriller,Michael Jackson,400257,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
64,Circles,Post Malone,399839,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
65,Whoopty,CJ,399071,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
66,Monster Mash,"Bobby ""Boris"" Pickett",395379,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
67,The Box,Roddy Ricch,386979,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
68,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,379388,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
69,Daisy,Ashnikko,375801,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
70,Sofia,Clairo,372984,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
71,Lucid Dreams,Juice WRLD,372178,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
72,Train Wreck,James Arthur,368538,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
73,Dior,Pop Smoke,359256,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
74,YouÅfre Mines Still (feat. Drake),Yung Bleu,359004,https://open.spotify.com/track/7E2C5rBLpCKwQlhJPVFBRS
75,Losses - Bonus,Lil Tjay,355217,https://open.spotify.com/track/3bAzFi7wGuOXJdgOYyFDSW
76,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,354530,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
77,Smile (with The Weeknd),Juice WRLD,349461,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
78,death bed (coffee for your head),Powfu,348581,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
79,If the World Was Ending - feat. Julia Michaels,JP Saxe,348547,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
80,Robbery,Juice WRLD,347728,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
81,Got It On Me,Pop Smoke,341973,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
82,MORE,K/DA,341439,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
83,Rain On Me (with Ariana Grande),Lady Gaga,340276,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
84,bad guy,Billie Eilish,339696,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
85,GREECE (feat. Drake),DJ Khaled,338977,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
86,Intentions (feat. Quavo),Justin Bieber,336806,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
87,PRACTICE,DaBaby,336130,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
88,Golden,Harry Styles,325276,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
89,Go Crazy,Chris Brown,325266,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
90,All I Want for Christmas Is You,Mariah Carey,318659,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
91,Fever,Dua Lipa,316439,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
92,Ice Cream (with Selena Gomez),BLACKPINK,315903,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
93,All Girls Are The Same,Juice WRLD,314514,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
