,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Nice For What,Drake,1616961,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,Better Now,Post Malone,1556394,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,Yes Indeed,Lil Baby,1290268,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
4,I'm Upset,Drake,1217703,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
5,This Is America,Childish Gambino,1214996,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
6,God's Plan,Drake,1042315,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,Psycho (feat. Ty Dolla $ign),Post Malone,992908,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
8,I Like It,Cardi B,987145,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,Body,Loud Luxury,910689,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
10,One Kiss (with Dua Lipa),Calvin Harris,908229,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
11,Look Alive (feat. Drake),BlocBoy JB,902422,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
12,no tears left to cry,Ariana Grande,860434,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
13,Lucid Dreams,Juice WRLD,841141,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
14,Back To You,Selena Gomez,837523,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
15,rockstar (feat. 21 Savage),Post Malone,734846,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
16,Youth feat. Khalid,Shawn Mendes,716377,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
17,OTW,Khalid,705953,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
18,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,690405,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
19,Love Lies (with Normani),Khalid,682064,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
20,Paranoid,Post Malone,677964,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
21,Playinwitme (feat. Kehlani),KYLE,677634,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
22,Plug Walk,Rich The Kid,658109,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,656522,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Ball For Me (feat. Nicki Minaj),Post Malone,646820,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
25,Nervous,Shawn Mendes,625060,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
26,FRIENDS,Marshmello,619065,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
27,In My Blood,Shawn Mendes,618090,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
28,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,611294,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
29,The Middle,Zedd,598590,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
30,Taste (feat. Offset),Tyga,574942,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
31,Walk It Talk It,Migos,574789,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
32,Call Out My Name,The Weeknd,561860,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
33,Nevermind,Dennis Lloyd,552324,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,What You Want,Belly,548624,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN
35,Champion (feat. Travis Scott),NAV,534937,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
36,KOD,J. Cole,529144,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
37,lovely (with Khalid),Billie Eilish,522464,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
38,Youngblood,5 Seconds of Summer,505185,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
39,JAPAN,Famous Dex,502039,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
40,Guatemala - From Swaecation,Rae Sremmurd,500350,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
41,Remind Me to Forget,Kygo,498245,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
42,Ric Flair Drip (& Metro Boomin),Offset,492741,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
43,SAD!,XXXTENTACION,492473,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
44,Spoil My Night (feat. Swae Lee),Post Malone,490517,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
45,Jackie Chan,Ti?sto,474049,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
46,Solo (feat. Demi Lovato),Clean Bandit,461341,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
47,Somebody,The Chainsmokers,456097,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
48,FAKE LOVE,BTS,450665,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
49,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,448182,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
50,All The Stars (with SZA),Kendrick Lamar,443030,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
51,Stay,Post Malone,437049,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
52,All Girls Are The Same,Juice WRLD,434802,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
53,Havana (feat. Young Thug),Camila Cabello,431609,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
54,TATI,6ix9ine,430397,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
55,Candy Paint,Post Malone,424220,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
56,Chun-Li,Nicki Minaj,416421,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
57,Rich & Sad,Post Malone,416170,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
58,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,414256,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
59,Where Were You In The Morning?,Shawn Mendes,395992,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
60,If You Know You Know,Pusha T,382264,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
61,I Fall Apart,Post Malone,376865,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
62,Freaky Friday (feat. Chris Brown),Lil Dicky,375681,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
63,92 Explorer,Post Malone,374872,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
64,X,Nicky Jam,367908,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
65,Over Now,Post Malone,366448,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
66,Mine,Bazzi,361504,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
67,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Rocky,358087,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq
68,I Wanna Know (feat. Bea Miller),NOTD,353442,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
69,Like To Be You feat. Julia Michaels,Shawn Mendes,353201,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
70,Lost In Japan,Shawn Mendes,351515,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
71,Fukk Sleep (feat. FKA twigs),A$AP Rocky,345734,https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt
72,Heaven,Kane Brown,343964,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
73,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy,343402,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
