,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,I Love It (& Lil Pump),Kanye West,1989029,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,Lucky You (feat. Joyner Lucas),Eminem,1695710,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,SICKO MODE,Travis Scott,1367326,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,Eastside (with Halsey & Khalid),benny blanco,1096151,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,In My Feelings,Drake,1082906,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
6,Happier,Marshmello,1080144,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1028574,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
8,Lucid Dreams,Juice WRLD,942752,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,Nonstop,Drake,877718,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
10,Taste (feat. Offset),Tyga,872247,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,Promises (with Sam Smith),Calvin Harris,871361,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
12,Girls Like You (feat. Cardi B),Maroon 5,864193,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,The Ringer,Eminem,823683,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
14,Better,Khalid,823297,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
15,No Brainer,DJ Khaled,786179,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,Body (feat. brando),Loud Luxury,777161,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
17,Better Now,Post Malone,768016,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,RAP DEVIL,Machine Gun Kelly,719251,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
19,I Like It,Cardi B,701726,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
20,Not Alike (feat. Royce Da 5'9),Eminem,694252,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
21,breathin,Ariana Grande,683500,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
22,SAD!,XXXTENTACION,678808,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
23,Youngblood,5 Seconds of Summer,678351,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,Wake Up in the Sky,Gucci Mane,671726,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
25,Fall,Eminem,658124,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
26,Natural,Imagine Dragons,655612,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
27,In My Mind,Dynoro,645367,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,Be Alright,Dean Lewis,608614,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
29,Moonlight,XXXTENTACION,597066,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
30,STARGAZING,Travis Scott,587842,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
31,Jackie Chan,Ti?sto,584083,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
32,Yes Indeed,Lil Baby,562424,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
33,Electricity (with Dua Lipa),Silk City,553124,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
34,Drip Too Hard,Lil Baby,550701,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3
35,Mo Bamba,Sheck Wes,538482,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
36,God is a woman,Ariana Grande,530505,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
37,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,525491,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
38,Greatest,Eminem,523805,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
39,Noticed,Lil Mosey,516827,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
40,God's Plan,Drake,502519,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
41,Kamikaze,Eminem,484859,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
42,Beautiful (feat. Camila Cabello),Bazzi,482823,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
43,Nice For What,Drake,479209,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
44,New Patek,Lil Uzi Vert,476992,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
45,Rise,Jonas Blue,474611,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
46,SWISH,Tyga,474003,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
47,rockstar (feat. 21 Savage),Post Malone,472541,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
48,Psycho (feat. Ty Dolla $ign),Post Malone,463258,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
49,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,460867,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
50,Falling Down - Bonus Track,Lil Peep,444099,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
51,I'm a Mess,Bebe Rexha,438731,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
52,Look Alive (feat. Drake),BlocBoy JB,434936,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
53,Solo (feat. Demi Lovato),Clean Bandit,431999,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
54,Happy Now,Zedd,423499,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
55,Love No More,Loud Luxury,421833,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
56,Jocelyn Flores,XXXTENTACION,419071,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
57,Self Care,Mac Miller,405836,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
58,REMEDY,Alesso,404542,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
59,Thunderclouds,Sia,393881,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
60,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,387364,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
61,SLOW DANCING IN THE DARK,Joji,382286,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
62,YOSEMITE,Travis Scott,379652,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
63,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,374645,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
64,ANTI EVERYBODY,KILLY,373501,https://open.spotify.com/track/70QV2FCEWH7SZK6wZJtXLk
65,One Kiss (with Dua Lipa),Calvin Harris,373344,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
66,Mob Ties,Drake,368675,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
67,Pretty Little Fears (feat. J. Cole),6LACK,368166,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
68,Normal,Eminem,366566,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
69,Venom - Music From The Motion Picture,Eminem,362350,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
70,High Hopes,Panic! At The Disco,360466,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
71,no tears left to cry,Ariana Grande,360345,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
72,Ball For Me (feat. Nicki Minaj),Post Malone,359845,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
73,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,358995,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
74,I Like Me Better,Lauv,355836,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
75,Stepping Stone,Eminem,354663,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
76,Love Lies (with Normani),Khalid,350785,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
77,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,349758,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
78,changes,XXXTENTACION,344070,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
79,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,341866,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
80,Good Guy (feat. Jessie Reyez),Eminem,335126,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
81,BEBE,6ix9ine,333731,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
82,Lean Wit Me,Juice WRLD,329455,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
83,Fuck Love (feat. Trippie Redd),XXXTENTACION,327711,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
84,WORKIN ME,Quavo,327527,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
85,Back To You - From 13 Reasons Why ? Season 2 Soundtrack,Selena Gomez,325585,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
86,Leave Me Alone,Flipp Dinero,324461,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
87,Nevermind,Dennis Lloyd,323497,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
88,Champion (feat. Travis Scott),NAV,322380,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
89,OTW,Khalid,320790,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
