,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,WAP (feat. Megan Thee Stallion),Cardi B,2541821,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,Laugh Now Cry Later (feat. Lil Durk),Drake,2071958,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
3,Mood (feat. iann dior),24kGoldn,1698602,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,Savage Love (Laxed - Siren Beat),Jawsh 685,1295593,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1277901,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,Dynamite,BTS,1224320,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
7,Watermelon Sugar,Harry Styles,1106816,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,Mood Swings (feat. Lil Tjay),Pop Smoke,1059703,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
9,Roses - Imanbek Remix,SAINt JHN,1045570,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
10,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,952532,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
11,Smile (with The Weeknd),Juice WRLD,949313,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
12,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,892811,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
13,Blinding Lights,The Weeknd,875179,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Come & Go (with Marshmello),Juice WRLD,874693,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
15,POPSTAR (feat. Drake),DJ Khaled,853569,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
16,Lemonade,Internet Money,838136,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt
17,GREECE (feat. Drake),DJ Khaled,837932,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
18,Wishing Well,Juice WRLD,828214,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
19,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,745510,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
20,Breaking Me,Topic,728363,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
21,Be Like That - feat. Swae Lee & Khalid,Kane Brown,707112,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
22,Heather,Conan Gray,690024,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
23,Midnight Sky,Miley Cyrus,654972,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
24,MAMACITA,Black Eyed Peas,648603,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
25,Blueberry Faygo,Lil Mosey,626631,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
26,Dance Monkey,Tones And I,619106,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
27,death bed (coffee for your head),Powfu,572338,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
28,7 Summers,Morgan Wallen,542186,https://open.spotify.com/track/0Z0kNthq0sS4lvGz9SSlBF
29,Go Crazy,Chris Brown,542150,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
30,Rain On Me (with Ariana Grande),Lady Gaga,542092,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
31,Stunnin' (feat. Harm Franklin),Curtis Waters,540103,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
32,Someone You Loved,Lewis Capaldi,522936,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
33,my ex's best friend (with blackbear),Machine Gun Kelly,509352,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
34,Party Girl,StaySolidRocky,506188,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
35,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,505578,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
36,Intentions (feat. Quavo),Justin Bieber,498431,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
37,Before You Go,Lewis Capaldi,493080,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
38,ily (i love you baby) (feat. Emilee),Surf Mesa,492337,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
39,Circles,Post Malone,487593,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
40,cardigan,Taylor Swift,486349,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
41,The Box,Roddy Ricch,480518,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
42,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,475131,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
43,Got It On Me,Pop Smoke,474989,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
44,"The Plan - From the Motion Picture ""TENET""",Travis Scott,471508,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST
