,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1899565,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,Roses - Imanbek Remix,SAINt JHN,1413975,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,Blinding Lights,The Weeknd,1117005,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Party Girl,StaySolidRocky,1045614,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
5,Rain On Me (with Ariana Grande),Lady Gaga,1006081,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
6,Toosie Slide,Drake,1004433,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
7,THE SCOTTS,THE SCOTTS,952087,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
8,Blueberry Faygo,Lil Mosey,898924,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,death bed (coffee for your head),Powfu,859366,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,Watermelon Sugar,Harry Styles,797801,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
11,The Box,Roddy Ricch,796754,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
12,Intentions (feat. Quavo),Justin Bieber,781843,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
13,Dance Monkey,Tones And I,775203,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,Don't Start Now,Dua Lipa,774386,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
15,WHATS POPPIN,Jack Harlow,748155,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
16,Sunday Best,Surfaces,730640,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
17,ily (i love you baby) (feat. Emilee),Surf Mesa,723280,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
18,GOOBA,6ix9ine,685826,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
19,Stuck with U (with Justin Bieber),Ariana Grande,675311,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
20,Be Kind (with Halsey),Marshmello,660662,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
21,Savage Remix (feat. Beyonc?),Megan Thee Stallion,653258,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
22,After Party,Don Toliver,630851,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
23,Circles,Post Malone,621161,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
24,Break My Heart,Dua Lipa,617555,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
25,Breaking Me,Topic,601421,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
26,Someone You Loved,Lewis Capaldi,594271,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
27,Chicago Freestyle (feat. Giveon),Drake,593515,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
28,Walk Em Down (feat. Roddy Ricch),NLE Choppa,569189,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
29,Life Is Good (feat. Drake),Future,568806,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
30,Supalonely,BENEE,546184,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
31,Lose Somebody,Kygo,536620,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
32,Sour Candy (with BLACKPINK),Lady Gaga,530493,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
33,Falling,Trevor Daniel,524438,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
34,ROXANNE,Arizona Zervas,523180,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
35,Before You Go,Lewis Capaldi,514790,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
36,If the World Was Ending - feat. Julia Michaels,JP Saxe,497550,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
37,MAMACITA,Black Eyed Peas,494467,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
38,Say So (feat. Nicki Minaj),Doja Cat,476614,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
39,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,473165,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
40,Adore You,Harry Styles,468917,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
41,HIGHEST IN THE ROOM,Travis Scott,451582,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
42,Deep End Freestyle,Sleepy Hallow,446092,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
43,Memories,Maroon 5,445684,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
44,goosebumps,Travis Scott,443771,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
45,Godzilla (feat. Juice WRLD),Eminem,443484,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
46,"10,000 Hours (with Justin Bieber)",Dan + Shay,426560,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
47,In Your Eyes,The Weeknd,419825,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
48,Say So,Doja Cat,418787,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
49,Play Date,Melanie Martinez,418173,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
50,TKN (feat. Travis Scott),ROSAL?A,401273,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
51,hot girl bummer,blackbear,401046,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
52,Ballin' (with Roddy Ricch),Mustard,397548,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
53,SICKO MODE,Travis Scott,396149,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
54,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,395725,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
55,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,386568,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
56,Se?orita,Shawn Mendes,385637,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,Righteous,Juice WRLD,385123,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
58,bad guy,Billie Eilish,371776,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
59,Boss Bitch,Doja Cat,366599,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
60,Lucid Dreams,Juice WRLD,362393,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
61,Know Your Worth,Khalid,357282,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
62,Ride It,Regard,355732,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
63,Higher Love,Kygo,352567,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
64,Like It Is,Kygo,341959,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
65,Cold Feet,Loud Luxury,341355,https://open.spotify.com/track/05eyyXvXUn1sJddXilQb5d
66,Turks (with Gunna & ft. Travis Scott),NAV,335252,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
67,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,334882,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
68,Flex (feat. Juice WRLD),Polo G,333669,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
69,everything i wanted,Billie Eilish,330258,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
70,Shallow,Lady Gaga,330180,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
71,Solitaires (feat. Travis Scott),Future,325527,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
72,This City,Sam Fischer,322754,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
73,High Fashion (feat. Mustard),Roddy Ricch,322076,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
74,Bandit (with YoungBoy Never Broke Again),Juice WRLD,321270,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
75,Kings & Queens,Ava Max,321105,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
