,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,ZEZE (feat. Travis Scott & Offset),Kodak Black,1780710,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1580585,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
3,MIA (feat. Drake),Bad Bunny,1342509,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
4,Without Me,Halsey,1291176,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,SICKO MODE,Travis Scott,1225623,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
6,Better,Khalid,1215890,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
7,Happier,Marshmello,1162542,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1092203,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
9,No Stylist (feat. Drake),French Montana,1044175,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
10,Drip Too Hard (Lil Baby & Gunna),Lil Baby,982563,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
11,Mo Bamba,Sheck Wes,968064,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
12,Shallow,Lady Gaga,952515,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,Fine China,Future,933318,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
14,Suncity (feat. Empress Of),Khalid,909601,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
15,when the party's over,Billie Eilish,881216,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
16,I Love It (& Lil Pump),Kanye West,868509,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
17,Lucid Dreams,Juice WRLD,796873,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
18,Nonstop,Drake,736125,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
19,Eastside (with Halsey & Khalid),benny blanco,735674,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
20,Falling Down - Bonus Track,Lil Peep,709433,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
21,Better Now,Post Malone,692500,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,Youngblood,5 Seconds of Summer,663811,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,655917,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
24,Killshot,Eminem,635154,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
25,Lucky You (feat. Joyner Lucas),Eminem,631158,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
26,Kiss and Make Up,Dua Lipa,628516,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
27,Noticed,Lil Mosey,626415,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
28,Promises (with Sam Smith),Calvin Harris,620923,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
29,Saturday Nights,Khalid,619274,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
30,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,613486,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
31,In My Feelings,Drake,611142,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
32,Moonlight,XXXTENTACION,603540,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
33,SAD!,XXXTENTACION,600111,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
34,Taste (feat. Offset),Tyga,585878,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
35,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,581130,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
36,STOOPID,6ix9ine,535982,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
37,Girls Like You (feat. Cardi B),Maroon 5,530149,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
38,I Like It,Cardi B,517064,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
39,FLIP THE SWITCH (feat. Drake),Quavo,515018,https://open.spotify.com/track/1rlIrbWboTRGeKfHhgbJRZ
40,Beautiful (feat. Camila Cabello),Bazzi,499975,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
41,Natural,Imagine Dragons,483536,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
42,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,480390,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
43,Leave Me Alone,Flipp Dinero,477796,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
44,rockstar (feat. 21 Savage),Post Malone,463126,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
45,Venom - Music From The Motion Picture,Eminem,461573,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
