,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,2319171,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,Goodbyes (Feat. Young Thug),Post Malone,1871198,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
3,Beautiful People (feat. Khalid),Ed Sheeran,1705123,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,Money In The Grave (Drake ft. Rick Ross),Drake,1612104,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
5,I Don't Care (with Justin Bieber),Ed Sheeran,1562620,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
6,Antisocial (with Travis Scott),Ed Sheeran,1423849,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1259029,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
8,One Thing Right,Marshmello,1182712,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
9,Panini,Lil Nas X,1153447,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
10,Ransom,Lil Tecca,1101765,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
11,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1057706,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
12,bad guy (with Justin Bieber),Billie Eilish,1035746,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
13,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,1017399,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
14,Truth Hurts,Lizzo,983344,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
15,bad guy,Billie Eilish,983008,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,945794,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
17,Lalala,Y2K,865885,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,854773,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
19,If I Can't Have You,Shawn Mendes,806163,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
20,The London (feat. J. Cole & Travis Scott),Young Thug,768033,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
21,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,747835,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
22,No Guidance (feat. Drake),Chris Brown,743911,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
23,You Need To Calm Down,Taylor Swift,736077,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
24,The Git Up,Blanco Brown,718052,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
25,Call You Mine (feat. Bebe Rexha),The Chainsmokers,715958,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
26,Someone You Loved,Lewis Capaldi,715151,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
27,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,692065,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
28,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,683981,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
29,It's You,Ali Gatie,675359,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
30,"Go Loko (feat. Tyga, Jon Z)",YG,670198,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
31,Pop Out (feat. Lil Tjay),Polo G,669122,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
32,Higher Love,Kygo,667957,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
33,Post Malone (feat. RANI),Sam Feldt,656538,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
34,Never Really Over,Katy Perry,623086,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
35,Wow.,Post Malone,612616,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
36,Best Part of Me (feat. YEBBA),Ed Sheeran,611688,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
37,Talk (feat. Disclosure),Khalid,594109,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
38,Take Me Back to London (feat. Stormzy),Ed Sheeran,590449,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
39,Old Town Road,Lil Nas X,578829,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
40,Sucker,Jonas Brothers,578504,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
41,Suge,DaBaby,564791,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
42,Only Human,Jonas Brothers,548588,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
43,All Around The World (La La La),R3HAB,536784,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
44,Rodeo,Lil Nas X,527829,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
45,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,520066,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d
46,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,517180,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE
47,Rescue Me,OneRepublic,502167,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
48,Eastside (with Halsey & Khalid),benny blanco,487110,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
49,MIDDLE CHILD,J. Cole,480250,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
50,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,479247,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
51,Put It All on Me (feat. Ella Mai),Ed Sheeran,473627,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla
52,Shallow,Lady Gaga,472840,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
53,7 rings,Ariana Grande,471231,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
54,Going Bad (feat. Drake),Meek Mill,462561,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
55,Feels (feat. Young Thug & J Hus),Ed Sheeran,456710,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9
56,Way To Break My Heart (feat. Skrillex),Ed Sheeran,456507,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB
57,On A Roll,Ashley O,451457,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
58,Loco Contigo (with J. Balvin & Tyga),DJ Snake,448710,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
59,Easier,5 Seconds of Summer,438100,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
60,Happier,Marshmello,432334,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
61,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,431733,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
62,Pure Water (with Migos),Mustard,427224,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
63,Paradise,Bazzi,423559,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
64,I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,422199,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN
65,Old Town Road - Remix,Lil Nas X,421987,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm
66,Mother's Daughter,Miley Cyrus,419259,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
67,Dancing With A Stranger (with Normani),Sam Smith,413884,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
68,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,410433,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
69,SICKO MODE,Travis Scott,400532,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
70,Hate Me (with Juice WRLD),Ellie Goulding,387940,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
71,Knockin' Boots,Luke Bryan,386020,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
72,EARFQUAKE,"Tyler, The Creator",382160,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
73,when the party's over,Billie Eilish,380769,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
74,Tap (feat. Meek Mill),NAV,379279,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
75,Con Calma,Daddy Yankee,374738,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
76,Piece Of Your Heart,MEDUZA,373083,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
77,Homicide (feat. Eminem),Logic,371029,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
78,SOS (feat. Aloe Blacc),Avicii,366355,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
79,Good As Hell,Lizzo,363784,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
80,Find U Again (feat. Camila Cabello),Mark Ronson,363767,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
81,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,362756,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
82,Sanguine Paradise,Lil Uzi Vert,361343,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
83,Here With Me,Marshmello,360767,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
84,Without Me,Halsey,360439,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
85,God's Country,Blake Shelton,357543,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
86,Better Now,Post Malone,355215,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
87,Melee,Tory Lanez,352006,https://open.spotify.com/track/600LJrBPTbJUvuVc4WCDfB
88,Better,Khalid,351116,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
89,Youngblood,5 Seconds of Summer,349893,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
90,bury a friend,Billie Eilish,347191,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
91,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,346773,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
92,High Hopes,Panic! At The Disco,343915,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
93,Heaven,Avicii,343070,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
94,Sweet but Psycho,Ava Max,341364,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
95,Drip Too Hard (Lil Baby & Gunna),Lil Baby,340781,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
96,Look Back at It,A Boogie Wit da Hoodie,339863,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
97,Beer Never Broke My Heart,Luke Combs,337779,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
98,lovely (with Khalid),Billie Eilish,335287,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
99,Murder On My Mind,YNW Melly,335243,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
