,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,All I Want for Christmas Is You,Mariah Carey,1632802,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,Last Christmas,Wham!,1340771,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,It's Beginning to Look a Lot like Christmas,Michael Bubl?,1309613,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
4,Rockin' Around The Christmas Tree,Brenda Lee,1291268,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
5,Santa Tell Me,Ariana Grande,1269850,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
6,Jingle Bell Rock,Bobby Helms,1186701,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
7,Mood (feat. iann dior),24kGoldn,1098416,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,It's the Most Wonderful Time of the Year,Andy Williams,1088906,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
9,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,1046830,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
10,Underneath the Tree,Kelly Clarkson,957234,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
11,positions,Ariana Grande,943384,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
12,Whoopty,CJ,925344,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
13,Therefore I Am,Billie Eilish,920352,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,912054,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,Sleigh Ride,The Ronettes,876951,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
16,Holly Jolly Christmas,Michael Bubl?,865433,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
17,Mistletoe,Justin Bieber,855449,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
18,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,851868,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
19,What You Know Bout Love,Pop Smoke,822496,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
20,HOLIDAY,Lil Nas X,821545,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
21,WITHOUT YOU,The Kid LAROI,806294,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
22,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,794816,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
23,34+35,Ariana Grande,764223,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
24,Feliz Navidad,Jos? Feliciano,763185,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
25,Blinding Lights,The Weeknd,750757,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,Do They Know It's Christmas? - 1984 Version,Band Aid,741387,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
27,ROCKSTAR (feat. Roddy Ricch),DaBaby,728851,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
28,Wonder,Shawn Mendes,719270,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
29,The Christmas Song (Merry Christmas To You),Nat King Cole,710359,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
30,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,681688,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
31,Lonely (with benny blanco),Justin Bieber,679056,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
32,A Holly Jolly Christmas - Single Version,Burl Ives,671944,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
33,Levitating (feat. DaBaby),Dua Lipa,661578,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
34,WAP (feat. Megan Thee Stallion),Cardi B,658790,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
35,Holy (feat. Chance The Rapper),Justin Bieber,617998,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
