,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,WAP (feat. Megan Thee Stallion),Cardi B,1743161,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,ROCKSTAR (feat. Roddy Ricch),DaBaby,1445167,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,Savage Love (Laxed - Siren Beat),Jawsh 685,1400914,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
4,Smile (with The Weeknd),Juice WRLD,1316207,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
5,Watermelon Sugar,Harry Styles,1184685,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,Roses - Imanbek Remix,SAINt JHN,1182298,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
7,POPSTAR (feat. Drake),DJ Khaled,1051331,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
8,Wishing Well,Juice WRLD,1038509,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
9,Come & Go (with Marshmello),Juice WRLD,1011166,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
10,GREECE (feat. Drake),DJ Khaled,978214,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
11,Blinding Lights,The Weeknd,955972,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,Mood Swings (feat. Lil Tjay),Pop Smoke,950259,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,949323,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
14,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,940403,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
15,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,913684,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
16,Breaking Me,Topic,782438,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
17,cardigan,Taylor Swift,746899,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
18,Blueberry Faygo,Lil Mosey,746243,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
19,exile (feat. Bon Iver),Taylor Swift,729175,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
20,MAMACITA,Black Eyed Peas,720745,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
21,my future,Billie Eilish,690903,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
22,Dance Monkey,Tones And I,673023,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
23,death bed (coffee for your head),Powfu,656453,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,Be Like That - feat. Swae Lee & Khalid,Kane Brown,621461,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
25,Intentions (feat. Quavo),Justin Bieber,600285,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
26,Rain On Me (with Ariana Grande),Lady Gaga,596830,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
27,Party Girl,StaySolidRocky,582152,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
28,Stunnin' (feat. Harm Franklin),Curtis Waters,562381,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
29,ily (i love you baby) (feat. Emilee),Surf Mesa,550021,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
30,Go Crazy,Chris Brown,548461,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
31,Sunday Best,Surfaces,545714,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
32,the 1,Taylor Swift,541099,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
33,Someone You Loved,Lewis Capaldi,532431,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
34,The Box,Roddy Ricch,531038,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
35,Toosie Slide,Drake,528480,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
36,Be Kind (with Halsey),Marshmello,515681,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
37,Break My Heart,Dua Lipa,511474,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
38,Circles,Post Malone,506702,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
39,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,504213,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
40,Got It On Me,Pop Smoke,492442,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
41,Before You Go,Lewis Capaldi,489179,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
42,Dior,Pop Smoke,488968,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
