,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Better Now,Post Malone,1956549,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,Nice For What,Drake,1779614,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,Psycho (feat. Ty Dolla $ign),Post Malone,1484615,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
4,God's Plan,Drake,1302169,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,This Is America,Childish Gambino,1277386,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
6,Paranoid,Post Malone,1176610,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
7,no tears left to cry,Ariana Grande,1104293,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,Look Alive (feat. Drake),BlocBoy JB,1031471,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
9,rockstar (feat. 21 Savage),Post Malone,987327,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
10,I Like It,Cardi B,927704,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,Stay,Post Malone,869855,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
12,Spoil My Night (feat. Swae Lee),Post Malone,836882,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
13,Ball For Me (feat. Nicki Minaj),Post Malone,827849,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
14,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,821951,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
15,Rich & Sad,Post Malone,805905,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
16,Love Lies (with Normani),Khalid,793751,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,SAD!,XXXTENTACION,787465,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,The Middle,Zedd,781520,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,One Kiss (with Dua Lipa),Calvin Harris,780137,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
20,FRIENDS,Marshmello,777250,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
21,Call Out My Name,The Weeknd,776081,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
22,Body,Loud Luxury,763093,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
23,KOD,J. Cole,762575,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
24,Plug Walk,Rich The Kid,746245,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
25,Over Now,Post Malone,728313,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
26,OTW,Khalid,724758,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
27,Candy Paint,Post Malone,697930,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
28,Youth (feat. Khalid),Shawn Mendes,696561,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
29,92 Explorer,Post Malone,681638,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
30,Same Bitches (feat. G-Eazy & YG),Post Malone,680060,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
31,Zack And Codeine,Post Malone,678941,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
32,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,659296,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
33,Walk It Talk It,Migos,636480,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
34,Takin' Shots,Post Malone,621602,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
35,Ric Flair Drip (& Metro Boomin),Offset,619853,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
36,All The Stars (with SZA),Kendrick Lamar,611844,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
37,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,609105,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
38,JAPAN,Famous Dex,596761,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
39,Remind Me to Forget,Kygo,593985,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
40,Guatemala - From Swaecation,Rae Sremmurd,579213,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
41,Otherside,Post Malone,547468,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
42,Nevermind,Dennis Lloyd,545152,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
43,Playinwitme (feat. Kehlani),KYLE,522507,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz
44,Freaky Friday (feat. Chris Brown),Lil Dicky,511565,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
45,In My Blood,Shawn Mendes,500931,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
46,Chun-Li,Nicki Minaj,500722,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
47,Blame It On Me,Post Malone,477538,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
48,Mine,Bazzi,473992,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
49,Genius,Sia,468899,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
50,Sugar Wraith,Post Malone,458414,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
51,Havana (feat. Young Thug),Camila Cabello,458068,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
52,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd,450084,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
53,Somebody,The Chainsmokers,425515,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
54,I Fall Apart,Post Malone,414118,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
55,Famous,Mason Ramsey,406371,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
56,ATM,J. Cole,384719,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
57,Stir Fry,Migos,380474,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
58,Youngblood,5 Seconds of Summer,372542,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
59,Be Careful,Cardi B,369109,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
60,IDGAF,Dua Lipa,368371,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
61,Pray For Me (with Kendrick Lamar),The Weeknd,365630,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
62,Esskeetit,Lil Pump,361450,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
63,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,360910,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
64,1950,King Princess,360887,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
65,Moonlight,XXXTENTACION,358204,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
66,Bedtime Stories (feat. The Weeknd) - From SR3MM,Rae Sremmurd,354716,https://open.spotify.com/track/6nI74KsH94IN0J2vp5shdT
67,Delicate,Taylor Swift,350977,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
68,Flames,David Guetta,350702,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
