,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1795109,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,Come & Go (with Marshmello),Juice WRLD,1651823,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
3,Wishing Well,Juice WRLD,1625610,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
4,Life's A Mess (feat. Halsey),Juice WRLD,1447307,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
5,Savage Love (Laxed - Siren Beat),Jawsh 685,1401554,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
6,Roses - Imanbek Remix,SAINt JHN,1366430,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,Conversations,Juice WRLD,1253322,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
8,Watermelon Sugar,Harry Styles,1195619,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1183691,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
10,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1128819,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
11,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,1065844,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
12,Party Girl (Remix),StaySolidRocky,1049186,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
13,Blinding Lights,The Weeknd,1039340,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Righteous,Juice WRLD,981904,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,957212,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
16,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,898389,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
17,Titanic,Juice WRLD,895492,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
18,Blood On My Jeans,Juice WRLD,890203,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
19,Bad Energy,Juice WRLD,859063,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
20,Blueberry Faygo,Lil Mosey,839713,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
21,Breaking Me,Topic,823914,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
22,MAMACITA,Black Eyed Peas,772119,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
23,Stay High,Juice WRLD,752032,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
24,death bed (coffee for your head),Powfu,751784,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
25,Rain On Me (with Ariana Grande),Lady Gaga,735548,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
26,Fighting Demons,Juice WRLD,735515,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
27,Got It On Me,Pop Smoke,727877,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
28,Dance Monkey,Tones And I,724907,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,Toosie Slide,Drake,723751,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
30,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,721838,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
31,Up Up And Away,Juice WRLD,707386,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
32,Intentions (feat. Quavo),Justin Bieber,700191,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
33,ily (i love you baby) (feat. Emilee),Surf Mesa,676789,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
34,Screw Juice,Juice WRLD,671032,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
35,Man Of The Year,Juice WRLD,661224,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
36,I Want It,Juice WRLD,655771,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
37,Sunday Best,Surfaces,649684,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
38,Can't Die,Juice WRLD,643822,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
39,The Box,Roddy Ricch,631892,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
40,Be Kind (with Halsey),Marshmello,604565,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
41,Break My Heart,Dua Lipa,599559,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
42,Dior,Pop Smoke,590016,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
43,Don't Start Now,Dua Lipa,585387,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,Stunnin' (feat. Harm Franklin),Curtis Waters,579077,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
45,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,574744,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
46,THE SCOTTS,THE SCOTTS,560279,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
47,Circles,Post Malone,547362,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
48,Someone You Loved,Lewis Capaldi,546760,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
49,Stuck with U (with Justin Bieber),Ariana Grande,540379,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
50,Chicago Freestyle (feat. Giveon),Drake,537384,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
51,Savage Remix (feat. Beyonc?),Megan Thee Stallion,529217,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
52,Before You Go,Lewis Capaldi,520880,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
53,We Paid (feat. 42 Dugg),Lil Baby,517082,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
54,WHATS POPPIN,Jack Harlow,512553,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
55,After Party,Don Toliver,507752,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
56,Gangstas,Pop Smoke,495099,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
57,Go Crazy,Chris Brown,486919,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
58,Anxiety - Intro,Juice WRLD,482888,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
59,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,471336,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
60,Rags2Riches (feat. ATR Son Son),Rod Wave,457394,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
61,Supalonely,BENEE,454956,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
62,Mood Swings (feat. Lil Tjay),Pop Smoke,454146,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
63,GO (feat. Juice WRLD),The Kid LAROI,444047,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
64,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,439025,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
65,Adore You,Harry Styles,437493,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
66,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,434487,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
67,How You Like That,BLACKPINK,432108,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
68,TKN (feat. Travis Scott),ROSAL?A,431877,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
69,Life Is Good (feat. Drake),Future,423062,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
70,Lucid Dreams,Juice WRLD,419403,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
71,The Bigger Picture,Lil Baby,409555,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
72,Be Like That - feat. Swae Lee & Khalid,Kane Brown,409467,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
73,Walk Em Down (feat. Roddy Ricch),NLE Choppa,406452,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
74,Make It Rain (feat. Rowdy Rebel),Pop Smoke,406015,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
75,ROXANNE,Arizona Zervas,396787,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
76,Something Special,Pop Smoke,394274,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
77,GOOBA,6ix9ine,390065,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
78,Say So,Doja Cat,389395,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
79,Memories,Maroon 5,389133,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
80,Se?orita,Shawn Mendes,387240,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
81,In Your Eyes,The Weeknd,387222,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
82,Falling,Trevor Daniel,386596,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
83,Wash Us In The Blood,Kanye West,384913,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
84,Godzilla (feat. Juice WRLD),Eminem,384676,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
85,Juice WRLD Speaks From Heaven - Outro,Juice WRLD,380214,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL
86,"The Man, The Myth, The Legend - Interlude",Juice WRLD,373846,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO
87,goosebumps,Travis Scott,368660,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
88,hot girl bummer,blackbear,366439,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
89,HIGHEST IN THE ROOM,Travis Scott,366289,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
90,44 BullDog,Pop Smoke,364064,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
91,Robbery,Juice WRLD,362668,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
92,Ride It,Regard,362480,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
93,Aim For The Moon (feat. Quavo),Pop Smoke,361963,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
94,If the World Was Ending - feat. Julia Michaels,JP Saxe,358174,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
95,Cold Feet,Loud Luxury,356863,https://open.spotify.com/track/05eyyXvXUn1sJddXilQb5d
96,Lose Somebody,Kygo,352848,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
