,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,2250591,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,Camila Cabello,1000450,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,1-800-273-8255,Logic,857023,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
4,Gucci Gang,Lil Pump,841774,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
5,Bank Account,21 Savage,794834,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
6,What Lovers Do (feat. SZA),Maroon 5,789227,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
7,Silence,Marshmello,766187,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,Gorgeous,Taylor Swift,753106,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
9,Too Good At Goodbyes - Edit,Sam Smith,751243,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
10,Dusk Till Dawn - Radio Edit,ZAYN,715869,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
11,New Rules,Dua Lipa,700680,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
12,I Fall Apart,Post Malone,692929,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
13,Bodak Yellow,Cardi B,687986,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
14,Unforgettable,French Montana,687146,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
15,Sorry Not Sorry,Demi Lovato,675141,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
16,XO Tour Llif3,Lil Uzi Vert,672967,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
17,Perfect,Ed Sheeran,664951,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
18,Let You Down,NF,664320,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,I Get the Bag (feat. Migos),Gucci Mane,601343,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
20,Congratulations,Post Malone,588098,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,Young Dumb & Broke,Khalid,565536,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
22,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,564774,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
23,Feel It Still,Portugal. The Man,557515,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
24,HUMBLE.,Kendrick Lamar,537352,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
25,BUTTERFLY EFFECT,Travis Scott,527933,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
26,Stargazing,Kygo,515437,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
27,Jocelyn Flores,XXXTENTACION,513211,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
28,Plain Jane,A$AP Ferg,500163,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
29,Glorious (feat. Skylar Grey),Macklemore,498252,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
30,Mi Gente (feat. Beyonc?),J Balvin,487240,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
31,What About Us,P!nk,480921,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
32,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,470574,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
33,Slow Hands,Niall Horan,469722,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
34,Mi Gente,J Balvin,467179,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
35,How Long,Charlie Puth,458233,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
36,Friends (with BloodPop?),Justin Bieber,446214,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
