,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,rockstar,Post Malone,1446979,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,River (feat. Ed Sheeran),Eminem,1346071,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,Havana,Camila Cabello,981994,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,All I Want for Christmas Is You,Mariah Carey,903034,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,Him & I (with Halsey),G-Eazy,829808,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
6,Gucci Gang,Lil Pump,793621,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
7,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,715186,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
8,Wolves,Selena Gomez,714235,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,No Limit,G-Eazy,683576,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
10,Ric Flair Drip (& Metro Boomin),Offset,679398,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
11,Perfect,Ed Sheeran,669949,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
12,Silence,Marshmello,669882,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,Let You Down,NF,654680,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
14,New Rules,Dua Lipa,646529,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,I Fall Apart,Post Malone,597720,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
16,Believe,Eminem,595826,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr
17,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,595096,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
18,Too Good At Goodbyes,Sam Smith,573371,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
19,What Lovers Do (feat. SZA),Maroon 5,568947,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
20,Bank Account,21 Savage,560037,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
21,Last Christmas,Wham!,547287,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
22,XO Tour Llif3,Lil Uzi Vert,541908,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
23,Unforgettable,French Montana,519340,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
24,Plain Jane,A$AP Ferg,511447,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
25,Congratulations,Post Malone,499007,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
26,MotorSport,Migos,496368,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
27,Candy Paint,Post Malone,496145,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
28,HUMBLE.,Kendrick Lamar,493313,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
29,Walk On Water (feat. Beyonc?),Eminem,490326,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
30,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,489763,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
31,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,481051,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
32,1-800-273-8255,Logic,471095,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
33,Dusk Till Dawn - Radio Edit,ZAYN,465254,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
34,It's the Most Wonderful Time of the Year,Andy Williams,460095,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
35,Do They Know It's Christmas? - 1984 Version,Band Aid,455808,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
36,Remind Me,Eminem,446710,https://open.spotify.com/track/0OMt4Qyetdbw2eUEvKBdHH
37,Shape of You,Ed Sheeran,446200,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
38,Wanted You (feat. Lil Uzi Vert),NAV,442129,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
39,Thunder,Imagine Dragons,440062,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
