,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,MONTERO (Call Me By Your Name),Lil Nas X,2327070,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
2,RAPSTAR,Polo G,2301926,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
3,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2155700,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
4,Astronaut In The Ocean,Masked Wolf,1350610,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,Kiss Me More (feat. SZA),Doja Cat,1313605,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
6,deja vu,Olivia Rodrigo,1061102,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
7,Levitating (feat. DaBaby),Dua Lipa,1016828,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
8,Calling My Phone,Lil Tjay,859640,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
9,drivers license,Olivia Rodrigo,828887,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
10,Mr. Perfectly Fine (TaylorÅfs Version) (From The Vault),Taylor Swift,815082,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
11,Save Your Tears,The Weeknd,791927,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
12,Up,Cardi B,768681,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
13,Hold On,Justin Bieber,759271,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
14,Heartbreak Anniversary,Giveon,751952,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
15,Leave The Door Open,Bruno Mars,743889,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
16,Mood (feat. iann dior),24kGoldn,705740,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
17,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,697478,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
18,WITHOUT YOU,The Kid LAROI,693704,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
19,Goosebumps - Remix,Travis Scott,691670,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
20,The Business,Ti?sto,691542,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
21,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,684246,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
22,WhatÅfs Next,Drake,683388,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
23,Blinding Lights,The Weeknd,613301,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,Love Story (TaylorÅfs Version),Taylor Swift,601026,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
25,Heat Waves,Glass Animals,585668,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
26,Best Friend (feat. Doja Cat),Saweetie,549600,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
27,As I Am (feat. Khalid),Justin Bieber,544219,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
28,X Gon' Give It To Ya,DMX,534892,https://open.spotify.com/track/1zzxoZVylsna2BQB65Ppcb
29,Met Him Last Night (feat. Ariana Grande),Demi Lovato,533046,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
30,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,525382,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
31,Wants and Needs (feat. Lil Baby),Drake,524099,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
32,Fearless (TaylorÅfs Version),Taylor Swift,520388,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
33,You Belong With Me (TaylorÅfs Version),Taylor Swift,515112,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA
34,Anyone,Justin Bieber,502382,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
35,Streets,Doja Cat,500405,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
36,Holy (feat. Chance The Rapper),Justin Bieber,496335,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
37,telepat?a,Kali Uchis,489488,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
38,Good Days,SZA,488502,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
39,You All Over Me (feat. Maren Morris) (TaylorÅfs Version) (From The Vault),Taylor Swift,483732,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
40,ROCKSTAR (feat. Roddy Ricch),DaBaby,482865,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
41,Someone You Loved,Lewis Capaldi,482080,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
42,Martin & Gina,Polo G,474989,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
43,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,466418,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
44,My Head & My Heart,Ava Max,462814,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
45,Roses - Imanbek Remix,SAINt JHN,452340,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
46,Watermelon Sugar,Harry Styles,444698,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
47,Fifteen (TaylorÅfs Version),Taylor Swift,440466,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5
48,What You Know Bout Love,Pop Smoke,434930,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
49,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,431556,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
50,Arcade,Duncan Laurence,423597,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
51,The Way I Loved You (TaylorÅfs Version),Taylor Swift,423380,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M
52,Paradise (feat. Dermot Kennedy),MEDUZA,421515,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
53,Whoopty,CJ,418739,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
54,Ruff Ryders' Anthem,DMX,415511,https://open.spotify.com/track/1BKT2I9x4RGKaKqW4up34s
55,Shy Away,Twenty One Pilots,410953,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
56,Hey Stephen (TaylorÅfs Version),Taylor Swift,407934,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT
57,you broke me first,Tate McRae,404106,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
58,Dance Monkey,Tones And I,399876,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
59,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,393762,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
60,Bang!,AJR,391722,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY
61,White Horse (TaylorÅfs Version),Taylor Swift,390565,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3
62,my ex's best friend (with blackbear),Machine Gun Kelly,378804,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
63,We're Good,Dua Lipa,375089,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
64,Back In Blood (feat. Lil Durk),Pooh Shiesty,374732,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
65,Laugh Now Cry Later (feat. Lil Durk),Drake,372604,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
66,Forever & Always (TaylorÅfs Version),Taylor Swift,370173,https://open.spotify.com/track/1msEuwSBneBKpVCZQcFTsU
67,Therefore I Am,Billie Eilish,361000,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
68,Circles,Post Malone,360777,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
69,Breathe (feat. Colbie Caillat) (TaylorÅfs Version),Taylor Swift,360524,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs
70,4 Da Gang (with Roddy Ricch),42 Dugg,358023,https://open.spotify.com/track/4KIkADzoVm3A10E9qyjsQ5
71,WAP (feat. Megan Thee Stallion),Cardi B,355817,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
72,ThatÅfs When (feat. Keith Urban) (TaylorÅfs Version) (From The Vault),Taylor Swift,351654,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P
73,positions,Ariana Grande,349610,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
