,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,God's Plan,Drake,2744963,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,Pray For Me (with Kendrick Lamar),The Weeknd,1186700,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
3,rockstar,Post Malone,1035666,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
4,Havana (feat. Young Thug),Camila Cabello,954849,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
5,All The Stars (with SZA),Kendrick Lamar,818348,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
6,River (feat. Ed Sheeran),Eminem,801484,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
7,Finesse - Remix; feat. Cardi B,Bruno Mars,777466,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
8,Stir Fry,Migos,760850,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
9,Mine,Bazzi,749456,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
10,I Fall Apart,Post Malone,738759,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
11,Let You Down,NF,711570,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,Him & I (with Halsey),G-Eazy,677711,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
13,Say Something (feat. Chris Stapleton),Justin Timberlake,671303,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
14,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,657512,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
15,IDGAF,Dua Lipa,638405,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
16,Never Be the Same,Camila Cabello,630638,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
17,Bartier Cardi (feat. 21 Savage),Cardi B,614293,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
18,Wolves,Selena Gomez,609775,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
19,No Limit,G-Eazy,602682,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
20,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,602358,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
21,Walk It Talk It,Migos,598974,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
22,Ric Flair Drip (& Metro Boomin),Offset,591457,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
23,The Middle,Zedd,586022,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
24,Narcos,Migos,551022,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
25,Perfect,Ed Sheeran,532563,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
26,Sick Boy,The Chainsmokers,517129,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
27,New Rules,Dua Lipa,516177,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
28,Codeine Dreaming (feat. Lil Wayne),Kodak Black,505179,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
29,MotorSport,Migos,502531,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
30,Filthy,Justin Timberlake,488221,https://open.spotify.com/track/5ZpjODX6OH1xZs3AOewTO6
31,HUMBLE.,Kendrick Lamar,478125,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
32,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,469734,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
33,Diplomatic Immunity,Drake,461069,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
34,XO Tour Llif3,Lil Uzi Vert,452106,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
35,Betrayed,Lil Xan,450399,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
36,Silence,Marshmello,449301,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
37,Notice Me,Migos,444390,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
38,Thunder,Imagine Dragons,443202,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
39,PICK IT UP (feat. A$AP Rocky),Famous Dex,442900,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
40,LOVE. FEAT. ZACARI.,Kendrick Lamar,435238,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
41,She Loves Control,Camila Cabello,429269,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
42,Tip Toe (feat. French Montana),Jason Derulo,427144,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
43,Unforgettable,French Montana,415954,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
44,Plain Jane,A$AP Ferg,411608,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
45,Congratulations,Post Malone,411393,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
46,Too Good At Goodbyes,Sam Smith,404120,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
47,Shape of You,Ed Sheeran,403881,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,I Miss You (feat. Julia Michaels),Clean Bandit,392779,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
49,Bank Account,21 Savage,384682,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
50,What Lovers Do (feat. SZA),Maroon 5,378247,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
51,Wanted You (feat. Lil Uzi Vert),NAV,373837,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
52,Candy Paint,Post Malone,369639,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
53,Young Dumb & Broke,Khalid,368744,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
54,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,368681,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
55,Rewrite The Stars,Zac Efron,360525,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
56,Bodak Yellow,Cardi B,348755,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
57,I Get the Bag (feat. Migos),Gucci Mane,347120,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
58,1-800-273-8255,Logic,346025,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
59,BUTTERFLY EFFECT,Travis Scott,342414,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
60,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,341953,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
61,Sky Walker (feat. Travis Scott),Miguel,338466,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
62,Gucci Gang,Lil Pump,330822,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
63,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,324027,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
64,Tell Me You Love Me,Demi Lovato,322582,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
65,End Game,Taylor Swift,318009,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
66,Nowadays (feat. Landon Cube),Lil Skies,317980,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
67,How Long,Charlie Puth,313069,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
68,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,312373,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
69,Feel It Still,Portugal. The Man,311053,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
70,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,299085,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
71,Location,Khalid,296312,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
72,Sorry Not Sorry,Demi Lovato,294776,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
73,?chame La Culpa,Luis Fonsi,294107,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
74,BBO (Bad Bitches Only),Migos,290816,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70
75,New Freezer (feat. Kendrick Lamar),Rich The Kid,288418,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
76,goosebumps,Travis Scott,287195,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
77,Despacito - Remix,Luis Fonsi,284278,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
78,Bad At Love,Halsey,283767,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
79,Bounce Out With That,YBN Nahmir,283322,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
80,Capital Letters,Hailee Steinfeld,279885,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
81,KEKE,6ix9ine,279676,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
82,Believer,Imagine Dragons,278176,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
83,Strip That Down,Liam Payne,276326,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
84,Dusk Till Dawn - Radio Edit,ZAYN,272928,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
85,Man of the Woods,Justin Timberlake,272806,https://open.spotify.com/track/4KTU5aa5s547f1JF5DImhF
86,Gang Gang,Migos,268265,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
87,Jocelyn Flores,XXXTENTACION,263982,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
88,All Falls Down (feat. Juliander),Alan Walker,263796,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
89,Attention,Charlie Puth,260412,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
90,DNA.,Kendrick Lamar,256433,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
91,Ghostface Killers,21 Savage,255392,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
92,Slow Hands,Niall Horan,253299,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
93,Supplies,Justin Timberlake,253278,https://open.spotify.com/track/6jT85s2dZ55HBqjXYi2rfI
94,Wait,Maroon 5,251806,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
95,Go Flex,Post Malone,245978,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
96,Redbone,Childish Gambino,244958,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
97,Say You Won't Let Go,James Arthur,242691,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
98,Slippery (feat. Gucci Mane),Migos,240540,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
99,The Weekend - Funk Wav Remix,SZA,236247,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
100,I Like Me Better,Lauv,231796,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
101,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,229506,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
102,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,228772,https://open.spotify.com/track/3i1B1PnsfnOQPGVIzhf1lr
103,Die For You,The Weeknd,227922,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
104,Body (feat. brando),Loud Luxury,227146,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
105,This Is Me,Keala Settle,225405,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
106,Bali (feat. Nav),88GLAM,224961,https://open.spotify.com/track/3OJq3VFyNrU0INcTwPyjbD
107,Body Like A Back Road,Sam Hunt,224236,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
108,Roll in Peace (feat. XXXTENTACION),Kodak Black,224053,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
109,Something Just Like This,The Chainsmokers,223763,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
110,Ain't Easy - THE LAUNCH,Elijah Woods x Jamie Fine,223398,https://open.spotify.com/track/2pia5xldH8dTPOzxqn5dvC
111,Praying,Kesha,221461,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
112,Attention (feat. Offset),Rich Brian,219335,https://open.spotify.com/track/16wWFYS9S4hKBk2Ofj3Ss6
113,Ice Tray,Quality Control,219205,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
114,Real Friends,Camila Cabello,219059,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
115,Saint,Huncho Jack,217707,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
116,Passionfruit,Drake,217643,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
117,Mi Gente,J Balvin,217525,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
118,Sober,G-Eazy,216295,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV
119,Issues,Julia Michaels,213703,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
120,There's Nothing Holdin' Me Back,Shawn Mendes,212765,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
121,Do Right,Glades,212061,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
122,Sucker for You,Matt Terry,210532,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
123,GUMMO,6ix9ine,210427,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
124,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,209577,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
125,Red Roses (feat. Landon Cube),Lil Skies,208382,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
126,Fuck Love (feat. Trippie Redd),XXXTENTACION,207015,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
127,Mask Off,Future,206689,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
128,Rubbin off the Paint,YBN Nahmir,204435,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
