,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,137399,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,"River (feat. Ed Sheeran)",Eminem,133507,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,"Havana (feat. Young Thug)","Camila Cabello",120567,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
4,rockstar,"Post Malone",117255,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
5,Rooftop,"Nico Santos",110560,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
6,"Him & I (with Halsey)",G-Eazy,101725,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
7,"Let You Down",NF,100591,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
8,Wolves,"Selena Gomez",100366,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,Silence,Marshmello,96715,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"Qa bone",Azet,89101,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
11,"9 Milly",Azet,83990,https://open.spotify.com/track/2vIZ2BKgzCFPF2qqUXVS3R
12,Perfect,"Ed Sheeran",78669,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,"Sag Nix","RAF Camora",77664,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
14,"Gotham City","RAF Camora",77304,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
15,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,75177,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
16,Stargazing,Kygo,73648,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
17,"Dusk Till Dawn - Radio Edit",ZAYN,73519,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,"Never Be the Same","Camila Cabello",72831,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
19,Primo,"RAF Camora",71059,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
20,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",69229,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
21,"What Lovers Do (feat. SZA)","Maroon 5",68724,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
22,"Feel It Still","Portugal. The Man",66366,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
23,"New Rules","Dua Lipa",66192,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
24,"More Than You Know","Axwell /\ Ingrosso",65256,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
25,"I Like Me Better",Lauv,64422,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
26,"Whatever It Takes","Imagine Dragons",60814,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
27,"Échame La Culpa","Luis Fonsi",60746,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
28,Crazy,"Lost Frequencies",60670,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
29,Anywhere,"Rita Ora",59879,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
30,"Finesse - Remix; feat. Cardi B","Bruno Mars",58139,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
31,"Shape of You","Ed Sheeran",55443,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
32,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",54696,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
33,AMG,Fler,54233,https://open.spotify.com/track/67m9pQTDkmKFdmqgi1E6YO
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",54102,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"Data Love",RIN,53024,https://open.spotify.com/track/0hTLzq09OE4wAqTfLYyHVl
36,Kogong,"Mark Forster",52077,https://open.spotify.com/track/2rv1aetlu3MEQ5sJWJuMG1
37,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",51976,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
38,"Tip Toe (feat. French Montana)","Jason Derulo",50436,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
39,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",49393,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
40,Senorita,"Kay One",48485,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
41,"Lonely Together (feat. Rita Ora)",Avicii,48450,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
42,"I Believe I'm Fine","Robin Schulz",48432,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
