,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,188928,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,rockstar,"Post Malone",154363,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Havana,"Camila Cabello",148699,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Dusk Till Dawn - Radio Edit",ZAYN,118951,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
5,Silence,Marshmello,104853,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
6,"Feel It Still","Portugal. The Man",102674,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
7,Perfect,"Ed Sheeran",98361,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,"Let You Down",NF,96314,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
9,"I Like Me Better",Lauv,94043,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
10,"More Than You Know","Axwell /\ Ingrosso",93430,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
11,"What Lovers Do (feat. SZA)","Maroon 5",92614,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
12,"New Rules","Dua Lipa",90162,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,Wolves,"Selena Gomez",89731,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
14,"Too Good At Goodbyes","Sam Smith",87901,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
15,Gamechanger,Kollegah,87081,https://open.spotify.com/track/5gVkQehV7dXjnau9jjfJ7a
16,"Glorious (feat. Skylar Grey)",Macklemore,81413,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
17,Stargazing,Kygo,80754,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
18,"Without You (feat. Sandro Cavazza)",Avicii,70176,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
19,"Whatever It Takes","Imagine Dragons",69757,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
20,Primo,"RAF Camora",69752,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
21,Senorita,"Kay One",67163,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
22,"Lonely Together (feat. Rita Ora)",Avicii,65042,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
23,"What About Us",P!nk,64335,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
24,Columbo,Wanda,63754,https://open.spotify.com/track/2mhwX8vAz2l3i2wlrG8Av1
25,"Mon chéri",Capo,59644,https://open.spotify.com/track/4vN2F1v7WphIUva3S6hwaT
26,Thunder,"Imagine Dragons",59340,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
27,"Kleiner Cabrón",Veysel,57341,https://open.spotify.com/track/18B8O0dI8RANa7Kx9vyemO
28,Unforgettable,"French Montana",54885,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
29,"Zieh' den Rucksack aus",Kollegah,52734,https://open.spotify.com/track/6F0fXw4G0dqRWJnvWPZM67
30,"Shape of You","Ed Sheeran",51769,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
31,"Friends (with BloodPop®)","Justin Bieber",51274,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
32,"Mi Gente","J Balvin",50289,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
33,"Gucci Gang","Lil Pump",50119,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
34,"Summer Air",ItaloBrothers,48620,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
35,"How Long","Charlie Puth",47497,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
36,OK,"Robin Schulz",47341,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
37,1-800-273-8255,Logic,46940,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
38,"I Fall Apart","Post Malone",45848,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
39,"I Believe I'm Fine","Robin Schulz",45443,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
40,"If I'm Lucky","Jason Derulo",43475,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
41,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,43333,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
42,"All Stars","Martin Solveig",42842,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
43,"Your Song","Rita Ora",41815,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
44,"Young Dumb & Broke",Khalid,41815,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
45,"XO Tour Llif3","Lil Uzi Vert",40847,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
46,Attention,"Charlie Puth",40785,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
47,Mama,"Jonas Blue",39959,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
48,"Ohne mein Team","Bonez MC",39254,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
49,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",38966,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
50,"Sorry Not Sorry","Demi Lovato",38239,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
51,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",34838,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
52,"Feel Good","Felix Jaehn",34521,https://open.spotify.com/track/6a9vKVMFfNBi741DVSit3H
53,"Bon Voyage","Miami Yacine",33393,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
54,"Look What You Made Me Do","Taylor Swift",33133,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
55,"Andere Liga","RAF Camora",32251,https://open.spotify.com/track/2NWZiXyRdKEolP8QrjBGmp
56,"The Spectre","Alan Walker",31992,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
57,Congratulations,"Post Malone",31535,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
58,"Soldaten 2.0","Kontra K",30853,https://open.spotify.com/track/5RddxRDhCIcp8u8P5sV6n2
59,"Olé Olé","Capital Bra",30816,https://open.spotify.com/track/4v4ZuW2tjSyyci2BcE5bTp
60,"Sturmmaske Auf [Intro]",Kollegah,30537,https://open.spotify.com/track/2nvUC76Xju4HuqIFXeiCyI
61,"Monica Bellucci",RIN,29860,https://open.spotify.com/track/06ieFuGkwHCOFP2cmOBmgb
62,Pray,"Sam Smith",29480,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
63,"Too Much To Ask","Niall Horan",28845,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
64,Believer,"Imagine Dragons",28838,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
65,"Solo Dance","Martin Jensen",28697,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
66,"Bank Account","21 Savage",28257,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
67,"Man's Not Hot","Big Shaq",27914,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
68,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",27745,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
69,Telefon,Dardan,27698,https://open.spotify.com/track/1SkeK7yhwSkCUkbAG9604j
70,"Na Na Na","Capital Bra",27604,https://open.spotify.com/track/3xZAsF5FS5WgT4UDFXYJxx
71,"Heute mit mir",Nimo,27571,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
72,Kogong,"Mark Forster",27494,https://open.spotify.com/track/0eBEo8ckRAmUEdrbmgpevQ
73,"Something Just Like This","The Chainsmokers",27399,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
74,Hot2Touch,"Felix Jaehn",26826,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v
75,"All Falls Down (feat. Juliander)","Alan Walker",26154,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
76,Vorankommen,Luciano,26131,https://open.spotify.com/track/5NiXbacOLkUazxO1qmfXI9
77,"Mi Gente (feat. Beyoncé)","J Balvin",25777,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
78,MotorSport,Migos,25764,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
79,"Good Old Days (feat. Kesha)",Macklemore,25699,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
80,"Ghostface Killers","21 Savage",25051,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
81,Kontrollieren,"RAF Camora",24973,https://open.spotify.com/track/1uGERQ2DVv7j9WSsWzOHVp
82,"I Help You Hate Me","Sunrise Avenue",24632,https://open.spotify.com/track/1eFR6APW8u8iISvBxWw5HK
83,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",24542,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
84,Bros,RIN,24542,https://open.spotify.com/track/5cV34hcKf632Ry0avUxx5k
85,"Strip That Down","Liam Payne",24395,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
86,"Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta",24332,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
87,"Zigarren Havanna - KMN Street EP.2",Azet,24326,https://open.spotify.com/track/6ET5DRhoyIOUETNyDcGtk6
88,"Besser als 50 Cent",Veysel,24088,https://open.spotify.com/track/47W6ZxlDfVEOSWcBh2wohZ
89,"Sterben kannst du überall",Trailerpark,23984,https://open.spotify.com/track/33aYqVQ4EviRTd0BmHFxpF
90,"Letzte Liebe","Prinz Pi",23953,https://open.spotify.com/track/3c0YI3VZ1aKfWlKBzTzah4
91,Knöcheltief,Trettmann,23532,https://open.spotify.com/track/1qfM92o8OuFfWouqqfUBF8
92,Anywhere,"Rita Ora",23419,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
93,Gottseidank,Trettmann,23341,https://open.spotify.com/track/4FwwXRuwzJcpmfCR8ltO9b
94,"There's Nothing Holdin' Me Back","Shawn Mendes",23261,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
95,"Galway Girl","Ed Sheeran",23210,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
96,"Nur noch Gucci","Capital Bra",23013,https://open.spotify.com/track/6zxFyURXhsMwwkLQGZbzBw
97,"Lambo Diablo GT (feat. Nimo)",Capo,22806,https://open.spotify.com/track/6HxFJbQahRd5rWQ752D710
98,"Rich Love (with Seeb)",OneRepublic,22576,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
99,HUMBLE.,"Kendrick Lamar",22451,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
100,"Schnell machen",Sa4,22417,https://open.spotify.com/track/3dA1Z1MFUVbdY796jNEjr2
101,"I Miss You (feat. Julia Michaels)","Clean Bandit",22157,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
102,Questions,"Chris Brown",21908,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
103,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",21900,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
104,"Sowieso - Radio Version","Mark Forster",21886,https://open.spotify.com/track/07TAUihsoCBnLWWXuZYUyw
105,"Symphony (feat. Zara Larsson)","Clean Bandit",21859,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
106,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21639,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
107,"unendlichkeit - Main Edit",Cro,21382,https://open.spotify.com/track/00xBJ1IJSkErFWuuHxLPoP
108,"Alles probiert","RAF Camora",21270,https://open.spotify.com/track/4NrwzWgZfNHb7dpNrEEQqX
109,Yakuza,Veysel,21226,https://open.spotify.com/track/6d90RoEzEKSRCmEdLI6ELC
110,Millionär,"187 Strassenbande",20746,https://open.spotify.com/track/6mw02h3qbWmuq2bJCRjRAe
111,"Nice Girl 2.0",Ufo361,20553,https://open.spotify.com/track/607TgBgbTvP8CTgIHN0R6q
112,"Walk On Water","Thirty Seconds To Mars",20497,https://open.spotify.com/track/4U9arGcc4ATa7shChhLQP0
113,Montpellier,"Miami Yacine",20453,https://open.spotify.com/track/6ePid2SrWNYfRfZlWahbay
114,"Kids in Love (feat. The Night Game)",Kygo,20413,https://open.spotify.com/track/1Bxzw8ag71snOU9IbhXVD6
115,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,20390,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
116,"Bam Bam",Veysel,20355,https://open.spotify.com/track/1X4hTQHlK0QgyybrAvMuTt
117,"In the End","Linkin Park",20021,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
118,"It Ain't Me (with Selena Gomez)",Kygo,20007,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
119,Tired,"Alan Walker",19985,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
120,"Go Flex","Post Malone",19963,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
121,"Jocelyn Flores",XXXTENTACION,19930,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
122,Murcielago,"KC Rebell",19799,https://open.spotify.com/track/39qlqpwVzRkQP6WsILfIB5
123,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",18735,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
124,"There for You","Martin Garrix",18693,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
125,"Wie Falco",Nimo,18690,https://open.spotify.com/track/6ZyLo7sln0QFP7YXqgXCU8
126,"Bedroom Floor","Liam Payne",18634,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
127,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",18631,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
128,"Zweistellige Haftstrafen","Capital Bra",18563,https://open.spotify.com/track/1EPtSITu19y0DQvbIvs6Jz
129,"2U (feat. Justin Bieber)","David Guetta",18554,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
130,"Call On Me - Ryan Riback Extended Remix",Starley,18553,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
131,"Bodak Yellow","Cardi B",18476,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
132,"Wohin willst du","Gestört aber GeiL",18409,https://open.spotify.com/track/51WUacrCkukxCgym463uNN
