,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"River (feat. Ed Sheeran)",Eminem,134440,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,"Was du Liebe nennst",Bausa,130927,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
3,rockstar,"Post Malone",113784,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,"Havana (feat. Young Thug)","Camila Cabello",108153,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
5,Rooftop,"Nico Santos",106778,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
6,"Him & I (with Halsey)",G-Eazy,101813,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
7,"Let You Down",NF,98387,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
8,Wolves,"Selena Gomez",97353,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,Silence,Marshmello,93778,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
10,"God's Plan",Drake,91617,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
11,"Qa bone",Azet,88654,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
12,"Sick Boy","The Chainsmokers",87641,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
13,Perfect,"Ed Sheeran",73485,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"Gotham City","RAF Camora",73281,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
15,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,73072,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
16,"In My Mind",Dynoro,72230,https://open.spotify.com/track/2HvMyC2NoRJceu6Lgbn4lS
17,"Never Be the Same","Camila Cabello",72166,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
18,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",71879,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
19,Crazy,"Lost Frequencies",70390,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
20,Primo,"RAF Camora",70288,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
21,"Sag Nix","RAF Camora",69655,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
22,Stargazing,Kygo,68466,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
23,Anywhere,"Rita Ora",68238,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
24,"Dusk Till Dawn - Radio Edit",ZAYN,66999,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
25,"Feel It Still","Portugal. The Man",64127,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
26,"New Rules","Dua Lipa",63631,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,"Tip Toe (feat. French Montana)","Jason Derulo",63246,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
28,"More Than You Know","Axwell /\ Ingrosso",62555,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
29,"Échame La Culpa","Luis Fonsi",62523,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
30,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",60602,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
31,"Whatever It Takes","Imagine Dragons",59321,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
32,"What Lovers Do (feat. SZA)","Maroon 5",59058,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
33,IDGAF,"Dua Lipa",57669,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
34,"I Like Me Better",Lauv,57379,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
35,"This Is Me","Keala Settle",56619,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
36,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",54509,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
37,"Finesse - Remix; feat. Cardi B","Bruno Mars",53661,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
38,"Shape of You","Ed Sheeran",53560,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
39,"9 Milly",Azet,51990,https://open.spotify.com/track/2vIZ2BKgzCFPF2qqUXVS3R
40,"Lonely Together (feat. Rita Ora)",Avicii,51502,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
41,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",48457,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
42,Senorita,"Kay One",48095,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
43,"Ohne mein Team","Bonez MC",47454,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
44,"I Believe I'm Fine","Robin Schulz",46177,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
