,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,177458,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,rockstar,"Post Malone",174706,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,"Dusk Till Dawn - Radio Edit",ZAYN,130235,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
4,Havana,"Camila Cabello",117294,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"More Than You Know","Axwell /\ Ingrosso",109411,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
6,Silence,Marshmello,104974,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
7,"I Like Me Better",Lauv,102057,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
8,"New Rules","Dua Lipa",96755,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,"Glorious (feat. Skylar Grey)",Macklemore,95134,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
10,Perfect,"Ed Sheeran",94793,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
11,"Feel It Still","Portugal. The Man",92990,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
12,Senorita,"Kay One",86064,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
13,"Without You (feat. Sandro Cavazza)",Avicii,83077,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
14,"What Lovers Do (feat. SZA)","Maroon 5",79875,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
15,Primo,"RAF Camora",79589,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
16,"What About Us",P!nk,78450,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
17,"Let You Down",NF,73004,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,Stargazing,Kygo,70651,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
19,Thunder,"Imagine Dragons",70533,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
20,Columbo,Wanda,70032,https://open.spotify.com/track/2mhwX8vAz2l3i2wlrG8Av1
21,"Too Good At Goodbyes - Edit","Sam Smith",67286,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
22,"Mi Gente","J Balvin",66937,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
23,"Friends (with BloodPop®)","Justin Bieber",62653,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
24,Unforgettable,"French Montana",61742,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
25,"Zieh' den Rucksack aus",Kollegah,60071,https://open.spotify.com/track/6F0fXw4G0dqRWJnvWPZM67
26,"Look What You Made Me Do","Taylor Swift",59779,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
27,"Lonely Together (feat. Rita Ora)",Avicii,57598,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
28,"Summer Air",ItaloBrothers,56275,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
29,"Kleiner Cabrón",Veysel,55471,https://open.spotify.com/track/36XNdtXaPIAfhOiyKIPpWl
30,"Shape of You","Ed Sheeran",55200,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
31,1-800-273-8255,Logic,54611,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
32,OK,"Robin Schulz",53280,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
33,"Your Song","Rita Ora",50466,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
34,Mama,"Jonas Blue",48384,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
35,"All Stars","Martin Solveig",48055,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
36,Attention,"Charlie Puth",47703,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
37,"Andere Liga","RAF Camora",46161,https://open.spotify.com/track/2NWZiXyRdKEolP8QrjBGmp
38,"Sturmmaske Auf [Intro]",Kollegah,46120,https://open.spotify.com/track/2nvUC76Xju4HuqIFXeiCyI
39,"Bon Voyage","Miami Yacine",45164,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
40,"XO Tour Llif3","Lil Uzi Vert",44430,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
41,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,43836,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
42,"Sorry Not Sorry","Demi Lovato",43311,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
43,"Good Old Days (feat. Kesha)",Macklemore,43261,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
44,"Strip That Down","Liam Payne",42801,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
45,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",42618,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
46,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",40560,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
47,Telefon,Dardan,40535,https://open.spotify.com/track/1SkeK7yhwSkCUkbAG9604j
48,"Schnell machen",Sa4,40072,https://open.spotify.com/track/3dA1Z1MFUVbdY796jNEjr2
49,"Ohne mein Team","Bonez MC",39737,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
50,"Whatever It Takes","Imagine Dragons",39446,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
51,Gorgeous,"Taylor Swift",39178,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
52,"I Fall Apart","Post Malone",37720,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
53,Believer,"Imagine Dragons",37598,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
54,"Young Dumb & Broke",Khalid,35850,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
55,"The Spectre","Alan Walker",35301,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
56,"Soldaten 2.0","Kontra K",34753,https://open.spotify.com/track/5RddxRDhCIcp8u8P5sV6n2
57,"If I'm Lucky","Jason Derulo",33797,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
58,"Too Much To Ask","Niall Horan",33727,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
59,Congratulations,"Post Malone",33565,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
60,"Sterben kannst du überall",Trailerpark,33381,https://open.spotify.com/track/33aYqVQ4EviRTd0BmHFxpF
61,"Feel Good","Felix Jaehn",33097,https://open.spotify.com/track/6a9vKVMFfNBi741DVSit3H
62,"Olé Olé","Capital Bra",32700,https://open.spotify.com/track/4v4ZuW2tjSyyci2BcE5bTp
63,"There's Nothing Holdin' Me Back","Shawn Mendes",32177,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
64,"Na Na Na","Capital Bra",32024,https://open.spotify.com/track/3xZAsF5FS5WgT4UDFXYJxx
65,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",31844,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
66,"Solo Dance","Martin Jensen",31310,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
67,"How Long","Charlie Puth",30629,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
68,"Gucci Gang","Lil Pump",30608,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
69,"Monica Bellucci",RIN,30605,https://open.spotify.com/track/06ieFuGkwHCOFP2cmOBmgb
70,"Heute mit mir",Nimo,30494,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
71,"Something Just Like This","The Chainsmokers",30207,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
72,"Kids in Love",Kygo,29977,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
73,"I Believe I'm Fine","Robin Schulz",29829,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
74,"Mi Gente (feat. Beyoncé)","J Balvin",29783,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
75,"Bank Account","21 Savage",29570,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
76,Hot2Touch,"Felix Jaehn",29184,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v
77,"Slow Hands","Niall Horan",29142,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
78,Gottseidank,Trettmann,28972,https://open.spotify.com/track/4FwwXRuwzJcpmfCR8ltO9b
79,Montpellier,"Miami Yacine",28715,https://open.spotify.com/track/6ePid2SrWNYfRfZlWahbay
80,Knöcheltief,Trettmann,28374,https://open.spotify.com/track/1qfM92o8OuFfWouqqfUBF8
81,Bros,RIN,28156,https://open.spotify.com/track/5cV34hcKf632Ry0avUxx5k
82,Kontrollieren,"RAF Camora",28061,https://open.spotify.com/track/1uGERQ2DVv7j9WSsWzOHVp
83,"unendlichkeit - Main Edit",Cro,26989,https://open.spotify.com/track/00xBJ1IJSkErFWuuHxLPoP
84,"Nur noch Gucci","Capital Bra",26957,https://open.spotify.com/track/6zxFyURXhsMwwkLQGZbzBw
85,Vorankommen,Luciano,26858,https://open.spotify.com/track/5NiXbacOLkUazxO1qmfXI9
86,"Alles probiert","RAF Camora",26575,https://open.spotify.com/track/4NrwzWgZfNHb7dpNrEEQqX
87,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",26282,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
