,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Youngblood,"5 Seconds of Summer",2010112,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
2,"Better Now","Post Malone",1878802,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"All Mine","Kanye West",1311603,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
4,"Back To You","Selena Gomez",1235517,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
5,"Girls Like You (feat. Cardi B)","Maroon 5",1161003,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
6,"Love Lies (with Normani)",Khalid,1155579,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
7,"lovely (with Khalid)","Billie Eilish",1145287,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
8,"Nice For What",Drake,1071802,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
9,2002,Anne-Marie,1071120,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
10,"One Kiss (with Dua Lipa)","Calvin Harris",1059474,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
11,"no tears left to cry","Ariana Grande",1058460,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
12,"Lucid Dreams","Juice WRLD",1020762,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
13,"This Is America","Childish Gambino",1016277,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
14,Nevermind,"Dennis Lloyd",907282,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
15,"I Said Hi","Amy Shark",895641,https://open.spotify.com/track/2MuOQdl7uyEteKYCQtG4XE
16,OTW,Khalid,882330,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
17,"Psycho (feat. Ty Dolla $ign)","Post Malone",881406,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
18,"I Like It","Cardi B",815947,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
19,1950,"King Princess",809158,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
20,"Just Friends","Hayden James",765389,https://open.spotify.com/track/1quuqraz6z6RusyJZtyDcm
21,"Taste (feat. Offset)",Tyga,764413,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
22,"God's Plan",Drake,752844,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
23,"Call Out My Name","The Weeknd",725491,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
24,"Solo (feat. Demi Lovato)","Clean Bandit",708553,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
25,"Youth feat. Khalid","Shawn Mendes",705171,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
26,"Hurt Somebody (With Julia Michaels)","Noah Kahan",700252,https://open.spotify.com/track/026IC4Vj88QjLlnIPDExhz
27,"Ghost Town","Kanye West",692567,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
28,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",690767,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
29,"I'm Upset",Drake,689824,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
