,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,202858,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,rockstar,"Post Malone",148367,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Havana,"Camila Cabello",137077,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,Perfect,"Ed Sheeran",118507,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
5,"Dusk Till Dawn - Radio Edit",ZAYN,107316,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"Let You Down",NF,106607,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
7,Silence,Marshmello,102092,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
8,Wolves,"Selena Gomez",101417,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
9,"Feel It Still","Portugal. The Man",93808,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
10,"What Lovers Do (feat. SZA)","Maroon 5",91015,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
11,"I Like Me Better",Lauv,86668,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
12,"New Rules","Dua Lipa",86466,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,"More Than You Know","Axwell /\ Ingrosso",83136,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
14,Stargazing,Kygo,82470,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
15,"Too Good At Goodbyes","Sam Smith",79450,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
16,"Whatever It Takes","Imagine Dragons",76226,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
17,"Glorious (feat. Skylar Grey)",Macklemore,70548,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
18,Primo,"RAF Camora",70241,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
19,"Lonely Together (feat. Rita Ora)",Avicii,68359,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
20,"Gucci Gang","Lil Pump",66522,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
21,"Walk On Water (feat. Beyoncé)",Eminem,61549,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
22,Kogong,"Mark Forster",60935,https://open.spotify.com/track/0eBEo8ckRAmUEdrbmgpevQ
23,Senorita,"Kay One",60674,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
24,Columbo,Wanda,58501,https://open.spotify.com/track/2mhwX8vAz2l3i2wlrG8Av1
25,"Without You (feat. Sandro Cavazza)",Avicii,57670,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
26,Thunder,"Imagine Dragons",56303,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
27,"I Believe I'm Fine","Robin Schulz",55933,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh
28,"Kleiner Cabrón",Veysel,54320,https://open.spotify.com/track/18B8O0dI8RANa7Kx9vyemO
29,"What About Us",P!nk,53203,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
30,"Shape of You","Ed Sheeran",52362,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
31,AMG2,"Azzi Memo",51536,https://open.spotify.com/track/2xYoWWLcFjYQsEvsKqof3P
32,Unforgettable,"French Montana",50479,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",49818,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
34,"Man's Not Hot","Big Shaq",48695,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
35,"How Long","Charlie Puth",48331,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
36,"Your Song","Rita Ora",46864,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
37,Tiffany,Ufo361,46478,https://open.spotify.com/track/7rih4n3kMmToHuFyimrimt
38,"I Fall Apart","Post Malone",46473,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
39,"Friends (with BloodPop®)","Justin Bieber",45143,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
40,1-800-273-8255,Logic,44901,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
41,"Summer Air",ItaloBrothers,44147,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
42,"Mi Gente","J Balvin",43412,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
43,"Zieh' den Rucksack aus",Kollegah,42528,https://open.spotify.com/track/6F0fXw4G0dqRWJnvWPZM67
44,"Mon chéri",Capo,42422,https://open.spotify.com/track/4vN2F1v7WphIUva3S6hwaT
45,OK,"Robin Schulz",42222,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
46,"Young Dumb & Broke",Khalid,41064,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
47,"XO Tour Llif3","Lil Uzi Vert",40830,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
48,Gamechanger,Kollegah,40653,https://open.spotify.com/track/5gVkQehV7dXjnau9jjfJ7a
49,"Ohne mein Team","Bonez MC",40171,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
50,"Échame La Culpa","Luis Fonsi",36956,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
