,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Was du Liebe nennst",Bausa,173785,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2,"River (feat. Ed Sheeran)",Eminem,162872,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
3,"All I Want for Christmas Is You","Mariah Carey",147353,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
4,"Gotham City","RAF Camora",140619,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
5,rockstar,"Post Malone",128564,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
6,"Sag Nix","RAF Camora",127980,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
7,Havana,"Camila Cabello",110510,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,"Last Christmas",Wham!,109043,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
9,"Merry Christmas Everyone - Remastered","Shakin' Stevens",107081,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
10,"Him & I (with Halsey)",G-Eazy,106088,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,"Let You Down",NF,104956,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
12,Perfect,"Ed Sheeran",95316,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,Wolves,"Selena Gomez",93691,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
14,"Driving Home for Christmas","Chris Rea",90890,https://open.spotify.com/track/0ZoHHROTzwIYeNAHRPedTY
15,Silence,Marshmello,90549,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,"Wonderful Christmastime - Remastered 2011 / Edited Version","Paul McCartney",84681,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
17,Rooftop,"Nico Santos",83567,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
18,Hallelujah,Pentatonix,83011,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
19,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",82928,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
20,Primo,"RAF Camora",78546,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
21,"Dusk Till Dawn - Radio Edit",ZAYN,78113,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
22,"It's Beginning to Look a Lot like Christmas","Michael Bublé",74296,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
23,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",73758,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
24,"Thank God It's Christmas - Non-Album Single",Queen,73700,https://open.spotify.com/track/05X6aMCQR09E6smUmw9qms
25,"What Lovers Do (feat. SZA)","Maroon 5",72198,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
26,Stargazing,Kygo,69957,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
27,"New Rules","Dua Lipa",69371,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
28,"Katchi - Ofenbach vs. Nick Waterhouse",Ofenbach,67041,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
29,"More Than You Know","Axwell /\ Ingrosso",66376,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
30,"I Like Me Better",Lauv,66372,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
31,Waffen,"RAF Camora",66127,https://open.spotify.com/track/27CUvggbN4O6ASZEsExeAi
32,"Feel It Still","Portugal. The Man",66047,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
33,"Whatever It Takes","Imagine Dragons",65324,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
34,"Man's Not Hot","Big Shaq",63280,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
