,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,2590893,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Be Alright","Dean Lewis",1789789,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
3,"Eastside (with Halsey & Khalid)","benny blanco",1688410,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,Youngblood,"5 Seconds of Summer",1518764,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
5,"Girls Like You (feat. Cardi B)","Maroon 5",1426439,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,"Taste (feat. Offset)",Tyga,1365171,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,"Lucid Dreams","Juice WRLD",1288970,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
8,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,1282952,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
9,"God is a woman","Ariana Grande",1240900,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
10,"No Brainer","DJ Khaled",1190231,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
11,"Better Now","Post Malone",1151457,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,Rise,"Jonas Blue",1128671,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
13,"Jackie Chan",Tiësto,1076086,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,"Ocean (feat. Khalid)","Martin Garrix",1003941,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
15,"lovely (with Khalid)","Billie Eilish",1002813,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
16,Fire,"Peking Duk",939140,https://open.spotify.com/track/3BZkEOJwKUYRlkLWZB1izC
17,"I Wanna Know (feat. Bea Miller)",NOTD,906137,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
18,SAD!,XXXTENTACION,900857,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,2002,Anne-Marie,886140,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
20,"Solo (feat. Demi Lovato)","Clean Bandit",870227,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
21,Nevermind,"Dennis Lloyd",827190,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",807386,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
23,"I'll Be There","Jess Glynne",773589,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
24,"I Like It","Cardi B",771855,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,"Nice For What",Drake,757623,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
26,"Don’t Matter To Me (with Michael Jackson)",Drake,733424,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
