,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Eastside (with Halsey & Khalid)","benny blanco",1548842,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
2,"Without Me",Halsey,1487242,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
3,Happier,Marshmello,1479073,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
4,Shotgun,"George Ezra",1391041,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
5,"Be Alright","Dean Lewis",1294569,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
6,"I Love It (& Lil Pump)","Kanye West",1274986,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
7,Better,Khalid,1260705,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
8,"In My Mind",Dynoro,1126797,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
9,"Promises (with Sam Smith)","Calvin Harris",1097282,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",1036685,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
11,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1007683,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
12,"Falling Down - Bonus Track","Lil Peep",999346,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
13,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",959492,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
14,"High Hopes","Panic! At The Disco",867837,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
15,Rise,"Jonas Blue",851501,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
16,"Girls Like You (feat. Cardi B)","Maroon 5",772982,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"SICKO MODE","Travis Scott",758291,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,Youngblood,"5 Seconds of Summer",752732,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Let You Love Me","Rita Ora",726555,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
20,"Body (feat. brando)","Loud Luxury",722396,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
21,"There's No Way (feat. Julia Michaels)",Lauv,717509,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
22,"Lucid Dreams","Juice WRLD",671370,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
23,"In My Feelings",Drake,665032,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
24,"Taste (feat. Offset)",Tyga,659268,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
25,"Beautiful (feat. Camila Cabello)",Bazzi,642241,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
26,"Love Someone","Lukas Graham",640447,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
