,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,1209615,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,rockstar,Post Malone,1044774,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
3,Friday,Booba,884097,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
4,Havana,Camila Cabello,878723,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,Reine,Dadju,865457,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
6,Sal?,Niska,788362,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
7,Shape of You,Ed Sheeran,755257,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
8,R?seaux,Niska,720055,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
9,113,Booba,699770,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
10,Bling Bling,Kaaris,698243,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
11,Tueurs,Damso,694087,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
12,Gucci Gang,Lil Pump,662354,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
13,Petite fille,Booba,642607,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ
14,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,633843,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
15,Drapeau noir,Booba,619787,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM
16,Catchu Catchu,Lartiste,608783,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL
17,New Rules,Dua Lipa,587179,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,What Lovers Do (feat. SZA),Maroon 5,575329,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
19,Tuba Life,Niska,553047,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
20,Dusk Till Dawn - Radio Edit,ZAYN,549116,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
21,Tout va bien,Orelsan,538995,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
