,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,2322184,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,Sal?,Niska,1362500,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
3,Basique,Orelsan,1339971,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
4,R?seaux,Niska,1227149,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
5,D?faite de famille,Orelsan,1220636,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm
6,rockstar,Post Malone,1053147,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
7,Zone (feat. Nekfeu & Dizzee Rascal),Orelsan,1023320,https://open.spotify.com/track/1Tx2jZNOvlrj20ctkCg8vR
8,San,Orelsan,1016452,https://open.spotify.com/track/36SHbxigbf4iSCHdQVgy6V
9,Notes pour trop tard (feat. Ibeyi),Orelsan,1004833,https://open.spotify.com/track/3SgnYOV9ONL0bIHaAcOYE1
10,La f?te est finie,Orelsan,983360,https://open.spotify.com/track/0b3dRQO5pgGtwSMufwmzAr
11,Tuba Life,Niska,947433,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
12,Christophe (feat. Ma?tre Gims),Orelsan,931402,https://open.spotify.com/track/0VhkA3NAwIFfVW4NFCbAOD
13,La pluie (feat. Stromae),Orelsan,892899,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
14,Paradis,Orelsan,882893,https://open.spotify.com/track/3qWNgvQTzSbA67Z4r0mX9O
15,Tout va bien,Orelsan,864606,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
16,Havana,Camila Cabello,830372,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
17,Quand est-ce que ?a s'arr?te,Orelsan,828464,https://open.spotify.com/track/4oj5EhSEKKpxG3R34btLta
18,Bonne meuf,Orelsan,810549,https://open.spotify.com/track/7f0Nl31UzFBI7izAXdfp88
19,Dusk Till Dawn - Radio Edit,ZAYN,789546,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,Medell?n,Niska,784107,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
21,Madre mia (feat. Ninho),Sadek,758859,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
22,La lumi?re,Orelsan,725328,https://open.spotify.com/track/1aj1Y2wG82EsnYVJXE5Bhn
23,"Dans ma ville, on tra?ne",Orelsan,708485,https://open.spotify.com/track/3LKHzXKZa4cpx4XZo6RaaA
24,Glorious (feat. Skylar Grey),Macklemore,702611,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
25,De l'autre c?t? (feat. Nekfeu),Ninho,690686,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
26,Mamacita,Ninho,669664,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
27,Mobali,Siboy,654596,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
28,Je pense ? toi,Hornet La Frappe,617985,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU
29,Unforgettable,French Montana,608081,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
30,Feel It Still,Portugal. The Man,594523,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
31,New Rules,Dua Lipa,582238,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
32,Dommage,Bigflo & Oli,566593,https://open.spotify.com/track/7sDshqjhKiysLt5gcXYoLo
33,Thunder,Imagine Dragons,543267,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
34,Story X,Niska,543228,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6
35,K?bra,Kaaris,534304,https://open.spotify.com/track/1PssMipLlIXoMIcC3rdVVI
36,Papa allo,Alonzo,519839,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y
37,ƒ£. Signaler,Damso,513803,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
38,What Lovers Do (feat. SZA),Maroon 5,513561,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
39,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,497419,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
40,What About Us,P!nk,491138,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
41,All Stars,Martin Solveig,488242,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
42,ƒ¦. Macarena,Damso,479575,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
43,Shape of You,Ed Sheeran,475055,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
44,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,456268,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
45,Gucci Gang,Lil Pump,443144,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
46,Rose,Ninho,434154,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
47,Stargazing,Kygo,429675,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
48,Chasse ? l'homme,Niska,417295,https://open.spotify.com/track/7y4ELJ02ZssUMSkJiTfq2o
49,Life,Hamza,416765,https://open.spotify.com/track/1oHh0DAi8nJDORn90H97QA
50,N. J Respect R,Damso,414306,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe
51,Perfect,Ed Sheeran,410922,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
52,Lonely Together (feat. Rita Ora),Avicii,403753,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
53,Elle m'a eu,Ninho,399266,https://open.spotify.com/track/78DktVruMrKYyv6rjdKDMM
54,More Than You Know,Axwell /\ Ingrosso,394655,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
55,Let You Down,NF,390642,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
56,"Je suis gninnin, je suis bien",Kaaris,387517,https://open.spotify.com/track/18lnW0d7FJTvYHulJeI3ai
57,1-800-273-8255,Logic,372741,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
58,Suis-moi,Alonzo,362014,https://open.spotify.com/track/54G8osRu1htBw1PQEkYIdL
59,Without You (feat. Sandro Cavazza),Avicii,361489,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
60,Snapchat,Niska,360137,https://open.spotify.com/track/57cqTftDWbUEPhGXbDigZu
61,Fume ? fond,Lorenzo,359965,https://open.spotify.com/track/2fgk04HR0nlgNysfX7fKF0
62,Too Good At Goodbyes - Edit,Sam Smith,358785,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
63,Attention,Charlie Puth,358104,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
64,Dozo,Kaaris,351829,https://open.spotify.com/track/1Zu1IfKUQsuhARjy6DmUGc
65,Silence,Marshmello,351273,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
66,No Roots,Alice Merton,344282,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
67,La Vache,Sadek,343631,https://open.spotify.com/track/4fB1rne6IrlH2Xk8YnIjA3
68,Reine,Dadju,340726,https://open.spotify.com/track/5YIbA6i8pPUnl6CDpVDa63
69,Wolves,Selena Gomez,339575,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
70,B.O.C,Niska,332489,https://open.spotify.com/track/5lns1XJ9lTCMRBmqlhQDTZ
71,ƒ¡. Mosa?que solitaire,Damso,331839,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
72,Laisse pas tra?ner ton fils (feat. Sofiane),Ninho,331143,https://open.spotify.com/track/1Fv767CH5YFrjo6HwzHnpR
73,Jusqu'au dernier gramme,PNL,323940,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt
74,Juste une minute,Hamza,316594,https://open.spotify.com/track/2ePGxyry2I0xkN9hLppdaN
75,Ah bon ?,Niska,314378,https://open.spotify.com/track/359buFCogBGX23Dgdqcrws
76,Dead ?a,Hornet La Frappe,313166,https://open.spotify.com/track/6tiZhqx8IqDxCQXFit6tc0
77,Mi Coraz?n,DJ Sem,308509,https://open.spotify.com/track/6flVMwes9WcpCyNGTTVJ2j
78,Versus,Niska,307839,https://open.spotify.com/track/3gO8sS8nMNuVwqMyJKRs3b
79,Amour X,Niska,306473,https://open.spotify.com/track/4BwcvkALEWX18xXDgXSVb6
80,Tous les m?mes,Lacrim,306256,https://open.spotify.com/track/2oRVw7kZoYLbKndrx5II4H
81,Vibes,Hamza,304672,https://open.spotify.com/track/6o3MUAimUATo8ozF1N6fOs
82,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,303256,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
83,Gramme 2 peuf,Hornet La Frappe,302667,https://open.spotify.com/track/1bPAaKRZSoBWBeeT0idULo
84,Twerk dans l'binks,Niska,300340,https://open.spotify.com/track/6fowps7eXfuZUjSfrp2AlQ
