,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,1119511,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,D?saccord?,Vald,971661,https://open.spotify.com/track/6A2s6o5DQGTs20XVqFsM8k
3,rockstar,Post Malone,927735,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,Friday,Booba,848574,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
5,Reine,Dadju,848226,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
6,Havana,Camila Cabello,832585,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,Bling Bling,Kaaris,734840,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
8,Sal?,Niska,730870,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
9,Tueurs,Damso,721049,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
10,113,Booba,672438,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
11,Drapeau noir,Booba,624149,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM
12,Him & I (with Halsey),G-Eazy,623376,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
13,Petite fille,Booba,610135,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ
14,Catchu Catchu,Lartiste,587367,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL
15,Tuba Life,Niska,574939,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
16,Gucci Gang,Lil Pump,560735,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
17,R?seaux,Niska,557504,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
18,River (feat. Ed Sheeran),Eminem,555024,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
19,Dusk Till Dawn - Radio Edit,ZAYN,550211,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,Longue vie,Sofiane,533922,https://open.spotify.com/track/0bZXIae48CY5UZ6MKuNutR
21,Ridin',Booba,524492,https://open.spotify.com/track/06IYJV7Ed3FfpJurK7OIFG
22,Let You Down,NF,516212,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
