,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,2657768,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,Basique,Orelsan,2102608,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
3,D?faite de famille,Orelsan,2075923,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm
4,Zone (feat. Nekfeu & Dizzee Rascal),Orelsan,1984066,https://open.spotify.com/track/1Tx2jZNOvlrj20ctkCg8vR
5,San,Orelsan,1959351,https://open.spotify.com/track/36SHbxigbf4iSCHdQVgy6V
6,La f?te est finie,Orelsan,1878066,https://open.spotify.com/track/0b3dRQO5pgGtwSMufwmzAr
7,Notes pour trop tard (feat. Ibeyi),Orelsan,1867039,https://open.spotify.com/track/3SgnYOV9ONL0bIHaAcOYE1
8,Christophe (feat. Ma?tre Gims),Orelsan,1802540,https://open.spotify.com/track/0VhkA3NAwIFfVW4NFCbAOD
9,La pluie (feat. Stromae),Orelsan,1745953,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
10,Paradis,Orelsan,1670264,https://open.spotify.com/track/3qWNgvQTzSbA67Z4r0mX9O
11,Tout va bien,Orelsan,1635266,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
12,Quand est-ce que ?a s'arr?te,Orelsan,1622936,https://open.spotify.com/track/4oj5EhSEKKpxG3R34btLta
13,Sal?,Niska,1592427,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
14,Bonne meuf,Orelsan,1559941,https://open.spotify.com/track/7f0Nl31UzFBI7izAXdfp88
15,La lumi?re,Orelsan,1478119,https://open.spotify.com/track/1aj1Y2wG82EsnYVJXE5Bhn
16,R?seaux,Niska,1426830,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
17,"Dans ma ville, on tra?ne",Orelsan,1418218,https://open.spotify.com/track/3LKHzXKZa4cpx4XZo6RaaA
18,Tuba Life,Niska,1147463,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
19,rockstar,Post Malone,1112368,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
20,Medell?n,Niska,974869,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
21,Madre mia (feat. Ninho),Sadek,860479,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
22,De l'autre c?t? (feat. Nekfeu),Ninho,814850,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
23,Caramelo,Ninho,784648,https://open.spotify.com/track/4fuhLKAuSxRY5OO2hwARlY
24,Mamacita,Ninho,766567,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
25,Je pense ? toi,Hornet La Frappe,740290,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU
26,Dusk Till Dawn - Radio Edit,ZAYN,730539,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
27,Glorious (feat. Skylar Grey),Macklemore,730216,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
28,Havana,Camila Cabello,720688,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
29,Mobali,Siboy,712487,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
30,Story X,Niska,688496,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6
31,Unforgettable,French Montana,677505,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
32,Feel It Still,Portugal. The Man,632047,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
33,Dommage,Bigflo & Oli,612215,https://open.spotify.com/track/7sDshqjhKiysLt5gcXYoLo
34,New Rules,Dua Lipa,590472,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
35,ƒ£. Signaler,Damso,571014,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
36,Papa allo,Alonzo,565103,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y
37,What About Us,P!nk,560268,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
38,ƒ¦. Macarena,Damso,549376,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
39,What Lovers Do (feat. SZA),Maroon 5,544109,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
40,Tous les m?mes,Lacrim,525665,https://open.spotify.com/track/2oRVw7kZoYLbKndrx5II4H
41,Thunder,Imagine Dragons,515851,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
42,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,515802,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
43,Rose,Ninho,514083,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
44,Chasse ? l'homme,Niska,500219,https://open.spotify.com/track/7y4ELJ02ZssUMSkJiTfq2o
45,Shape of You,Ed Sheeran,486697,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,Elle m'a eu,Ninho,484926,https://open.spotify.com/track/78DktVruMrKYyv6rjdKDMM
47,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,480531,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
48,Snapchat,Niska,472275,https://open.spotify.com/track/57cqTftDWbUEPhGXbDigZu
49,More Than You Know,Axwell /\ Ingrosso,451545,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
50,N. J Respect R,Damso,448136,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe
51,All Stars,Martin Solveig,442408,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
52,Dozo,Kaaris,442053,https://open.spotify.com/track/1Zu1IfKUQsuhARjy6DmUGc
53,Fume ? fond,Lorenzo,439518,https://open.spotify.com/track/2fgk04HR0nlgNysfX7fKF0
54,B.O.C,Niska,424353,https://open.spotify.com/track/5lns1XJ9lTCMRBmqlhQDTZ
55,Ah bon ?,Niska,418874,https://open.spotify.com/track/359buFCogBGX23Dgdqcrws
56,Suis-moi,Alonzo,416993,https://open.spotify.com/track/54G8osRu1htBw1PQEkYIdL
57,Versus,Niska,408667,https://open.spotify.com/track/3gO8sS8nMNuVwqMyJKRs3b
58,Lonely Together (feat. Rita Ora),Avicii,406844,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
59,Laisse pas tra?ner ton fils (feat. Sofiane),Ninho,406510,https://open.spotify.com/track/1Fv767CH5YFrjo6HwzHnpR
60,La wewer,Niska,396125,https://open.spotify.com/track/60rndNMhEUgIR3G1uhlDwg
61,La Vache,Sadek,395122,https://open.spotify.com/track/4fB1rne6IrlH2Xk8YnIjA3
62,Twerk dans l'binks,Niska,394619,https://open.spotify.com/track/6fowps7eXfuZUjSfrp2AlQ
63,Fav?las,Niska,392896,https://open.spotify.com/track/7dl9BHIXXkBb3zsgWjRchZ
64,Amour X,Niska,390943,https://open.spotify.com/track/4BwcvkALEWX18xXDgXSVb6
65,Attention,Charlie Puth,379931,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
66,Stargazing,Kygo,375482,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
67,"Je suis gninnin, je suis bien",Kaaris,375173,https://open.spotify.com/track/18lnW0d7FJTvYHulJeI3ai
68,1-800-273-8255,Logic,371164,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
69,ƒ¡. Mosa?que solitaire,Damso,367495,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
70,Dead ?a,Hornet La Frappe,360696,https://open.spotify.com/track/6tiZhqx8IqDxCQXFit6tc0
71,No Roots,Alice Merton,358575,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
72,Jusqu'au dernier gramme,PNL,356993,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt
73,Too Good At Goodbyes - Edit,Sam Smith,354849,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
74,Gramme 2 peuf,Hornet La Frappe,348354,https://open.spotify.com/track/1bPAaKRZSoBWBeeT0idULo
75,Without You (feat. Sandro Cavazza),Avicii,347588,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
76,Koussi koussa,Kalash,342626,https://open.spotify.com/track/2bN31IEckRU6jEj416ABvc
77,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,341659,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
78,Mi Coraz?n,DJ Sem,336099,https://open.spotify.com/track/6flVMwes9WcpCyNGTTVJ2j
79,Mi Gente (feat. Beyonc?),J Balvin,334552,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
80,Silence,Marshmello,332866,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
81,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,329638,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
82,Chino,Ninho,323505,https://open.spotify.com/track/3p4bezMTUHn0u1D8C1uJrz
83,H&M,Niska,322021,https://open.spotify.com/track/2z0UxeFL42USbvokDnLwmp
84,Let You Down,NF,320909,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
85,Perfect,Ed Sheeran,316372,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
86,Le sens des affaires,Naps,309390,https://open.spotify.com/track/7Avu6qOQMMs7TVsGLgT8ap
87,Bum Bum Tam Tam,MC Fioti,308678,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
88,I Like Me Better,Lauv,305449,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
89,Me Reh?so,Danny Ocean,304938,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
90,Lov? (feat. Gradur),Ninho,304616,https://open.spotify.com/track/4HeTbgW1dDHxE8LrNL5HDP
91,Reine,Dadju,304010,https://open.spotify.com/track/5YIbA6i8pPUnl6CDpVDa63
92,Sorry Not Sorry,Demi Lovato,303814,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
93,Gucci Gang,Lil Pump,303552,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
94,Dr?le de dame,Jul,298540,https://open.spotify.com/track/4YXvIqGemSbgBtHP5AOWvJ
95,OK,Robin Schulz,298404,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
96,Maghr?bin,Hornet La Frappe,294905,https://open.spotify.com/track/3xbPIl1dqCSbymBpBrNl73
