,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,14202522,America,3KkXRkHbMCARz0aVfEt68P
1,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,12721360,America,6MWtB6iiXyIwun0YzU6DFP
2,Going Bad (feat. Drake),0.259,0.889,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544,9576466,America,2IRZnDFmlqMuOrYOLnZZyc
3,SICKO MODE,0.00513,0.834,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446,9005380,America,2xLMifQCjDGFmkHkpNLD9h
4,Drip Too Hard (Lil Baby & Gunna),0.0852,0.897,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389,8917200,America,78QR3Wp35dqAhFEc2qAGjE
5,"thank u, next",0.28,0.724,0.647,0.0,0.102,-5.642,1,0.0658,106.96,4,0.435,8590215,America,2rPE9A1vEgShuZxxzR2tZH
6,Without Me,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533,8442905,America,5p7ujcrUXASCNwRaWNHR1C
7,ZEZE (feat. Travis Scott & Offset),0.0521,0.861,0.603,0.0,0.0924,-5.788,0,0.176,98.043,4,0.504,7930686,America,0FZ4Dmg8jJJAPJnvBIzD9z
8,Mo Bamba,0.194,0.729,0.625,0.00986,0.248,-5.266,1,0.0315,146.034,4,0.261,7305500,America,1xzBco0xcoJEDXktl7Jxrr
9,Leave Me Alone,0.107,0.792,0.743,0.0,0.183,-2.806,1,0.0851,150.024,4,0.742,6455797,America,14mHfNsSHN0FbLftyjrV9g
10,Look Back at It,0.407,0.791,0.587,0.0,0.148,-5.075,0,0.0413,96.057,4,0.536,6306240,America,3Ol2xnObFdKV9pmRD2t9x8
11,a lot,0.0395,0.837,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274,5842884,America,2t8yVaLvJ0RenpXUIAC52d
12,High Hopes,0.193,0.579,0.904,0.0,0.064,-2.729,1,0.0618,82.014,4,0.681,5716237,America,1rqqCSm0Qe4I9rUvWncaom
13,Wake Up in the Sky,0.00381,0.8,0.578,0.0,0.367,-5.144,0,0.0485,143.01,4,0.367,5590754,America,2G1tXoGBaEMJ7FKGnkf6ud
14,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,5155712,America,285pBltuF7vW8TeWk8hdRR
15,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,5044666,America,3ee8Jmje8o58CHK66QrVC2
16,Startender (feat. Offset and Tyga),0.0235,0.736,0.622,0.0,0.151,-4.653,0,0.133,191.971,4,0.506,5041228,America,0jAfdqv18goRTUxm3ilRjb
17,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,4932963,America,7dt6x5M1jzdTEt8oCbisTK
18,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,4914581,America,2dpaYNEQHiRxtZbfNsse99
19,monster,0.158,0.89,0.607,0.000228,0.118,-6.916,0,0.124,134.022,4,0.224,4798501,America,2FUNBaa5DwItJtYEBgAblU
20,Money,0.00534,0.95,0.59,0.0,0.11,-6.508,0,0.29,130.003,4,0.219,4752055,America,2GGMabyHXnJmjY6CXhhB2e
21,Better,0.0765,0.596,0.552,0.334,0.104,-10.278,0,0.097,97.949,4,0.112,4729224,America,6zeeWid2sgw4lap2jV61PZ
22,whoa (mind in awe),0.653,0.735,0.525,0.918,0.101,-2.939,0,0.0441,160.147,4,0.369,4716430,America,7pdF27mSDuPWhppnHAmWHa
23,Saturday Nights,0.606,0.551,0.44,3.02e-05,0.11,-8.559,1,0.0985,167.923,4,0.341,4527052,America,5kfNriitmkNE8mUbZ7gbq8
24,Eastside (with Halsey & Khalid),0.549,0.632,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329,4446253,America,7FGq80cy8juXBCD2nrqdWU
25,imagine,0.374,0.714,0.474,0.0,0.106,-4.993,1,0.039,62.484,3,0.376,4440126,America,0todbbT9g5uQGbeFCiBf2F
26,Crushed Up,0.0372,0.782,0.599,0.0,0.175,-6.817,0,0.209,157.999,4,0.586,4429656,America,7AYuSG1LoaaFVKjOxsB6Vh
27,when the party's over,0.979,0.498,0.104,7.86e-05,0.0895,-14.08,0,0.0621,124.001,3,0.205,4329344,America,14JzyD6FlBD5z0wV5P07YI
28,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,4262055,America,0JP9xo3adEtGSdUEISiszL
29,Armed And Dangerous,0.186,0.736,0.67,0.0,0.114,-6.702,1,0.311,130.032,4,0.845,4220990,America,5wujBwqG7INdStqGd4tRMX
30,Nonstop,0.0165,0.912,0.412,0.0126,0.104,-8.074,1,0.123,154.983,4,0.423,4142882,America,0TlLq3lA83rQOYtrqBqSct
31,MIA (feat. Drake),0.0141,0.817,0.539,0.000496,0.099,-6.349,0,0.0621,97.062,4,0.158,3987983,America,116H0KvKr2Zl4RPuVBruDO
32,Close To Me (with Diplo) (feat. Swae Lee),0.0954,0.575,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493,3884287,America,5JEx7HbmvHQQswJCsoo9rA
33,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,3858878,America,5IaHrVsrferBYDm0bDyABy
34,Arms Around You (feat. Maluma & Swae Lee),0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288,3815732,America,2LskIZrCeLxRvCiGP8gxlh
35,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,3786822,America,25sgk305KZfyuqVBQIahim
36,BAD!,0.0643,0.78,0.492,0.0313,0.174,-3.4,0,0.0671,143.983,4,0.374,3744781,America,22An65gG31JLf9n18qjdhZ
37,lovely,0.934,0.351,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12,3646489,America,1NJcg626wLln4pGHpiV7mf
38,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,3554389,America,0e7ipj03S05BNilyu5bRzt
39,Nuketown (feat. Juice WRLD),0.113,0.808,0.617,0.0,0.734,-9.32,0,0.442,149.962,4,0.632,3507279,America,74lnM5V6ecvoTPV0fvptx9
40,Jocelyn Flores,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437,3457638,America,7m9OqQk4RVRkw9JJdeAw96
41,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,3447506,America,58q2HKrzhC3ozto2nDdN4z
42,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617,3440372,America,4w8niZpiMy6qz1mntFA5uM
43,YOSEMITE,0.283,0.785,0.554,3.4e-06,0.116,-6.571,1,0.0409,128.047,4,0.144,3415045,America,7lAK3oHbfEnvUQWosrMMpR
44,Calling My Spirit,0.0996,0.91,0.366,0.0,0.261,-9.954,1,0.0941,119.985,4,0.74,3406868,America,2MShy1GSSgbmGUxADNIao5
45,Roses (with Juice WRLD feat. Brendon Urie),0.168,0.612,0.601,0.0,0.117,-7.089,1,0.164,147.018,4,0.525,3385341,America,1KVczjazCcCCgM3gXXUl47
46,Yes Indeed,0.0355,0.963,0.346,0.0,0.108,-9.309,0,0.53,119.957,4,0.562,3352630,America,6vN77lE9LK6HP2DewaN6HZ
47,idontwannabeyouanymore,0.737,0.483,0.412,0.0,0.116,-8.461,1,0.0402,170.163,3,0.247,3315264,America,40T5GIqQ1CegGm2PTEl8Bu
48,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,3239582,America,3swc6WTsr7rl9DqQKQA55C
49,KIKA,0.128,0.745,0.715,0.0,0.182,-3.368,0,0.245,94.513,4,0.342,3236933,America,6Gy7rXB6Ku5vIWC7WGWsl3
50,Space Cadet (feat. Gunna),0.368,0.901,0.464,1.71e-05,0.238,-9.789,0,0.0645,109.004,4,0.638,3221198,America,1fewSx2d5KIZ04wsooEBOz
51,Swervin (feat. 6ix9ine),0.0153,0.581,0.662,0.0,0.111,-5.239,1,0.303,93.023,4,0.434,3142107,America,1wJRveJZLSb1rjhnUHQiv6
52,Fine China,0.0484,0.656,0.542,0.0,0.126,-7.358,1,0.323,166.111,4,0.551,3141626,America,5274I4mUMnYczyeXkGDWZN
53,God's Plan,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,1,0.109,77.169,4,0.357,3135723,America,6DCZcSspjsKoFjzjrWoCdn
54,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,3114044,America,75ZvA4QfFiZvzhj2xkaWAh
55,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,3015496,America,2VxeLyX666F8uXCJ0dZF8B
56,Topanga,0.00587,0.755,0.615,1.75e-06,0.109,-8.245,1,0.0454,105.955,4,0.039,2959034,America,5aXgz1oKK8Q9z9xvTmSnrO
57,all my friends,0.171,0.713,0.62,1.16e-06,0.118,-4.513,1,0.0422,130.09,4,0.206,2949781,America,4paAidoE8VAemwU4jgCc6l
58,FEFE,0.088,0.931,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376,2949257,America,4QIyEq7TcTdAcxjI2AFlAK
59,"Never Recover (Lil Baby & Gunna, Drake)",0.0677,0.753,0.686,0.0,0.193,-5.415,0,0.284,132.055,4,0.886,2934002,America,6wWaVoUOzLQJHd3bWAUpdZ
60,Solo de Mi,0.287,0.743,0.73,8.1e-05,0.0778,-4.314,0,0.125,179.972,4,0.15,2928733,America,4uP3pUP18ennmz0tb3GphR
61,Splashin,0.00195,0.942,0.383,0.0,0.0922,-8.099,1,0.565,100.021,4,0.38,2906188,America,79OEIr4J4FHV0O3KrhaXRb
62,Beautiful (feat. Camila Cabello),0.346,0.638,0.717,0.0,0.105,-4.722,1,0.0337,100.027,4,0.249,2863536,America,4VUwkH455At9kENOfzTqmF
63,Demons and Angels (feat. Juice WRLD),0.0114,0.81,0.55,5.69e-06,0.107,-7.46,0,0.17,76.503,4,0.183,2842659,America,3L19besdNQzd342qL78xqm
64,Fuck Love (feat. Trippie Redd),0.0172,0.797,0.533,0.000152,0.103,-9.74,0,0.0412,131.036,4,0.329,2827702,America,7AQim7LbvFVZJE3O8TYgf2
65,Look Alive (feat. Drake),0.00104,0.922,0.581,5.86e-05,0.105,-7.495,1,0.27,140.022,4,0.595,2787661,America,4qKcDkK6siZ7Jp1Jb4m0aL
66,No Stylist (feat. Drake),0.0215,0.765,0.704,0.0,0.227,-4.589,0,0.127,147.055,4,0.498,2768517,America,04MLEeAMuV9IlHEsD8vF6A
