,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,18346125,America,1cTZMwcBJT0Ka3UJPXOeeN
1,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,13473096,America,2XW4DbS6NddZxRPm5rMCeY
2,Psycho (feat. Ty Dolla $ign),0.566,0.74,0.558,0.0,0.112,-8.115,1,0.102,140.057,4,0.421,10636718,America,65NwOZqoXny4JxqAPlfxRF
3,Look Alive (feat. Drake),0.00104,0.922,0.581,5.86e-05,0.105,-7.495,1,0.27,140.022,4,0.595,10495518,America,4qKcDkK6siZ7Jp1Jb4m0aL
4,Call Out My Name,0.218,0.489,0.598,0.0,0.35,-4.929,1,0.036,134.045,3,0.172,10422044,America,1gm616Plq4ScqNi7TVkZ5N
5,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,9856972,America,3ee8Jmje8o58CHK66QrVC2
6,Plug Walk,0.202,0.876,0.519,0.0,0.108,-6.531,1,0.143,94.981,4,0.158,8789836,America,6mAz8D1TmlTuef90dbNIiZ
7,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,7821295,America,58q2HKrzhC3ozto2nDdN4z
8,Freaky Friday (feat. Chris Brown),0.147,0.755,0.599,0.0,0.109,-5.042,1,0.224,133.123,4,0.755,7424244,America,10Igtw8bSDyyFs7KIsKngZ
9,Be Careful,0.0256,0.82,0.568,0.0,0.0952,-8.23,0,0.411,152.279,4,0.535,7337089,America,2Yl4OmDby9iitgNWZPwxkd
10,Walk It Talk It,0.0876,0.907,0.633,2.6e-06,0.106,-5.145,1,0.184,145.914,4,0.395,6756789,America,6n4U3TlzUGhdSFbUUhTvLP
11,I Do (feat. SZA),0.27,0.886,0.473,2.58e-05,0.0864,-7.338,0,0.255,135.065,4,0.438,6448556,America,1f5PNhkNgUpvDEeZfcIlO1
12,Love Lies (with Normani),0.0956,0.708,0.648,0.0,0.134,-5.626,1,0.0449,143.955,4,0.338,6237182,America,45Egmo7icyopuzJN0oMEdk
13,JAPAN,0.121,0.733,0.678,0.0,0.344,-7.771,1,0.438,175.985,4,0.841,6172814,America,5PTG6rrL6EPFD9E2QMI2pl
14,Wasted Times,0.622,0.562,0.674,2.04e-05,0.111,-6.049,0,0.0851,122.699,4,0.293,5999683,America,72TyiiduRmczEbDIEtKQdR
15,Ric Flair Drip (& Metro Boomin),0.149,0.88,0.428,5.07e-05,0.114,-8.28,1,0.206,100.007,4,0.333,5774460,America,7sO5G9EABYOXQKNPNiE9NR
16,Drip (feat. Migos),0.0511,0.968,0.589,0.0,0.0731,-7.808,1,0.255,129.993,4,0.268,5725837,America,2qcG0nZ6S3zZV0UrkY5nFo
17,Mine,0.0148,0.719,0.803,4e-06,0.29,-3.834,1,0.0795,142.966,4,0.712,5681561,America,2lYjH3ZbCrW7CHmSRvVCN3
18,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,5670181,America,2ARqIya5NAuvFVHSN3bL0m
19,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,5646510,America,0JP9xo3adEtGSdUEISiszL
20,Try Me,0.629,0.508,0.665,0.00124,0.142,-5.748,0,0.0694,91.997,4,0.124,5496568,America,2poOAWEj1CStqTVPgIHZ8s
21,All The Stars (with SZA),0.0605,0.698,0.633,0.000194,0.0926,-4.946,1,0.0597,96.924,4,0.552,5413730,America,3GCdLUSnKSMJhs4Tj6CV3s
22,Powerglide (feat. Juicy J),0.0149,0.712,0.829,0.0,0.122,-4.707,0,0.141,173.953,4,0.593,5328922,America,2yUbCEiaolfSMluDo9RMmG
23,Best Life (feat. Chance The Rapper),0.287,0.62,0.625,0.0,0.314,-7.438,1,0.553,167.911,4,0.665,5325131,America,00B7TZ0Xawar6NZ00JFomN
24,Get Up 10,0.0977,0.806,0.57,0.0,0.105,-6.927,1,0.246,93.015,4,0.454,5321331,America,7p2ewixAShLpjDZrnzZK7c
25,Bartier Cardi (feat. 21 Savage),0.00111,0.908,0.524,0.000678,0.383,-7.955,1,0.181,138.015,4,0.109,5269383,America,0dIoGTQXDh1wVnhIiSyYEa
26,Bickenhead,0.154,0.884,0.814,1.67e-06,0.158,-5.333,1,0.303,155.938,4,0.907,5189170,America,17Yq72h0p15OhCbZ5lJ5gd
