,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,4051090,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,FRIENDS,Marshmello,2638078,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
3,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2563867,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
4,"Psycho (feat. Ty Dolla $ign)","Post Malone",2469662,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
5,IDGAF,"Dua Lipa",2298810,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"All The Stars (with SZA)","Kendrick Lamar",2175842,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
7,"Feel It Still","Portugal. The Man",2132322,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
8,SAD!,XXXTENTACION,1946926,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,"The Middle",Zedd,1870147,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,"Look Alive (feat. Drake)","BlocBoy JB",1862391,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
11,"This Is Me","Keala Settle",1677293,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
12,Breathe,"Jax Jones",1564223,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
13,"Fine Line (with Not3s)",Mabel,1560372,https://open.spotify.com/track/3CmDfdlhSnRvoNeCwXWvh1
14,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1539418,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
15,Barking,Ramz,1491516,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
16,"Say Something (feat. Chris Stapleton)","Justin Timberlake",1475799,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
17,Jumanji,"B Young",1409849,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
18,"River (feat. Ed Sheeran)",Eminem,1407903,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
19,"Never Be the Same","Camila Cabello",1369491,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
20,Paradise,"George Ezra",1332331,https://open.spotify.com/track/7c71baHwrGDOeIFl1gVO14
21,Mine,Bazzi,1297985,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
22,"Pray For Me (with Kendrick Lamar)","The Weeknd",1285959,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
