,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"River (feat. Ed Sheeran)",Eminem,2872484,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2,Barking,Ramz,2838368,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
3,"Havana (feat. Young Thug)","Camila Cabello",2184610,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
4,rockstar,"Post Malone",2043883,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
5,"Never Be the Same","Camila Cabello",2010466,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
6,"I Miss You (feat. Julia Michaels)","Clean Bandit",1971208,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
7,"Let You Down",NF,1935516,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
8,IDGAF,"Dua Lipa",1898493,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
9,"Finesse - Remix; feat. Cardi B","Bruno Mars",1814215,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
10,"This Is Me","Keala Settle",1811823,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
11,Anywhere,"Rita Ora",1761532,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
12,"Tip Toe (feat. French Montana)","Jason Derulo",1674866,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
13,17,MK,1658277,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
14,"Rewrite The Stars","Zac Efron",1616256,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
15,Breathe,"Jax Jones",1536628,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
16,"No Words",Dave,1515411,https://open.spotify.com/track/4USHZ3omhEBGjHLD9BIJYs
17,"New Rules","Dua Lipa",1506426,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,Wolves,"Selena Gomez",1440654,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
19,Decline,RAYE,1438824,https://open.spotify.com/track/5STWwZgJ5gHzXdOsZ1hTqH
20,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1372838,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
21,Silence,Marshmello,1316694,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
22,"The Greatest Show","Hugh Jackman",1294781,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
23,"Him & I (with Halsey)",G-Eazy,1282453,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
24,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Stormzy,1268151,https://open.spotify.com/track/0ihguwGVwKihJ1Nj8fGQlY
25,"I Know You","Craig David",1257824,https://open.spotify.com/track/34t13rSSZtr22CjcmroMmh
26,"I Fall Apart","Post Malone",1255919,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
27,"Finders Keepers",Mabel,1252410,https://open.spotify.com/track/6KfNna0zfHtWJJ803hFBWX
28,"All The Stars (with SZA)","Kendrick Lamar",1214123,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
29,"My Lover - Radio Edit",Not3s,1212289,https://open.spotify.com/track/0A9y4c4dkI68IEnsRGtWil
30,"Bouff Daddy","J Hus",1165492,https://open.spotify.com/track/28qdL1yHti3BSu6AdLzWbg
31,Naked,"James Arthur",1098406,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
32,"Bad (feat. Yungen, MoStack, Mr Eazi & Not3s)","Steel Banglez",1055260,https://open.spotify.com/track/5vySkXA0v40CDwofIvhc1Y
33,Perfect,"Ed Sheeran",1054842,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
34,"Hurtin' Me","Stefflon Don",1044266,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL
35,"Man's Not Hot","Big Shaq",1035527,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
36,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1019074,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
37,"Shape of You","Ed Sheeran",1014382,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
38,"My My My!","Troye Sivan",1011106,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
39,"A Million Dreams","Ziv Zaifman",1001218,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
40,"Too Good At Goodbyes","Sam Smith",990293,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
41,"The Other Side","Hugh Jackman",987643,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
42,"She Loves Control","Camila Cabello",984400,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
43,Unforgettable,"French Montana",932437,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
44,"Young Dumb & Broke",Khalid,923115,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
45,Cola,CamelPhat,916794,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
46,"How Long","Charlie Puth",914815,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
47,"Bartier Cardi (feat. 21 Savage)","Cardi B",911560,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
48,"Never Enough","Loren Allred",910916,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
49,"Feel It Still","Portugal. The Man",893726,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
50,"Let Me Down","Jorja Smith",887581,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH
51,Filthy,"Justin Timberlake",842823,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
52,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",804676,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
53,"XO Tour Llif3","Lil Uzi Vert",803433,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
54,"Come Alive","Hugh Jackman",764235,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
