,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nice For What",Drake,3856955,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3651365,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
3,"One Kiss (with Dua Lipa)","Calvin Harris",3376913,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"God's Plan",Drake,3242069,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2398427,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
6,FRIENDS,Marshmello,2326833,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",2195964,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
8,"The Middle",Zedd,2110415,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
9,Paradise,"George Ezra",2067245,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
10,IDGAF,"Dua Lipa",1980970,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
11,"Call Out My Name","The Weeknd",1935834,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
12,"Feel It Still","Portugal. The Man",1887963,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
13,"This Is Me","Keala Settle",1648423,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
14,Lullaby,Sigala,1613137,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
15,"All The Stars (with SZA)","Kendrick Lamar",1609600,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
16,"Love Lies (with Normani)",Khalid,1549447,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Look Alive (feat. Drake)","BlocBoy JB",1524140,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
18,Jumanji,"B Young",1496359,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
19,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1470737,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
20,"Say Something (feat. Chris Stapleton)","Justin Timberlake",1458475,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
21,SAD!,XXXTENTACION,1357798,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
22,"In My Blood","Shawn Mendes",1230515,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
23,"Fine Line (with Not3s)",Mabel,1223736,https://open.spotify.com/track/3CmDfdlhSnRvoNeCwXWvh1
24,"Bad Vibe",M.O,1166159,https://open.spotify.com/track/2aeKv96tpmi1T3ctpAZBqB
25,rockstar,"Post Malone",1147646,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
26,"New Rules","Dua Lipa",1083092,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,Barking,Ramz,1064630,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
28,"Rewrite The Stars","Zac Efron",1052323,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
29,Mine,Bazzi,1049835,https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3
30,"The Greatest Show","Hugh Jackman",1048274,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
31,"Havana (feat. Young Thug)","Camila Cabello",1014776,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
32,"Wasted Times","The Weeknd",1010906,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
33,Delicate,"Taylor Swift",1005098,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
34,Breathe,"Jax Jones",978527,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
35,"River (feat. Ed Sheeran)",Eminem,969245,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
36,"Try Me","The Weeknd",918984,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
37,"Be Careful","Cardi B",918721,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
38,Strangers,Sigrid,907574,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc
39,"Never Be the Same","Camila Cabello",902606,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
40,"Check (with RAYE)","Kojo Funds",901476,https://open.spotify.com/track/4i8ObH2xPP4DSNniUJlgar
41,"Answerphone (feat. Yxng Bane)","Banx & Ranx",893782,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
42,"Tip Toe (feat. French Montana)","Jason Derulo",888687,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
43,"A Million Dreams","Ziv Zaifman",880315,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
44,"What I Wanna",MoStack,873321,https://open.spotify.com/track/7BzBPBF2SDWFCBS5SdIN2e
45,"I Fall Apart","Post Malone",867907,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
46,"The Other Side","Hugh Jackman",829262,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
47,"Pray For Me (with Kendrick Lamar)","The Weeknd",827003,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
48,"Never Enough","Loren Allred",813307,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
49,"My Lover - Radio Edit",Not3s,786614,https://open.spotify.com/track/0A9y4c4dkI68IEnsRGtWil
50,"Finesse - Remix; feat. Cardi B","Bruno Mars",783796,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
51,"Shape of You","Ed Sheeran",777063,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
