,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,7 rings,0.592,0.778,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327,63197614,Global,6ocbgoVGwYJhOv1GgI9NsF
1,"break up with your girlfriend, i'm bored",0.0421,0.726,0.554,0.0,0.106,-5.29,0,0.0917,169.999,4,0.335,54707620,Global,4kV4N9D1iKVxx1KLvtTpjS
2,"thank u, next",0.229,0.717,0.653,0.0,0.101,-5.634,1,0.0658,106.966,4,0.412,34324311,Global,3e9HZxeyfWwjeyPAMmWSSQ
3,bury a friend,0.74,0.905,0.389,0.162,0.106,-14.505,1,0.332,120.046,4,0.196,29072008,Global,4NzMOnvSJVNKF7nw5NkXIP
4,needy,0.78,0.647,0.309,7.41e-06,0.202,-7.948,0,0.0366,87.045,4,0.195,28788883,Global,1TEL6MlSSVLSdhOSddidlJ
5,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,28643932,Global,6MWtB6iiXyIwun0YzU6DFP
6,NASA,0.447,0.737,0.461,0.0,0.268,-6.887,1,0.293,75.005,4,0.481,28597101,Global,4SPu0Ql902hTVXkBoNIYtq
7,bloodline,0.0815,0.758,0.665,0.000157,0.216,-5.188,0,0.0774,151.976,4,0.643,27700350,Global,2hloaUoRonYssMuqLCBLTX
8,bad idea,0.0276,0.847,0.58,0.0548,0.1,-5.316,1,0.0723,137.995,4,0.575,27215147,Global,7EQpvVujgytLVY8vKiDHAg
9,Sunflower - Spider-Man: Into the Spider-Verse,0.556,0.76,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913,26500887,Global,3KkXRkHbMCARz0aVfEt68P
10,fake smile,0.329,0.45,0.619,0.0,0.319,-7.412,1,0.372,83.3,4,0.427,23966386,Global,3wFLWP0FcIqHK1wb1CPthQ
11,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,23653575,Global,2dpaYNEQHiRxtZbfNsse99
12,Without Me,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533,23127862,Global,5p7ujcrUXASCNwRaWNHR1C
13,ghostin,0.422,0.396,0.358,1.71e-05,0.19,-8.294,1,0.0292,103.807,4,0.111,22322574,Global,4lD7gHKF1e8Y9stQuVezZB
14,imagine,0.378,0.729,0.475,0.0,0.12,-4.985,1,0.0364,62.52,3,0.371,22191327,Global,39LmTF9RgyakzSYX8txrow
15,Dancing With A Stranger (with Normani),0.45,0.741,0.52,1.97e-06,0.222,-7.513,1,0.0656,102.998,4,0.347,21516324,Global,6Qs4SXO9dwPj5GKvVOv8Ki
16,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,20716933,Global,25sgk305KZfyuqVBQIahim
17,Calma - Remix,0.323,0.826,0.773,0.0,0.143,-4.218,0,0.0524,126.899,4,0.761,20613043,Global,5iwz1NiezX7WWjnCgY5TH4
18,MIDDLE CHILD,0.149,0.837,0.364,0.0,0.271,-11.713,1,0.276,123.984,4,0.463,20334819,Global,2JvzF1RMd7lE3KmFlsyZD8
19,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,19950366,Global,2VxeLyX666F8uXCJ0dZF8B
20,in my head,0.173,0.662,0.6,0.000137,0.109,-6.402,1,0.0703,134.979,4,0.331,19394716,Global,4T652DlATVHe0jdLKaN3Bw
21,Secreto,0.602,0.807,0.803,0.00853,0.136,-4.156,1,0.126,91.987,4,0.706,19229449,Global,5W83ErFkO3aKAIS1WMi6u0
22,Con Calma,0.11,0.737,0.86,1.94e-06,0.0574,-2.652,0,0.0593,93.989,4,0.656,18590827,Global,5w9c2J52mkdntKOmRLeM2m
23,make up,0.0844,0.671,0.714,1.48e-06,0.0568,-5.373,1,0.21,105.137,3,0.477,18138646,Global,27356GVuMPFWiJSZCragoM
24,Talk,0.0501,0.9,0.4,0.0,0.0876,-8.443,1,0.124,136.001,4,0.338,17410486,Global,0rTV5WefWd1J3OwIheTzxM
