,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,44933266,Global,7qiZfU4dY1lWllzX7mPBI3
1,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,1,0.0396,111.98,4,0.364,28546595,Global,7hDc8b7IXETo14hHIHdnhd
2,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,28084938,Global,3eR23VReFzcdmS7TYCrhCe
3,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,26939068,Global,6RUKPb4LETWmmr3iAEQktW
4,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,26184873,Global,7KXjTSCq5nL1LoYtL7XAwS
5,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,23454899,Global,0KKkJNfGyhkQ5aFogxQAPU
6,Mask Off,0.0102,0.833,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,23235266,Global,3rOSwuTsUlJp0Pu0MkN8r8
7,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,23177415,Global,0dA2Mk56wEzDgegdC6R17g
8,Despacito (Featuring Daddy Yankee),0.209,0.66,0.786,0.0,0.112,-4.757,1,0.17,177.833,4,0.846,21922043,Global,4aWmUDTfIPGksMNLV2rQP2
9,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,21786749,Global,0afhq8XCExXpqazXczTSve
10,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,19732350,Global,1x5sYLZiu9r5E43kMlt9f8
11,Paris,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,1,0.0304,99.99,4,0.219,18946141,Global,72jbDTw1piOOj770jWNeaG
12,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,18424550,Global,7tr2za8SQg2CI8EDgrdtNl
13,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,17888067,Global,3ebXMykcMXOcLeJ9xZ17XH
14,Issues,0.368,0.683,0.427,0.0,0.0604,-6.827,1,0.0777,113.634,4,0.426,17314227,Global,1sXUWdKx03aP9Gmzft58rt
15,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.0631,0.735,0.451,1.3e-05,0.325,-8.374,1,0.0585,117.973,4,0.0862,16938662,Global,3NdDpSvN911VPGivFlV5d0
16,You Don't Know Me - Radio Edit,0.163,0.876,0.669,0.0,0.185,-6.054,0,0.138,124.007,4,0.682,15033096,Global,00lNx0OcTJrS3MKHcB80HY
17,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,0.763,0.0,0.18,-4.068,0,0.0523,101.965,4,0.742,14658641,Global,5knuzwU65gJK7IF5yJsuaW
18,Cold,0.139,0.703,0.715,0.0,0.0456,-6.285,0,0.114,99.924,4,0.497,14646135,Global,5NNlUMcOEOdoOIwwaWXv0k
19,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,14442771,Global,6kex4EBAj0WHXDKZMEJaaF
20,Believer,0.0524,0.779,0.787,0.0,0.14,-4.305,0,0.108,124.982,4,0.708,14431303,Global,0CcQNd8CINkwQfe1RDtGV6
21,Chained To The Rhythm,0.0733,0.448,0.801,0.0,0.146,-5.363,1,0.165,189.798,4,0.462,14404782,Global,6520aj0B4FSKGVuKNsOCOi
22,Castle on the Hill,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,4,0.471,14317863,Global,6PCUP3dWmTjcTtXY02oFdT
23,Portland,0.0172,0.925,0.443,0.0,0.276,-8.216,1,0.264,136.078,4,0.35,13658513,Global,2bjwRfXMk4uRgOD9IBYl9h
24,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,13518465,Global,2EEeOnHehOozLq4aS0n6SL
25,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,12889836,Global,5GXAXm5YOmYT0kL5jHvYBt
26,Call On Me - Ryan Riback Extended Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,4,0.717,12460004,Global,78rIJddV4X0HkNAInEcYde
27,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,12206709,Global,7BKLCZ1jbUBVqRi2FVlTVw
28,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,11837690,Global,0tgVpDi06FyKpA1z0VMD4v
29,Solo Dance,0.0435,0.744,0.836,0.0,0.194,-2.396,0,0.0507,114.965,4,0.36,11792521,Global,6HUnnBwYZqcED1eQztxMBN
30,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,11420115,Global,5uCax9HTNlzGybIStD3vDh
31,Blem,0.0533,0.726,0.535,1.38e-05,0.0984,-7.804,0,0.0476,98.067,4,0.375,11336402,Global,2XlHu0HcujBCkWMdIAvrqt
32,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),0.0744,0.684,0.823,0.0,0.111,-3.297,0,0.0773,91.048,4,0.647,11263483,Global,7nKBxz47S9SD79N086fuhn
33,"How Far I'll Go - From ""Moana""",0.157,0.314,0.555,0.000108,0.067,-9.601,1,0.37,179.666,4,0.159,11200664,Global,5hYTyyh2odQKphUbMqc5gN
34,Green Light,0.0162,0.616,0.714,1.23e-05,0.0817,-7.792,1,0.0982,128.924,4,0.24,11143071,Global,0gbBzIqrECJOEPvQJIBFs5
35,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,10988580,Global,5aAx2yezTd8zXrkmtKl66Z
36,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,10817800,Global,152lZdxL1OR0ZMW6KquMif
37,XO TOUR Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,10780410,Global,2eMwDehkIC1j68U6FA3Eiq
38,Tunnel Vision,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0,0.294,171.853,4,0.231,10757498,Global,4Q3N4Ct4zCuIHuZ65E3BD4
39,Happier,0.536,0.522,0.385,0.0,0.135,-7.355,1,0.0288,89.792,4,0.236,10753625,Global,2RttW7RAu5nOAfq6YFvApB
