,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Love It (& Lil Pump)","Kanye West",36147990,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,"Lucky You (feat. Joyner Lucas)",Eminem,26258824,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,"In My Feelings",Drake,24669116,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,"Eastside (with Halsey & Khalid)","benny blanco",23630159,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,"Promises (with Sam Smith)","Calvin Harris",22310270,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,"In My Mind",Dynoro,22288306,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,Happier,Marshmello,22028299,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Girls Like You (feat. Cardi B)","Maroon 5",19773031,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"SICKO MODE","Travis Scott",19490524,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"Lucid Dreams","Juice WRLD",19291184,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,18765386,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
12,"Be Alright","Dean Lewis",17708246,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
13,SAD!,XXXTENTACION,15950210,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Electricity (with Dua Lipa)","Silk City",15882221,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
15,"Taste (feat. Offset)",Tyga,15767496,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
16,"No Brainer","DJ Khaled",15529294,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
17,"I Like It","Cardi B",15493637,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
18,"Vaina Loca",Ozuna,15026975,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
19,BEBE,6ix9ine,14825643,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
20,Natural,"Imagine Dragons",14513828,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
21,Better,Khalid,14474728,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
22,"Body (feat. brando)","Loud Luxury",14090759,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
23,"Better Now","Post Malone",14017553,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,breathin,"Ariana Grande",14007487,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
25,"God is a woman","Ariana Grande",13406701,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
26,"Wake Up in the Sky","Gucci Mane",13354462,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
27,Rise,"Jonas Blue",12879039,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
28,"Solo (feat. Demi Lovato)","Clean Bandit",12795074,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
29,"Te Boté - Remix","Nio Garcia",12584964,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
30,"The Ringer",Eminem,12569332,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
31,Moonlight,XXXTENTACION,12540535,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
32,Youngblood,"5 Seconds of Summer",12534601,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
33,Nonstop,Drake,12138094,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
34,Thunderclouds,Sia,12055103,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
35,"Jackie Chan",Tiësto,11851093,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
36,"Beautiful (feat. Camila Cabello)",Bazzi,11314402,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
37,Shotgun,"George Ezra",11231503,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
38,"One Kiss (with Dua Lipa)","Calvin Harris",11207836,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,Fall,Eminem,10826181,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
40,"No Es Justo","J Balvin",10724777,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
