,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blijf Bij Mij","Ronnie Flex",2515566,https://open.spotify.com/track/7EyvmcYx7WzeBi2cY9RmIi
2,Officieel,Broederliefde,1427682,https://open.spotify.com/track/3e0gMtgOOLGPFLzPWR7xzb
3,"River (feat. Ed Sheeran)",Eminem,1374571,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
4,"All I Want for Christmas Is You","Mariah Carey",1293132,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,Vervloekt,Frenna,1049736,https://open.spotify.com/track/5VjqFNoLNl0xvG50diCuwx
6,rockstar,"Post Malone",967588,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
7,"Last Christmas",Wham!,937819,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
8,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",896309,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
9,Havana,"Camila Cabello",888250,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"Op Me Monnie",Frenna,886345,https://open.spotify.com/track/5kvzEqShooIhg1D3KMBa7U
11,"In Amsterdam","Sevn Alias",867222,https://open.spotify.com/track/4QXLXEcGPl18ghSz4cSEzP
12,Wolves,"Selena Gomez",824839,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
13,Patsergedrag,"Sevn Alias",785867,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
14,Perfect,"Ed Sheeran",723619,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
15,"New Rules","Dua Lipa",721153,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
16,"4/5 - From “Patser""","Ronnie Flex",701050,https://open.spotify.com/track/7cAxokBbnclXF6skY38Nd9
17,"Let You Down",NF,697826,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"I Miss You (feat. Julia Michaels)","Clean Bandit",676324,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
19,"Too Good At Goodbyes","Sam Smith",662762,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
20,Stargazing,Kygo,661197,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
21,Silence,Marshmello,637611,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
22,"16 Million",Frenna,637528,https://open.spotify.com/track/3AkhtRarPRwQ2lAzvnH64n
23,Merry,"Nafthaly Ramona",595492,https://open.spotify.com/track/3hHHaTr65mG7bpApRW5CZQ
24,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",589646,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
25,"Dusk Till Dawn - Radio Edit",ZAYN,573846,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
26,Coño,Puri,570425,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you
27,"Do They Know It's Christmas? - 1984 Version","Band Aid",569362,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
28,"What Lovers Do (feat. SZA)","Maroon 5",568101,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
29,Architect,"Jonna Fraser",565294,https://open.spotify.com/track/3UPsdBBqs9vnVF0fYTGA8n
30,"Walk On Water (feat. Beyoncé)",Eminem,560375,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
31,VROOM,"Famke Louise",550605,https://open.spotify.com/track/1JVBWi7RXdqEjIy3vKTXgG
32,Anywhere,"Rita Ora",541830,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
33,#JM,Broederliefde,541739,https://open.spotify.com/track/43pg0oNIUwWBCFGZSkomaE
34,"Him & I (with Halsey)",G-Eazy,539526,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
35,"Op Me Monnie","Famke Louise",534240,https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx
36,Tranquille,"Soufiane Eddyani",532137,https://open.spotify.com/track/4wszsRzYmEcVCcCmbYHynZ
37,"Reggaetón Lento (Remix)",CNCO,526326,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
38,"Shape of You","Ed Sheeran",518137,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
39,"Ride Or Die",Josylvio,512426,https://open.spotify.com/track/7sMPXHS84uuTGeb21IgXnU
40,"Lovely Body",SFB,509102,https://open.spotify.com/track/65ExBcuMthmxRVnPVvWCe3
41,"Santa Tell Me","Ariana Grande",506698,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
42,"Driving Home for Christmas","Chris Rea",496118,https://open.spotify.com/track/0ZoHHROTzwIYeNAHRPedTY
43,"Net Iets Meer","Lil Kleine",494888,https://open.spotify.com/track/2SdXCB4OPo6J6Yc7V249pS
44,Krantenwijk,"Lil Kleine",493419,https://open.spotify.com/track/1X8py2jInjgIQ9Y9roDQZC
45,"What About Us",P!nk,491760,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
46,"Gucci Gang","Lil Pump",481467,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
47,"Man's Not Hot","Big Shaq",476855,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
48,"Als Ik Naar Huis Ga",Hef,472669,https://open.spotify.com/track/4Kj24PuzbD6vrDDTExQ7nz
49,"It's Beginning to Look a Lot like Christmas","Michael Bublé",464432,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
50,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",431108,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
51,"All Falls Down (feat. Juliander)","Alan Walker",406695,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
52,Loterij,"Lil Kleine",403616,https://open.spotify.com/track/260azNxQzQIloG7OpjQtTC
53,"Wonderful Christmastime - Remastered 2011 / Edited Version","Paul McCartney",398116,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
54,"Lonely Together (feat. Rita Ora)",Avicii,378399,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
55,Littekens,Boef,374778,https://open.spotify.com/track/6NoEA8HppOprdER4kv2tAh
56,Unforgettable,"French Montana",374254,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
57,"How Long","Charlie Puth",370738,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
58,"Feel It Still","Portugal. The Man",364942,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
59,"Life Is Geen Game",Hef,360022,https://open.spotify.com/track/0xU1FOnoHwTjcXSQL0ACXC
60,Cartier,Dopebwoy,353061,https://open.spotify.com/track/18B3AG7KK2hSjL0UY6EjUB
61,Energie,"Ronnie Flex",351819,https://open.spotify.com/track/1riPE3NCV1OBmSXqpYiMJY
62,Mistletoe,"Justin Bieber",348236,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
63,Zoutelande,BLØF,334516,https://open.spotify.com/track/1rQfM1l1gcZF1tKJtLYRnm
64,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",333727,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
65,Traag,Bizzey,333326,https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ
66,Believe,Eminem,331839,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr
67,"Op De Weg (feat. Adje & CHO)",Equalz,327492,https://open.spotify.com/track/7D973n9XquEXreSZOvAhOs
68,"Échame La Culpa","Luis Fonsi",325814,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
69,"It's the Most Wonderful Time of the Year","Andy Williams",323538,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
70,"Come Again","Ronnie Flex",322693,https://open.spotify.com/track/0bWzmIbEKh0xFRb1pTSQAw
71,"Stop Met Typen",Equalz,316506,https://open.spotify.com/track/2fBHmGi4cnKynlXd7P6GZD
72,Thunder,"Imagine Dragons",312288,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
73,"Wanna Be Mine",Frenna,308261,https://open.spotify.com/track/6bNzyAWKpKRl7A6U2iorzU
74,Roley,Hef,304260,https://open.spotify.com/track/27vsfkqrcMUuNGO8OZOoZa
75,"Whatever It Takes","Imagine Dragons",302207,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
