,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Op Me Monnie",Frenna,1666325,https://open.spotify.com/track/5kvzEqShooIhg1D3KMBa7U
2,Officieel,Broederliefde,1644067,https://open.spotify.com/track/3e0gMtgOOLGPFLzPWR7xzb
3,Vervloekt,Frenna,1222388,https://open.spotify.com/track/5VjqFNoLNl0xvG50diCuwx
4,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1150090,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
5,"Op Me Monnie","Famke Louise",1098257,https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx
6,rockstar,"Post Malone",1096026,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
7,Wolves,"Selena Gomez",1045865,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,Patsergedrag,"Sevn Alias",987613,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
9,Havana,"Camila Cabello",986402,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,Perfect,"Ed Sheeran",948658,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
11,"In Amsterdam","Sevn Alias",937152,https://open.spotify.com/track/4QXLXEcGPl18ghSz4cSEzP
12,"All I Want for Christmas Is You","Mariah Carey",905282,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
13,#JM,Broederliefde,827528,https://open.spotify.com/track/43pg0oNIUwWBCFGZSkomaE
14,"Too Good At Goodbyes","Sam Smith",823401,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
15,Stargazing,Kygo,817167,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
16,"New Rules","Dua Lipa",814418,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
17,"Let You Down",NF,783161,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,Silence,Marshmello,763504,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
19,"I Miss You (feat. Julia Michaels)","Clean Bandit",752769,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
20,"16 Million",Frenna,731966,https://open.spotify.com/track/3AkhtRarPRwQ2lAzvnH64n
21,"Dusk Till Dawn - Radio Edit",ZAYN,703545,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
22,"What Lovers Do (feat. SZA)","Maroon 5",688591,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
23,Architect,"Jonna Fraser",660963,https://open.spotify.com/track/3UPsdBBqs9vnVF0fYTGA8n
24,Littekens,Boef,643705,https://open.spotify.com/track/6NoEA8HppOprdER4kv2tAh
25,"Net Iets Meer","Lil Kleine",640727,https://open.spotify.com/track/2SdXCB4OPo6J6Yc7V249pS
26,Merry,"Nafthaly Ramona",635596,https://open.spotify.com/track/3hHHaTr65mG7bpApRW5CZQ
27,"Reggaetón Lento (Remix)",CNCO,590254,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
28,"Gucci Gang","Lil Pump",585754,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
29,Keskiednis,Broederliefde,585712,https://open.spotify.com/track/1TukupQUdHjyrUIKZxhIrB
30,"Ride Or Die",Josylvio,583383,https://open.spotify.com/track/7sMPXHS84uuTGeb21IgXnU
31,"Lovely Body",SFB,574991,https://open.spotify.com/track/65ExBcuMthmxRVnPVvWCe3
32,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",558764,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
33,"Mi No Dansi",Broederliefde,558387,https://open.spotify.com/track/4wUfHyRi6lepKoUDrjrmpu
34,"Last Christmas",Wham!,557381,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
35,"Man's Not Hot","Big Shaq",547293,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
36,"How Long","Charlie Puth",529316,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
37,"Stop Met Typen",Equalz,526705,https://open.spotify.com/track/2fBHmGi4cnKynlXd7P6GZD
38,"Lonely Together (feat. Rita Ora)",Avicii,524947,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
39,"1 Op 1 (feat. SBMG)",Equalz,509811,https://open.spotify.com/track/3deiVmpBZY5Bn3EI0N8dc6
40,Gunman,Vic9,507817,https://open.spotify.com/track/4nnW0IqcUw4O4pW09aMjTa
41,"What About Us",P!nk,506229,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
42,"Love Song (feat. Frenna)",Equalz,506197,https://open.spotify.com/track/3Ap4gurnSKvitE1TXMlrID
43,Anywhere,"Rita Ora",501448,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
44,"Op De Weg (feat. Adje & CHO)",Equalz,496474,https://open.spotify.com/track/7D973n9XquEXreSZOvAhOs
45,Tranquille,"Soufiane Eddyani",492718,https://open.spotify.com/track/0vWl45YGcqenHMvxMKeB4L
46,"Super Heet - Sprintsessie",Lijpe,488897,https://open.spotify.com/track/2CRKcpU6VqHtPQKwWhbxKh
47,"Shape of You","Ed Sheeran",482426,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",479267,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
49,"Alles In",Broederliefde,459694,https://open.spotify.com/track/5nCh1ndK8yigIS1HnygeDg
50,"Feel It Still","Portugal. The Man",455068,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
51,Unforgettable,"French Montana",448463,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
