,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"MIA (feat. Drake)","Bad Bunny",39639615,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",38729117,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",29095302,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
4,Happier,Marshmello,27470502,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
5,Shallow,"Lady Gaga",21925660,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"I Love It (& Lil Pump)","Kanye West",20929232,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
7,"Promises (with Sam Smith)","Calvin Harris",19883968,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
8,"Eastside (with Halsey & Khalid)","benny blanco",19782407,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Falling Down - Bonus Track","Lil Peep",19281449,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
10,"In My Mind",Dynoro,19020601,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,"Without Me",Halsey,18835443,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Girls Like You (feat. Cardi B)","Maroon 5",17528530,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,Better,Khalid,16709330,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,"Lucid Dreams","Juice WRLD",16542166,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
15,"SICKO MODE","Travis Scott",16499988,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
16,"In My Feelings",Drake,15838071,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
17,"Be Alright","Dean Lewis",15764755,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
18,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",15627126,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
19,Moonlight,XXXTENTACION,14781290,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,SAD!,XXXTENTACION,14754698,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,"Vaina Loca",Ozuna,13872825,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
22,"Mo Bamba","Sheck Wes",13806739,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
23,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",13756039,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
24,BEBE,6ix9ine,13625837,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
25,"Better Now","Post Malone",13324894,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,"Electricity (with Dua Lipa)","Silk City",13285784,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
27,"No Stylist (feat. Drake)","French Montana",12894471,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
28,"I Like It","Cardi B",12567274,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
29,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,12039012,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
30,"Let You Love Me","Rita Ora",11984224,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
31,Natural,"Imagine Dragons",11952926,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
32,"Taste (feat. Offset)",Tyga,11887184,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
33,Youngblood,"5 Seconds of Summer",11597926,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
34,STOOPID,6ix9ine,11348672,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
35,"Lucky You (feat. Joyner Lucas)",Eminem,11196798,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
36,"Venom - Music From The Motion Picture",Eminem,10881798,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
37,"PASS OUT (feat. 21 Savage)",Quavo,10881651,https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f
38,"Te Boté - Remix","Nio Garcia",10754382,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
39,"Beautiful (feat. Camila Cabello)",Bazzi,10675647,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
40,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",10608641,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
41,"Woman Like Me (feat. Nicki Minaj)","Little Mix",10449909,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
42,Nonstop,Drake,10440861,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
43,Rise,"Jonas Blue",10292724,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
44,"Sweet but Psycho","Ava Max",10183228,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
45,"rockstar (feat. 21 Savage)","Post Malone",10040995,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
46,"Jocelyn Flores",XXXTENTACION,9902999,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
47,"Cuando Te Besé","Becky G",9857131,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
48,"Solo (feat. Demi Lovato)","Clean Bandit",9756015,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
49,Shotgun,"George Ezra",9690490,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
50,"Quiere Beber","Anuel AA",9634186,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
51,Thunderclouds,Sia,9596738,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
52,"High Hopes","Panic! At The Disco",9574048,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
53,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",9043381,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
54,"God is a woman","Ariana Grande",9023126,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
55,"Wake Up in the Sky","Gucci Mane",8970520,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
56,"Body (feat. brando)","Loud Luxury",8961521,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
57,"God's Plan",Drake,8920252,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
58,breathin,"Ariana Grande",8866198,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
59,"No Es Justo","J Balvin",8844298,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
60,"One Kiss (with Dua Lipa)","Calvin Harris",8774947,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
61,changes,XXXTENTACION,8674339,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
62,"Love Someone","Lukas Graham",8491918,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
63,Noticed,"Lil Mosey",8454912,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
64,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",8398824,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
