,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",33496703,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",26957352,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",21938710,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,Wolves,"Selena Gomez",21660883,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
5,"All I Want for Christmas Is You","Mariah Carey",21535828,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",21315051,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
7,Perfect,"Ed Sheeran",19200067,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
8,"Gucci Gang","Lil Pump",19002483,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
9,"Let You Down",NF,18929402,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
10,"Too Good At Goodbyes","Sam Smith",18686291,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
11,"What Lovers Do (feat. SZA)","Maroon 5",17899052,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
12,"Échame La Culpa","Luis Fonsi",16908605,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
13,Silence,Marshmello,16335557,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,"Shape of You","Ed Sheeran",15593544,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
15,"Dusk Till Dawn - Radio Edit",ZAYN,15558872,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
16,"I Fall Apart","Post Malone",15068938,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"Last Christmas",Wham!,14990547,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,"Him & I",G-Eazy,14822746,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",12807723,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
20,"Candy Paint","Post Malone",12737347,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
21,Sensualidad,"Bad Bunny",12487991,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
22,"Young Dumb & Broke",Khalid,12154951,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
23,"XO Tour Llif3","Lil Uzi Vert",11692420,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
24,Thunder,"Imagine Dragons",11653879,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
25,1-800-273-8255,Logic,11568114,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
26,"How Long","Charlie Puth",11492017,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
27,Criminal,"Natti Natasha",11241879,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
28,"I Miss You (feat. Julia Michaels)","Clean Bandit",11084704,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
29,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",11004287,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
30,Congratulations,"Post Malone",10883007,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,Unforgettable,"French Montana",10838856,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
32,"Ric Flair Drip (& Metro Boomin)",Offset,10588835,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
33,Stargazing,Kygo,10469814,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
34,"Mi Gente","J Balvin",10371987,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
35,"Me Rehúso","Danny Ocean",10353630,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
36,"Man's Not Hot","Big Shaq",10229463,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
37,Corazón,Maluma,10181789,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
38,Downtown,Anitta,10097192,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
39,"No Limit",G-Eazy,10074025,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
40,HUMBLE.,"Kendrick Lamar",9976365,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
41,"Bank Account","21 Savage",9927045,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
42,"Se Preparó",Ozuna,9837201,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
43,"Lonely Together (feat. Rita Ora)",Avicii,9696842,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
44,"Feel It Still","Portugal. The Man",9610979,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
45,"Never Be the Same","Camila Cabello",9268520,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
46,"It's Beginning to Look a Lot like Christmas","Michael Bublé",9148642,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
47,Mayores,"Becky G",9146981,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
48,"Sorry Not Sorry","Demi Lovato",8994864,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
49,Anywhere,"Rita Ora",8906451,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
50,Attention,"Charlie Puth",8684583,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
51,"Santa Tell Me","Ariana Grande",8590324,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
52,"Do They Know It's Christmas? - 1984 Version","Band Aid",8120507,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
53,"Something Just Like This","The Chainsmokers",8090345,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
54,"Plain Jane","A$AP Ferg",8044167,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
55,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",7888911,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
56,MotorSport,Migos,7826436,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
57,"Despacito - Remix","Luis Fonsi",7725035,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
58,"Havana - Remix","Camila Cabello",7670364,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
59,"I Like Me Better",Lauv,7524497,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
60,"Perro Fiel (feat. Nicky Jam)",Shakira,7523559,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
61,"It's the Most Wonderful Time of the Year","Andy Williams",7505091,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
62,Believer,"Imagine Dragons",7404449,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
63,"All Falls Down (feat. Juliander)","Alan Walker",7234069,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
64,"Friends (with BloodPop®)","Justin Bieber",7204205,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
65,"Jocelyn Flores",XXXTENTACION,7180418,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
66,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",7158457,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
67,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",7153262,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
68,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",7056913,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
69,Betrayed,"Lil Xan",6996878,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
