,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,1450763,Netherland,0bYg9bo50gSsH3LtXe2SQn
1,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,1277620,Netherland,2FRnf9qhLbvw8fu4IBXx78
2,The Business,0.414,0.798,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235,1196566,Netherland,6f3Slt0GbA2bPZlz0aIFXN
3,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,1107216,Netherland,3tjFYV6RSFtuktYl3ZtYcq
4,Santa Tell Me,0.0489,0.525,0.621,0.0,0.294,-7.364,1,0.116,191.9,4,0.591,1103725,Netherland,0lizgQ7Qw35od7CYaoMBZb
5,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,1008000,Netherland,6cx06DFPPHchuUAcTxznu9
6,It's Beginning to Look a Lot like Christmas,0.908,0.339,0.214,7.47e-06,0.341,-11.714,1,0.0375,94.775,3,0.363,942718,Netherland,0lLdorYw7lVrJydTINhWdI
7,Lonely (with benny blanco),0.864,0.631,0.239,0.0,0.116,-7.071,0,0.0398,79.859,4,0.0927,938558,Netherland,4y4spB9m0Q6026KfkAvy9Q
8,It's the Most Wonderful Time of the Year,0.871,0.234,0.526,2.34e-06,0.122,-11.656,1,0.0411,201.739,3,0.649,909116,Netherland,1IcR6RlgvDczfvoWJSSY2A
9,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,880164,Netherland,35mvY5S1H3J2QZyna3TFe0
10,Monster (Shawn Mendes & Justin Bieber),0.0593,0.64,0.392,0.0,0.0839,-7.246,0,0.0574,145.838,4,0.502,874479,Netherland,1HbA4N1MiOsPthALesGFR1
11,Driving Home for Christmas - 2019 Remaster,0.355,0.513,0.583,1.96e-05,0.18,-10.863,1,0.038,180.183,4,0.866,867628,Netherland,27qAMKrDdKEs8HDXcvR24R
12,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,850864,Netherland,3nAp4IvdMPPWEH9uuXFFV5
13,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,838326,Netherland,7hxHWCCAIIxFLCzvDgnQHX
14,Head Shoulders Knees & Toes (feat. Norma Jean Martine),0.0247,0.798,0.828,2.55e-06,0.121,-5.36,1,0.193,124.962,4,0.6,819496,Netherland,6i7zAdNhzUN2k1HcrBxPHG
15,Quarantaine Sessie #2,0.125,0.548,0.658,5.6e-05,0.172,-7.174,1,0.378,96.756,1,0.406,804809,Netherland,3I0d2GHc2cysgFNbzzdMPQ
16,Rockin' Around The Christmas Tree,0.614,0.589,0.472,0.0,0.505,-8.749,1,0.0502,67.196,4,0.898,785148,Netherland,2EjXfH91m7f8HiJN1yQg97
17,Roller Coaster,0.563,0.43,0.376,0.00629,0.123,-10.064,1,0.0274,97.097,4,0.272,767047,Netherland,1z2HAz6JcwfGHKMSgKEA3D
18,Nu Wij Niet Meer Praten,0.572,0.64,0.557,0.0,0.0934,-4.747,1,0.0253,105.992,4,0.331,756321,Netherland,13UfB1tm7QYrhtW8FhPYmW
19,RS6,0.224,0.659,0.578,0.0,0.102,-8.444,1,0.454,98.118,4,0.357,734486,Netherland,0q5WCNsyh6ivKfWTcJKW38
20,Door De Wind,0.705,0.579,0.0945,4.27e-06,0.0817,-18.377,1,0.0396,123.994,4,0.353,729486,Netherland,3h7NZT1CATbn4GqUs51vwf
21,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,728135,Netherland,45bE4HXI0AwGZXfZtMp8JR
