,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Blijf Bij Mij,0.295,0.851,0.555,1.05e-06,0.127,-6.784,1,0.154,98.052,4,0.48,1696793,Netherland,7EyvmcYx7WzeBi2cY9RmIi
1,"4/5 - From “Patser""",0.22,0.787,0.633,1.79e-06,0.121,-6.729,0,0.138,159.938,4,0.726,1556212,Netherland,7cAxokBbnclXF6skY38Nd9
2,Officieel,0.208,0.686,0.657,0.0,0.227,-8.38,0,0.471,104.761,4,0.425,1182679,Netherland,3e0gMtgOOLGPFLzPWR7xzb
3,River (feat. Ed Sheeran),0.17,0.757,0.748,0.0,0.0759,-5.794,0,0.473,90.052,4,0.693,1166659,Netherland,5UEnHoDYpsxlfzWLZIc7LD
4,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,973507,Netherland,0ofbQMrRDsUaVKq2mGLEAb
5,Coño,0.00739,0.847,0.573,0.0149,0.0845,-6.032,1,0.253,99.919,4,0.332,910859,Netherland,7tXCV0UwFwBxqum6i25you
6,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,889234,Netherland,7EmGUiUaOSGDnUUQUDrOXC
7,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,883566,Netherland,7wGoVu4Dady5GV0Sv4UIsx
8,I Miss You (feat. Julia Michaels),0.245,0.638,0.658,3.77e-06,0.0919,-6.318,1,0.0456,105.076,4,0.33,845800,Netherland,2xmrfQpmS2iJExTlklLoAL
9,Vervloekt,0.218,0.832,0.661,0.0,0.166,-6.303,1,0.138,107.958,4,0.725,811253,Netherland,5VjqFNoLNl0xvG50diCuwx
10,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,769579,Netherland,0tgVpDi06FyKpA1z0VMD4v
11,In Amsterdam,0.812,0.571,0.524,7.19e-05,0.118,-7.329,0,0.44,143.903,4,0.759,759977,Netherland,4QXLXEcGPl18ghSz4cSEzP
12,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,730301,Netherland,2ekn2ttSfGqwhhate0LSR0
13,Him & I (with Halsey),0.0534,0.589,0.731,0.0,0.308,-6.343,1,0.0868,87.908,4,0.191,721308,Netherland,5k38wzpLb15YgncyWdTZE4
14,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,699930,Netherland,0Zbbxnx4SGGHoIow4PpISP
15,Perfect Duet (Ed Sheeran & Beyoncé),0.779,0.587,0.299,0.0,0.123,-7.365,1,0.0263,94.992,3,0.356,677065,Netherland,1bhUWB0zJMIKr9yVPrkEuI
16,Finesse - Remix; feat. Cardi B,0.0185,0.704,0.859,0.0,0.0215,-4.877,0,0.0996,105.115,4,0.926,673217,Netherland,3Vo4wInECJQuz9BIBMOu8i
17,Merry,0.0297,0.945,0.603,0.0,0.0589,-5.833,1,0.184,107.947,4,0.679,662591,Netherland,3hHHaTr65mG7bpApRW5CZQ
18,So Far Away (feat. Jamie Scott & Romy Dya),0.435,0.526,0.52,0.0,0.197,-7.985,0,0.0569,149.119,4,0.13,662312,Netherland,0OlnLZY4cmQzT6ZGttvWBM
19,Zoutelande,0.0879,0.664,0.697,7.02e-05,0.148,-6.427,0,0.027,128.96,4,0.913,658162,Netherland,1rQfM1l1gcZF1tKJtLYRnm
20,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,657841,Netherland,1mXVgsBdtIVeCLJnSnmtdV
21,All Falls Down (feat. Juliander),0.303,0.658,0.678,0.0,0.361,-4.407,1,0.058,97.976,4,0.662,655847,Netherland,5yFSF6qQA1rcLsQRnBsZgb
22,Patsergedrag,0.0702,0.965,0.617,0.0,0.124,-6.197,1,0.296,123.961,4,0.669,624125,Netherland,4tNpAeDH7S7cJGEo28Ogi4
23,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,615948,Netherland,3hBBKuWJfxlIlnd9QFoC8k
24,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,591469,Netherland,7vGuf3Y35N4wmASOKLUVVU
25,Hop Hop Hop,0.137,0.876,0.543,0.00149,0.0531,-8.217,1,0.0632,124.054,4,0.58,579698,Netherland,2WM1QOmbn4TP0ZFcNOsj2x
26,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,576822,Netherland,1j4kHkkpqZRBwE0A4CN4Yv
27,Anywhere,0.0364,0.628,0.797,0.0,0.104,-3.953,0,0.0596,106.93,4,0.321,569461,Netherland,7EI6Iki24tBHAMxtb4xQN2
28,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,563953,Netherland,5AEtlRudpgdT5FtNiuly6Y
29,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,553186,Netherland,6QgjcU0zLnzq5OrUoSZ3OK
30,Op Me Monnie,0.114,0.617,0.617,0.0,0.246,-6.337,0,0.271,169.888,4,0.82,548414,Netherland,5kvzEqShooIhg1D3KMBa7U
31,Échame La Culpa,0.0322,0.724,0.895,0.0,0.097,-3.617,1,0.0411,96.022,4,0.64,537497,Netherland,1zsG4eaZmkA1dvjDDsAGLK
32,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,530807,Netherland,6mrKP2jyIQmM0rw6fQryjr
33,Architect,0.0557,0.813,0.826,0.00154,0.259,-6.05,0,0.0818,126.0,4,0.718,515655,Netherland,3UPsdBBqs9vnVF0fYTGA8n
34,Homesick,0.948,0.426,0.224,0.0,0.112,-8.683,1,0.0391,85.728,5,0.399,508377,Netherland,5E5MqaS6eOsbaJibl3YeMZ
35,How Long,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0,0.0767,110.008,4,0.779,501742,Netherland,32DGGj6KlNuBr6WaqRxpxi
36,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,500642,Netherland,7qiZfU4dY1lWllzX7mPBI3
37,16 Million,0.191,0.819,0.79,5.23e-06,0.0802,-5.508,0,0.173,123.019,4,0.617,488784,Netherland,3AkhtRarPRwQ2lAzvnH64n
38,Reggaetón Lento (Remix),0.158,0.623,0.909,0.0,0.0972,-3.079,0,0.0758,93.984,4,0.651,450572,Netherland,5PB8zB1MOZASboLquvinMF
39,Whatever It Takes,0.0429,0.675,0.649,0.0,0.128,-4.953,1,0.0315,134.955,4,0.537,443227,Netherland,4IWAyPf1KMq7JCyGeCjTeH
40,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,431296,Netherland,43ZyHQITOjhciSUUNPVRHc
41,Ride Or Die,0.626,0.726,0.691,0.0,0.0735,-4.753,1,0.275,99.728,4,0.384,425716,Netherland,7sMPXHS84uuTGeb21IgXnU
42,Net Iets Meer,0.693,0.889,0.647,0.00108,0.333,-5.712,1,0.204,104.982,4,0.749,418160,Netherland,2SdXCB4OPo6J6Yc7V249pS
43,What About Us,0.0281,0.491,0.588,2.01e-06,0.0906,-6.177,1,0.0506,113.608,4,0.193,416193,Netherland,0Qh38w01QRXK6KHIv0e3hb
44,Buurt Heet (feat. Mula B),0.393,0.838,0.757,0.00283,0.372,-6.639,0,0.304,128.025,4,0.751,409779,Netherland,7J55j5I6XOMB2aG52hrvtg
45,Lovely Body,0.104,0.811,0.747,0.0,0.115,-4.928,0,0.0807,125.005,4,0.879,402908,Netherland,65ExBcuMthmxRVnPVvWCe3
46,Krantenwijk,0.575,0.94,0.788,0.0,0.124,-4.035,0,0.126,120.014,4,0.908,401245,Netherland,1X8py2jInjgIQ9Y9roDQZC
47,#JM,0.00646,0.852,0.626,1.42e-06,0.0727,-7.566,1,0.201,99.972,4,0.33,387452,Netherland,43pg0oNIUwWBCFGZSkomaE
48,Loterij,0.303,0.832,0.66,0.0,0.0914,-4.765,1,0.189,100.004,4,0.716,386599,Netherland,260azNxQzQIloG7OpjQtTC
49,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,354746,Netherland,3B54sVLJ402zGa6Xm4YGNe
50,No Limit,0.0117,0.838,0.771,0.0,0.0853,-3.791,1,0.244,175.957,4,0.405,322437,Netherland,2DQ1ITjI0YoLFzuADN1ZBW
51,Tranquille,0.355,0.769,0.68,0.0,0.0966,-5.813,1,0.177,98.008,4,0.708,322014,Netherland,4wszsRzYmEcVCcCmbYHynZ
52,Never Be the Same,0.145,0.643,0.709,0.000449,0.115,-4.343,1,0.0733,129.961,4,0.264,309632,Netherland,6VpQdig9pdpTSIFItgkJV5
53,Man's Not Hot,0.11,0.895,0.885,4.04e-05,0.106,-4.182,1,0.268,134.973,4,0.633,309452,Netherland,2nUJvBO87SkxCViQsLc9Zr
54,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,308781,Netherland,2OALaHcDdKkjYEpAr0Qzab
55,Filthy,0.0354,0.745,0.579,0.0118,0.246,-5.771,1,0.138,97.002,4,0.645,300433,Netherland,1L3NV7VrCiuE8C5QlhdeQL
56,Without You (feat. Sandro Cavazza),0.00179,0.652,0.855,0.0,0.0404,-4.832,1,0.0441,134.009,4,0.279,299385,Netherland,6WbADFqMvR8N5u0BvtsWQE
57,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,296442,Netherland,75ZvA4QfFiZvzhj2xkaWAh
58,Op De Weg (feat. Adje & CHO),0.272,0.817,0.662,0.0,0.111,-6.617,0,0.248,94.983,4,0.78,288317,Netherland,7D973n9XquEXreSZOvAhOs
59,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,288112,Netherland,0tKcYR2II1VCQWT79i5NrW
60,Bandz Voor De Fam,0.298,0.76,0.843,6.54e-05,0.191,-8.27,0,0.267,134.237,4,0.766,285057,Netherland,4X8fVhpacoP0k9hH94FMkQ
61,Walk On Water (feat. Beyoncé),0.796,0.468,0.444,0.0,0.619,-10.217,0,0.291,76.019,3,0.637,284745,Netherland,5PIBgH1cUFwu5IiUk9tnN9
62,Traag,0.103,0.836,0.878,0.0149,0.131,-4.629,1,0.0709,99.985,4,0.608,283512,Netherland,7shAADk9RbPvnwCSkjctFJ
63,Dirty Sexy Money (feat. Charli XCX & French Montana),0.0789,0.721,0.873,0.0,0.0824,-4.741,1,0.119,79.943,4,0.552,279740,Netherland,0tPQPaOKM32WgMSbPCYyRH
64,Cartier,0.0408,0.842,0.783,1.11e-06,0.109,-5.301,1,0.204,126.848,4,0.629,279308,Netherland,18B3AG7KK2hSjL0UY6EjUB
65,Stop Met Typen,0.172,0.812,0.751,0.0,0.146,-4.373,1,0.241,98.66,4,0.863,275821,Netherland,2fBHmGi4cnKynlXd7P6GZD
66,Mind Made Up,0.48,0.755,0.428,0.0,0.192,-8.457,1,0.247,95.908,4,0.522,275134,Netherland,5wrDrajYZSJqta7rJBvcJV
67,More Than You Know,0.0274,0.642,0.733,0.0,0.266,-5.001,0,0.0343,123.075,4,0.519,274548,Netherland,71bBFbfn2OBK5QwUJSLS44
68,Rain,0.241,0.689,0.586,0.0,0.356,-7.61,1,0.107,93.02,4,0.611,273977,Netherland,2QWP8NYYplOqEFBYGCcq0S
69,Too Much To Ask,0.381,0.519,0.554,0.0,0.115,-6.412,1,0.0385,153.676,4,0.194,265284,Netherland,4v094LQ9eF10k2O2Te2ngK
70,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,265270,Netherland,7iDa6hUg2VgEL1o1HjmfBn
71,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,265156,Netherland,5uCax9HTNlzGybIStD3vDh
72,Bartier Cardi (feat. 21 Savage),0.000704,0.909,0.546,0.000823,0.36,-7.513,1,0.175,138.043,4,0.0986,261972,Netherland,75FDPwaULRdYDn4StFN2rT
73,Energie,0.102,0.848,0.598,0.0,0.151,-7.087,1,0.214,100.001,4,0.678,261732,Netherland,1riPE3NCV1OBmSXqpYiMJY
74,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,257389,Netherland,2rb5MvYT7ZIxbKW5hfcHx8
75,Breathe,0.0234,0.722,0.744,0.000157,0.143,-5.52,0,0.0363,125.985,4,0.686,254288,Netherland,6tvQzeCPwOytDlBYCIOY0n
76,All The Stars (with SZA),0.0287,0.705,0.628,0.0193,0.0863,-5.362,0,0.0489,96.799,4,0.465,254288,Netherland,66kQ7wr4d2LwwSjr7HXcyr
77,Avec Me,0.131,0.758,0.715,5.08e-05,0.163,-5.427,0,0.0476,119.998,4,0.549,252782,Netherland,0aKgCvKsrq5ELNSG3UiST7
78,Dreamer,0.0237,0.627,0.847,0.0,0.212,-5.303,1,0.0352,126.017,4,0.611,251484,Netherland,0RTzJVkunbGwuRjXDFHnjf
79,Come Again,0.114,0.786,0.65,0.0,0.115,-5.95,0,0.185,99.999,4,0.488,238797,Netherland,0bWzmIbEKh0xFRb1pTSQAw
80,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,237529,Netherland,7nZmah2llfvLDiUjm0kiyz
81,Paranoia,0.164,0.78,0.709,7.91e-06,0.162,-5.658,0,0.301,99.835,4,0.472,235243,Netherland,7y1v8iaytOstydxjWP7rWk
82,Alleen,0.177,0.828,0.828,0.0,0.0832,-5.422,0,0.241,120.092,4,0.371,231319,Netherland,1VDFn1PCpp8EOXLMURS8kP
83,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0.00413,0.653,0.718,0.0,0.0537,-5.232,0,0.213,82.034,4,0.216,229976,Netherland,0OI7AFifLSoGzpb8bdBLLV
84,Mamacita,0.0586,0.67,0.497,0.0,0.0959,-8.757,0,0.0821,160.089,4,0.598,226333,Netherland,5vHoK2rfXUTECtP7YHoEOu
85,XO Tour Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,223159,Netherland,7GX5flRQZVHRAGd6B4TmDO
86,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,221647,Netherland,6RUKPb4LETWmmr3iAEQktW
87,Is Dit Over,0.338,0.621,0.522,5.42e-06,0.122,-8.232,1,0.0756,97.385,4,0.331,221307,Netherland,0fsmTJldWyMkaCWTWt68yq
88,Love Song (feat. Frenna),0.378,0.78,0.772,5.46e-05,0.0749,-3.754,0,0.0973,90.081,4,0.862,220519,Netherland,3Ap4gurnSKvitE1TXMlrID
89,Littekens,0.0381,0.71,0.637,0.0,0.115,-6.96,0,0.394,98.396,4,0.374,220135,Netherland,6NoEA8HppOprdER4kv2tAh
90,Wanna Be Mine,0.0795,0.79,0.783,0.0,0.0564,-5.253,0,0.142,107.031,4,0.583,219318,Netherland,6bNzyAWKpKRl7A6U2iorzU
91,Money Money (feat. Bollebof),0.117,0.731,0.672,0.0,0.147,-5.005,0,0.15,102.082,4,0.725,218990,Netherland,18CkDfMW10KhueHaqAFgWK
92,A Different Way (with Lauv),0.534,0.781,0.765,0.0,0.152,-4.092,1,0.0385,104.987,4,0.564,217668,Netherland,0Wv5wuenRLI3BcwgT3HPIP
93,Nu Al Miljonair,0.401,0.875,0.413,0.0,0.0856,-10.724,1,0.413,148.985,4,0.697,215655,Netherland,6azERPaaeP28tyFfBPkRib
94,Mi No Dansi,0.266,0.869,0.655,1.33e-05,0.0671,-7.444,1,0.148,106.0,4,0.777,212186,Netherland,4wUfHyRi6lepKoUDrjrmpu
95,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,211028,Netherland,5tz69p7tJuGPeMGwNTxYuV
96,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,210391,Netherland,5bcTCxgc7xVfSaMV3RuVke
97,Op Me Monnie,0.518,0.695,0.52,0.0629,0.0794,-9.004,0,0.0667,165.969,4,0.663,210073,Netherland,0eki4ryWM1aGA5596xT2Hx
98,On My Way,0.034,0.651,0.778,0.0,0.0776,-5.117,0,0.199,196.274,4,0.486,208404,Netherland,1v3fyyGJRlblbobabiXxIs
99,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,207572,Netherland,0NiXXAI876aGImAd6rTj8w
100,1 Op 1 (feat. SBMG),0.172,0.561,0.781,0.0,0.0952,-5.09,0,0.395,216.821,4,0.511,204842,Netherland,3deiVmpBZY5Bn3EI0N8dc6
101,Vaste Plek,0.245,0.857,0.521,2.59e-05,0.0706,-6.769,1,0.222,112.009,4,0.294,204159,Netherland,3qJwumpWTk8lerbvmGTxRE
102,Keskiednis,0.506,0.573,0.698,0.0,0.148,-9.056,0,0.193,128.032,5,0.782,203682,Netherland,1TukupQUdHjyrUIKZxhIrB
103,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,202605,Netherland,3a1lNhkSLSkpJE4MSHpDu9
104,There for You,0.124,0.611,0.644,0.0,0.124,-7.607,0,0.0553,105.969,4,0.13,202482,Netherland,6jA8HL9i4QGzsj6fjoxp8Y
105,Complicated (feat. Kiiara),0.191,0.678,0.819,0.0,0.159,-3.306,1,0.0313,90.004,4,0.499,202435,Netherland,1Sl3njkhhz8nrSPZroDQ82
106,For You (Fifty Shades Freed) (& Rita Ora),0.0188,0.483,0.799,0.0,0.226,-4.567,0,0.0366,112.946,4,0.171,201200,Netherland,5hM6sP0Gh1jD57drszNueC
107,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,199765,Netherland,1x5sYLZiu9r5E43kMlt9f8
108,Downtown,0.18,0.775,0.679,7.26e-05,0.068,-4.985,0,0.135,166.008,4,0.619,197211,Netherland,3Ga6eKrUFf12ouh9Yw3v2D
109,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,196934,Netherland,4iLqG9SeJSnt0cSPICSjxv
110,In God We Trust,0.39,0.622,0.785,0.0,0.0828,-6.617,0,0.319,84.852,4,0.522,195153,Netherland,4b2foVvdxZ8OhrsevMmiRl
111,Balmain (feat. Idaly & Boef),0.0424,0.643,0.622,0.0,0.167,-4.767,0,0.4,132.883,4,0.594,194999,Netherland,543fUGxve06ncOLtWRSxoO
112,Voy a Bailar (feat. Boef & Rolf Sanchez),0.0193,0.778,0.752,0.0,0.288,-6.554,1,0.0567,100.005,4,0.505,194846,Netherland,6h8Vwpox9ARTx8DIxn5PD6
113,Habiba,0.113,0.898,0.813,0.0,0.0854,-5.725,0,0.306,126.986,4,0.771,192838,Netherland,6G41AeVgQkpvEbTxN5fNkW
114,Candy Paint,0.633,0.765,0.688,0.0,0.0734,-5.566,1,0.0841,90.013,4,0.434,192153,Netherland,42CeaId2XNlxugDvyqHfDf
115,Als Ik Naar Huis Ga,0.597,0.625,0.549,0.000238,0.1,-4.463,0,0.403,91.133,4,0.57,189897,Netherland,4Kj24PuzbD6vrDDTExQ7nz
116,Badman Ollo,0.0177,0.831,0.778,0.00327,0.107,-6.064,0,0.101,108.011,4,0.569,189756,Netherland,4uFilJdTcMu9A7R4pVIKoF
117,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,189732,Netherland,0CokSRCu5hZgPxcZBaEzVE
118,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,189002,Netherland,3eR23VReFzcdmS7TYCrhCe
119,Alles In,0.154,0.465,0.585,0.0,0.136,-6.709,0,0.277,66.194,5,0.433,188288,Netherland,5nCh1ndK8yigIS1HnygeDg
120,Blow It All,0.254,0.766,0.801,0.0,0.295,-2.48,1,0.0692,104.003,4,0.785,185088,Netherland,1k18FcU8nC4Bs0SSLbeslg
