,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Krantenwijk,0.575,0.94,0.788,0.0,0.124,-4.035,0,0.126,120.014,4,0.908,1711407,Netherland,1X8py2jInjgIQ9Y9roDQZC
1,Loterij,0.281,0.833,0.655,0.0,0.0909,-4.742,1,0.177,100.002,4,0.71,1524020,Netherland,0JdKB06zZsPXmfvQVeJS35
2,Lovely Body,0.104,0.811,0.747,0.0,0.115,-4.928,0,0.0807,125.005,4,0.879,1454313,Netherland,65ExBcuMthmxRVnPVvWCe3
3,Cartier,0.0358,0.849,0.778,1.43e-06,0.126,-5.443,1,0.217,126.842,4,0.634,1321383,Netherland,6zcSWREy1vcJ4aWt7bzBW3
4,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,1218646,Netherland,1OAh8uOEOvTDqkKFsKksCi
5,,0.214,0.543,0.661,0.0,0.241,-5.855,0,0.0538,144.967,4,0.556,1184159,Netherland,3RXkboS74UYzN14xTqzPyY
6,Way It Goes,0.102,0.801,0.853,0.0,0.151,-3.751,0,0.166,123.053,4,0.543,1171701,Netherland,6N9FSZAEYdWG7rhW8XXbUg
7,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,1107412,Netherland,0NiXXAI876aGImAd6rTj8w
8,Come Again,0.114,0.786,0.65,0.0,0.115,-5.95,0,0.185,99.999,4,0.488,1089400,Netherland,5EUkhFOOwnJ0F4JPIor5m8
9,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,1002637,Netherland,5CtI0qwDJkDQGwXD1H1cLb
10,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,989037,Netherland,3B54sVLJ402zGa6Xm4YGNe
11,More Than You Know,0.0323,0.645,0.741,0.0,0.29,-4.989,0,0.0339,123.07,4,0.534,902129,Netherland,4q8PHoRsPUB52LFylX8Ulz
12,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,899123,Netherland,3DXncPQOG4VBw3QHh3S817
13,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,895427,Netherland,5bcTCxgc7xVfSaMV3RuVke
14,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,858699,Netherland,2rb5MvYT7ZIxbKW5hfcHx8
15,Is Dit Over,0.338,0.621,0.522,5.42e-06,0.122,-8.232,1,0.0756,97.385,4,0.331,799792,Netherland,6NNPeLTdAb2jLttHEtP3bx
16,Engeltje,0.0286,0.667,0.879,0.000538,0.0882,-6.314,1,0.0394,154.986,4,0.351,780479,Netherland,5ZgA4F6aJ3nxKKYZq6KWco
