,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",3688378,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",2964283,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
3,"New Rules","Dua Lipa",2382093,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,Silence,Marshmello,2104843,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
5,"Dusk Till Dawn - Radio Edit",ZAYN,2006267,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
6,"Lonely Together (feat. Rita Ora)",Avicii,1907138,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
7,"Too Good At Goodbyes - Edit","Sam Smith",1820917,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
8,"I Fall Apart","Post Malone",1757736,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
9,"Finders Keepers",Mabel,1748966,https://open.spotify.com/track/6KfNna0zfHtWJJ803hFBWX
10,1-800-273-8255,Logic,1739960,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
11,"What Lovers Do (feat. SZA)","Maroon 5",1656702,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
12,Perfect,"Ed Sheeran",1597997,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
13,"Bestie (feat. Yxng Bane)",Yungen,1590020,https://open.spotify.com/track/638s8Qi75q1pXjuH86fJX7
14,"Hurtin' Me","Stefflon Don",1564333,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL
15,"Reggaetón Lento (Remix)",CNCO,1538419,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
16,"How Long","Charlie Puth",1499434,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
17,Wolves,"Selena Gomez",1458672,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
18,Questions,"Chris Brown",1452973,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
19,"Let You Down",NF,1436620,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
20,"Young Dumb & Broke",Khalid,1348162,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
21,"Man's Not Hot","Big Shaq",1346339,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
22,Unforgettable,"French Montana",1340759,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
23,"What About Us",P!nk,1205817,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
24,"Friends (with BloodPop®)","Justin Bieber",1162727,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
25,Cola,CamelPhat,1152798,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
26,Anywhere,"Rita Ora",1151377,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
27,Congratulations,"Post Malone",1109718,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
28,"Glorious (feat. Skylar Grey)",Macklemore,1081861,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
29,"Mi Gente (feat. Beyoncé)","J Balvin",1079973,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
30,17,MK,1016845,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
31,"If I'm Lucky","Jason Derulo",1008706,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
32,"Bedroom Floor","Liam Payne",999828,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
