,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"One Kiss (with Dua Lipa)","Calvin Harris",4786772,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2,"Nice For What",Drake,4387661,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,"no tears left to cry","Ariana Grande",3688712,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
4,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3533965,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
5,"Psycho (feat. Ty Dolla $ign)","Post Malone",3433143,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
6,"Better Now","Post Malone",3376138,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
7,Paranoid,"Post Malone",2818682,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
8,"God's Plan",Drake,2468034,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
9,"rockstar (feat. 21 Savage)","Post Malone",2376254,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
10,"Answerphone (feat. Yxng Bane)","Banx & Ranx",2305998,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
11,Paradise,"George Ezra",2269190,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
12,2002,Anne-Marie,2233219,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
13,"Spoil My Night (feat. Swae Lee)","Post Malone",2198506,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
14,FRIENDS,Marshmello,2160363,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
15,"Rich & Sad","Post Malone",2121197,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
16,"Over Now","Post Malone",2059479,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
17,Stay,"Post Malone",2041215,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
18,"The Middle",Zedd,2019381,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1944218,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
20,"Zack And Codeine","Post Malone",1938858,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
21,"Ball For Me (feat. Nicki Minaj)","Post Malone",1900306,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
22,"Love Lies (with Normani)",Khalid,1872397,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
23,Lullaby,Sigala,1869869,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
24,"Takin' Shots","Post Malone",1798349,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
25,"Same Bitches (feat. G-Eazy & YG)","Post Malone",1761590,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
26,"Candy Paint","Post Malone",1612942,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
27,Otherside,"Post Malone",1593027,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
28,"92 Explorer","Post Malone",1577290,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
29,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1577219,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
30,"I Like It","Cardi B",1539320,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
31,German,EO,1479539,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
32,"Bad Vibe",M.O,1477774,https://open.spotify.com/track/2aeKv96tpmi1T3ctpAZBqB
33,"Call Out My Name","The Weeknd",1461486,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
34,"Blame It On Me","Post Malone",1449671,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
35,"Sugar Wraith","Post Malone",1316089,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
36,"Feel It Still","Portugal. The Man",1304796,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
37,"Like I Do","David Guetta",1300980,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
38,IDGAF,"Dua Lipa",1270365,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
39,"Say Something (feat. Chris Stapleton)","Justin Timberlake",1269443,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
40,Familiar,"Liam Payne",1236013,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
41,"This Is Me","Keala Settle",1233884,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
42,"Look Alive (feat. Drake)","BlocBoy JB",1225795,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
43,"In My Blood","Shawn Mendes",1218161,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
44,Jumanji,"B Young",1215493,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
45,"Mad Love","Sean Paul",1125302,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
46,"New Rules","Dua Lipa",1053395,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
47,"Be Careful","Cardi B",1050067,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
48,SAD!,XXXTENTACION,1048033,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
