,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,3840154,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",3745969,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",3250592,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
4,"River (feat. Ed Sheeran)",Eminem,3129821,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
5,"Do They Know It's Christmas? - 1984 Version","Band Aid",2926473,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
6,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",2680080,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
7,"Step Into Christmas","Elton John",2496575,https://open.spotify.com/track/3YQUpKTmtgPJf8u6ooi9KA
8,"It's Beginning to Look a Lot like Christmas","Michael Bublé",2440135,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
9,rockstar,"Post Malone",2254837,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
10,"Merry Christmas Everyone - Remastered","Shakin' Stevens",2172580,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
11,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2052129,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
12,"Driving Home for Christmas","Chris Rea",1972317,https://open.spotify.com/track/0ZoHHROTzwIYeNAHRPedTY
13,"Wonderful Christmastime - Remastered 2011 / Edited Version","Paul McCartney",1937117,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
14,Havana,"Camila Cabello",1931821,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
15,"White Christmas","Bing Crosby",1918563,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
16,"It's the Most Wonderful Time of the Year","Andy Williams",1850531,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
17,"Man's Not Hot","Big Shaq",1837131,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
18,"I Wish It Could Be Christmas Everyday",Wizzard,1792394,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
19,"Merry Xmas Everybody",Slade,1727317,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
20,"Santa Tell Me","Ariana Grande",1725934,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
21,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1717024,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
22,"Let You Down",NF,1645772,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
23,"New Rules","Dua Lipa",1597355,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
24,Anywhere,"Rita Ora",1584848,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
25,"One More Sleep","Leona Lewis",1583629,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
26,"I Miss You (feat. Julia Michaels)","Clean Bandit",1560546,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
27,"Jingle Bell Rock","Bobby Helms",1537679,https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y
28,Barking,Ramz,1509285,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
29,"Holly Jolly Christmas","Michael Bublé",1483451,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
30,"Mary's Boy Child / Oh My Lord","Boney M.",1452645,https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l
31,"Stop the Cavalry","Jona Lewie",1424496,https://open.spotify.com/track/095XSaT8I2uI6Uldj2QrSl
32,17,MK,1390682,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
33,"Santa Baby","Kylie Minogue",1354705,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
34,"2000 Miles - 2007 Remaster",Pretenders,1339792,https://open.spotify.com/track/5wTM2Bm8phDwHAuOsfBwhU
35,Wolves,"Selena Gomez",1324707,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
36,Silence,Marshmello,1320478,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
37,"Lonely This Christmas",Mud,1304421,https://open.spotify.com/track/0leIhGny91OrU4mjcshsjI
