,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vervloekt,Frenna,2044035,https://open.spotify.com/track/2xx3AKtdmabPIWGsOe97N5
2,Patsergedrag,"Sevn Alias",1582805,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
3,rockstar,"Post Malone",1390593,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,Architect,"Jonna Fraser",1207560,https://open.spotify.com/track/5N2Xor0ogncj0dR40vBxlN
5,"New Rules","Dua Lipa",1054720,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,Havana,"Camila Cabello",1041710,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,"Dusk Till Dawn - Radio Edit",ZAYN,965541,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
8,"Too Good At Goodbyes - Edit","Sam Smith",963846,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
9,"Ride Or Die",Josylvio,955143,https://open.spotify.com/track/7sMPXHS84uuTGeb21IgXnU
10,Perfect,"Ed Sheeran",953162,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
11,"In Amsterdam","Sevn Alias",933737,https://open.spotify.com/track/4QXLXEcGPl18ghSz4cSEzP
12,"What Lovers Do (feat. SZA)","Maroon 5",905336,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
13,Silence,Marshmello,896490,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
14,Stargazing,Kygo,886485,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
15,"Reggaetón Lento (Remix)",CNCO,867256,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
16,"What About Us",P!nk,836600,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
17,"Net Iets Meer","Lil Kleine",686951,https://open.spotify.com/track/2SdXCB4OPo6J6Yc7V249pS
18,"Glorious (feat. Skylar Grey)",Macklemore,681708,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
19,"Geen Regrets","Jonna Fraser",679643,https://open.spotify.com/track/4oB1XfhISA7jEWzuUoVd9Z
20,Wolves,"Selena Gomez",663826,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
21,"Lovely Body",SFB,663421,https://open.spotify.com/track/65ExBcuMthmxRVnPVvWCe3
22,"Too Much To Ask","Niall Horan",652712,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
23,"Op De Weg (feat. Adje & CHO)",Equalz,610068,https://open.spotify.com/track/32VAEczWfk1FyU8AGCY2wi
24,"Without You (feat. Sandro Cavazza)",Avicii,579991,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
25,"Friends (with BloodPop®)","Justin Bieber",578126,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
26,Unforgettable,"French Montana",570805,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
27,MOT,"Jonna Fraser",557409,https://open.spotify.com/track/6UcbHlq9OEugQgE7m49slx
28,Touchdown,"Jonna Fraser",548847,https://open.spotify.com/track/0S0vwzhtaq0hQ9ZfDqG6LM
29,Rain,"The Script",546309,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S
30,"Lonely Together (feat. Rita Ora)",Avicii,543900,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
31,"Mi Gente","J Balvin",536637,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
32,1-800-273-8255,Logic,536094,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
33,"Money Money (feat. Bollebof)",F1rstman,520522,https://open.spotify.com/track/18CkDfMW10KhueHaqAFgWK
34,"Man's Not Hot","Big Shaq",498363,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
35,Krantenwijk,"Lil Kleine",498275,https://open.spotify.com/track/1X8py2jInjgIQ9Y9roDQZC
36,"More Than You Know","Axwell /\ Ingrosso",496389,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
37,Cartier,Dopebwoy,490427,https://open.spotify.com/track/6zcSWREy1vcJ4aWt7bzBW3
38,Thunder,"Imagine Dragons",483974,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
39,Loterij,"Lil Kleine",482016,https://open.spotify.com/track/260azNxQzQIloG7OpjQtTC
40,Mama,"Jonas Blue",479445,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
41,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",466652,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
42,"Let You Down",NF,453169,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
43,"Voy a Bailar (feat. Boef & Rolf Sanchez)","Ali B",449748,https://open.spotify.com/track/6h8Vwpox9ARTx8DIxn5PD6
44,Traag,Bizzey,448078,https://open.spotify.com/track/7shAADk9RbPvnwCSkjctFJ
45,"How Long","Charlie Puth",443293,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
46,"A Different Way (with Lauv)","DJ Snake",436257,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
47,"Shape of You","Ed Sheeran",431247,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,"Chap Die Rappers (feat. Mula B, 3robi, Kingsize & Iliass)",LouiVos,421570,https://open.spotify.com/track/4mQMfElFcSAPGvxFFEBgnf
49,Bandz,"Jonna Fraser",416518,https://open.spotify.com/track/7IFfNM9G8r4moIKCGn8SC9
50,Questions,"Chris Brown",405443,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
51,"Sorry Not Sorry","Demi Lovato",399976,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
52,"Gucci Gang","Lil Pump",397047,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
53,"Pull Up Game Strong",SBMG,395280,https://open.spotify.com/track/2ar7h324zj4zNLHQa3Dipm
54,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",381450,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
55,"Tot Sluit","Jonna Fraser",376509,https://open.spotify.com/track/7x8MleiVktNw38OTi2TBqi
56,"Blow It All",Bizzey,371299,https://open.spotify.com/track/1k18FcU8nC4Bs0SSLbeslg
57,"Feel It Still","Portugal. The Man",364540,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
58,"Drop Top",SBMG,352848,https://open.spotify.com/track/4k12HV48jKYfTnsnD5BVEI
59,Global,"Jonna Fraser",348638,https://open.spotify.com/track/2EAFUoTdAd2Gd1bTtzcng1
60,"Sunny Days (feat. Josh Cumbee)","Armin van Buuren",345041,https://open.spotify.com/track/6cHYdlHO65h3Dtt2pPKmBF
61,"She Likes Me","Jonna Fraser",341167,https://open.spotify.com/track/4IVHfESt5NkOqlwft7UE8h
62,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",340648,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
63,"Cocaina - Remix",Kempi,339922,https://open.spotify.com/track/6OpKBghxyHSJ9lqqJ4EkJu
64,Attention,"Charlie Puth",335649,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
65,"Doe Rustig!",Lijpe,335492,https://open.spotify.com/track/3GpH5Vdf5AOjkkf9Uo7kvd
66,"Your Song","Rita Ora",333452,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
67,"Solo Bent","Jonna Fraser",331041,https://open.spotify.com/track/0n2TtADgM4zRO1byv4WhNl
68,"C'est la vie","The Partysquad",324023,https://open.spotify.com/track/3Ri4BMe03irzuJQQdXAh7U
69,"I Like Me Better",Lauv,318101,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
70,Why,"Jonna Fraser",314963,https://open.spotify.com/track/3RPQMAAppXNkkJGdorEflu
71,"Whatever It Takes","Imagine Dragons",314822,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
72,Manoeuvres,"Jonna Fraser",312890,https://open.spotify.com/track/5V3YwohA8J0LhpOEGufrYm
73,"If I'm Lucky","Jason Derulo",309192,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
74,"Wat Nog Meer?",Keizer,301241,https://open.spotify.com/track/05iq3quQKW2b7rr03YKR2m
75,Kenia,"Mula B",287226,https://open.spotify.com/track/05Wjds52t0xdTqqb9FaatS
76,"Come Again","Ronnie Flex",280588,https://open.spotify.com/track/0bWzmIbEKh0xFRb1pTSQAw
77,"Way It Goes",SFB,277068,https://open.spotify.com/track/6N9FSZAEYdWG7rhW8XXbUg
78,"Badman Ollo",Bizzey,272567,https://open.spotify.com/track/4uFilJdTcMu9A7R4pVIKoF
79,"Slow Hands","Niall Horan",268708,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
80,Alleen,"Lil Kleine",268682,https://open.spotify.com/track/1VDFn1PCpp8EOXLMURS8kP
81,"Complicated (feat. Kiiara)","Dimitri Vegas & Like Mike",267612,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
82,"Is Dit Over","Ronnie Flex",266814,https://open.spotify.com/track/0fsmTJldWyMkaCWTWt68yq
