,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Officieel,Broederliefde,1953562,https://open.spotify.com/track/3e0gMtgOOLGPFLzPWR7xzb
2,Vervloekt,Frenna,1386028,https://open.spotify.com/track/5VjqFNoLNl0xvG50diCuwx
3,"Op Me Monnie","Famke Louise",1355580,https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx
4,rockstar,"Post Malone",1160742,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
5,#JM,Broederliefde,1142212,https://open.spotify.com/track/43pg0oNIUwWBCFGZSkomaE
6,Patsergedrag,"Sevn Alias",1088613,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
7,Wolves,"Selena Gomez",1066969,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,Keskiednis,Broederliefde,1047920,https://open.spotify.com/track/1TukupQUdHjyrUIKZxhIrB
9,Perfect,"Ed Sheeran",1039742,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
10,Havana,"Camila Cabello",1022365,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
11,"In Amsterdam","Sevn Alias",1006998,https://open.spotify.com/track/4QXLXEcGPl18ghSz4cSEzP
12,"Mi No Dansi",Broederliefde,984462,https://open.spotify.com/track/4wUfHyRi6lepKoUDrjrmpu
13,"16 Million",Frenna,929796,https://open.spotify.com/track/3AkhtRarPRwQ2lAzvnH64n
14,"Too Good At Goodbyes","Sam Smith",922035,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
15,Stargazing,Kygo,860439,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
16,"Alles In",Broederliefde,859237,https://open.spotify.com/track/5nCh1ndK8yigIS1HnygeDg
17,"New Rules","Dua Lipa",834295,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
18,"Let You Down",NF,775667,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
19,Sugardaddy,Broederliefde,757602,https://open.spotify.com/track/2ZhK2QEmcnyy4tgDT34bu5
20,Silence,Marshmello,738716,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
21,"Dusk Till Dawn - Radio Edit",ZAYN,738155,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
22,Architect,"Jonna Fraser",725283,https://open.spotify.com/track/3UPsdBBqs9vnVF0fYTGA8n
23,"What Lovers Do (feat. SZA)","Maroon 5",724811,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
24,"Next Move",Broederliefde,699828,https://open.spotify.com/track/3TzN97oYFtGzkvFACcv4lN
25,"I Miss You (feat. Julia Michaels)","Clean Bandit",685368,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
26,Merry,"Nafthaly Ramona",685085,https://open.spotify.com/track/3hHHaTr65mG7bpApRW5CZQ
27,"Reggaetón Lento (Remix)",CNCO,645812,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
28,Steen,Broederliefde,639132,https://open.spotify.com/track/1prDKMHxNC8I4trauF6PiZ
29,"Net Iets Meer","Lil Kleine",625717,https://open.spotify.com/track/2SdXCB4OPo6J6Yc7V249pS
30,"What About Us",P!nk,623242,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
31,"Gucci Gang","Lil Pump",620061,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
32,"Ride Or Die",Josylvio,609846,https://open.spotify.com/track/7sMPXHS84uuTGeb21IgXnU
33,Ontsnappen,Broederliefde,594237,https://open.spotify.com/track/5eRl4WBbLfphrLrPa1xkHN
34,"Nos Tei",Broederliefde,586772,https://open.spotify.com/track/39PcsRZl90u0C823kYvmZ3
35,Life,Broederliefde,569095,https://open.spotify.com/track/0dLYt55WzcfIGQu2ufvvzd
