,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,2089667,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,Sal?,Niska,1207927,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
3,rockstar,Post Malone,1016971,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
4,D?faite de famille,Orelsan,1015861,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm
5,Basique,Orelsan,1013746,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
6,R?seaux,Niska,934035,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
7,Tuba Life,Niska,821428,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
8,Havana,Camila Cabello,809111,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,Bling Bling,Kaaris,783511,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
10,Notes pour trop tard (feat. Ibeyi),Orelsan,737680,https://open.spotify.com/track/3SgnYOV9ONL0bIHaAcOYE1
11,La f?te est finie,Orelsan,729361,https://open.spotify.com/track/0b3dRQO5pgGtwSMufwmzAr
12,San,Orelsan,717071,https://open.spotify.com/track/36SHbxigbf4iSCHdQVgy6V
13,Madre mia (feat. Ninho),Sadek,711757,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
14,Dusk Till Dawn - Radio Edit,ZAYN,705078,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
15,Zone (feat. Nekfeu & Dizzee Rascal),Orelsan,690186,https://open.spotify.com/track/1Tx2jZNOvlrj20ctkCg8vR
16,Medell?n,Niska,688809,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
17,De l'autre c?t? (feat. Nekfeu),Ninho,680105,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
18,Tout va bien,Orelsan,642877,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
19,Christophe (feat. Ma?tre Gims),Orelsan,638256,https://open.spotify.com/track/0VhkA3NAwIFfVW4NFCbAOD
20,"Je suis gninnin, je suis bien",Kaaris,633376,https://open.spotify.com/track/3L9Ih3UDmjqqVOhP6HXJbm
21,Glorious (feat. Skylar Grey),Macklemore,629700,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
22,La pluie (feat. Stromae),Orelsan,623274,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
23,Paradis,Orelsan,617072,https://open.spotify.com/track/3qWNgvQTzSbA67Z4r0mX9O
24,Mobali,Siboy,595277,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
25,Quand est-ce que ?a s'arr?te,Orelsan,594404,https://open.spotify.com/track/4oj5EhSEKKpxG3R34btLta
26,Dommage,Bigflo & Oli,590917,https://open.spotify.com/track/0J2a0afQcr63ymGo5hKCDo
27,Mamacita,Ninho,590855,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
28,What Lovers Do (feat. SZA),Maroon 5,590785,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
29,K?bra,Kaaris,572450,https://open.spotify.com/track/0Od7kN7AfOoVfr4Xb93596
30,Feel It Still,Portugal. The Man,569175,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
31,Bonne meuf,Orelsan,553592,https://open.spotify.com/track/7f0Nl31UzFBI7izAXdfp88
32,Je pense ? toi,Hornet La Frappe,541909,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU
33,Unforgettable,French Montana,530609,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
34,Perfect,Ed Sheeran,527613,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
35,Too Good At Goodbyes,Sam Smith,525019,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
36,Gucci Gang,Lil Pump,522701,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
37,New Rules,Dua Lipa,514941,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
38,Dozo,Kaaris,507801,https://open.spotify.com/track/6UQnVA6GOZV16enKvuagq8
39,Papa allo,Alonzo,498719,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y
40,La lumi?re,Orelsan,496519,https://open.spotify.com/track/1aj1Y2wG82EsnYVJXE5Bhn
41,"Dans ma ville, on tra?ne",Orelsan,492278,https://open.spotify.com/track/3LKHzXKZa4cpx4XZo6RaaA
42,É£. Signaler,Damso,483167,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
43,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,481646,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
44,Feghouli,Kaaris,474605,https://open.spotify.com/track/1bEag8PHTcH2IyfoQ891hs
45,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,469503,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
46,Thunder,Imagine Dragons,466628,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
47,Story X,Niska,461866,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6
48,Shape of You,Ed Sheeran,458198,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
49,What About Us,P!nk,457763,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
50,All Stars,Martin Solveig,453310,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
51,Reine,Dadju,448886,https://open.spotify.com/track/5YIbA6i8pPUnl6CDpVDa63
52,Wolves,Selena Gomez,420668,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
53,É¶. Macarena,Damso,417977,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
54,Diarabi,Kaaris,397928,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS
55,N. J Respect R,Damso,386102,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe
56,Rose,Ninho,383619,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
57,Stargazing,Kygo,381686,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
58,Victoire,Kaaris,378425,https://open.spotify.com/track/6pNc1N9OgSrxvGS5JFJI9y
59,More Than You Know,Axwell /\ Ingrosso,376160,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
60,Let You Down,NF,374248,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
61,V?g?ta,Kaaris,371465,https://open.spotify.com/track/6ZpOXmPWgUID7tPkpeHcgu
62,Marchand dÅfivoire,Kaaris,357973,https://open.spotify.com/track/5CDAdNELetGCk9nZZGRi9R
63,Elle m'a eu,Ninho,357768,https://open.spotify.com/track/78DktVruMrKYyv6rjdKDMM
64,Menace,Kaaris,350635,https://open.spotify.com/track/4vy9kO8VN6pdmYTh2vV7EP
65,Tous les m?mes,Lacrim,347604,https://open.spotify.com/track/2oRVw7kZoYLbKndrx5II4H
66,Lonely Together (feat. Rita Ora),Avicii,338666,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
67,Without You (feat. Sandro Cavazza),Avicii,336918,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
68,Chasse ? l'homme,Niska,336572,https://open.spotify.com/track/7y4ELJ02ZssUMSkJiTfq2o
69,1-800-273-8255,Logic,321526,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
70,É°. Mosa?que solitaire,Damso,321219,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
71,No Roots,Alice Merton,321073,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
72,Suis-moi,Alonzo,320147,https://open.spotify.com/track/54G8osRu1htBw1PQEkYIdL
73,How Long,Charlie Puth,319273,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
74,Jusqu'au dernier gramme,PNL,317825,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt
75,Vibes,Hamza,316863,https://open.spotify.com/track/6o3MUAimUATo8ozF1N6fOs
