,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mwaka Moon,Kalash,1261434,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
2,Friday,Booba,1116296,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
3,Petite fille,Booba,1004621,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ
4,113,Booba,994035,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
5,Reine,Dadju,984617,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
6,rockstar,Post Malone,956133,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
7,Drapeau noir,Booba,907720,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM
8,Havana,Camila Cabello,829412,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
9,Tr?ne,Booba,814394,https://open.spotify.com/track/5uTod3SFov0HLe1QAPn960
10,Sal?,Niska,796529,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
11,Tueurs,Damso,787182,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
12,Ridin',Booba,783242,https://open.spotify.com/track/06IYJV7Ed3FfpJurK7OIFG
13,River (feat. Ed Sheeran),Eminem,722846,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
14,Bling Bling,Kaaris,703600,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
15,Gucci Gang,Lil Pump,638781,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
16,R?seaux,Niska,618476,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
17,Dusk Till Dawn - Radio Edit,ZAYN,581484,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
18,Bouyon,Booba,577128,https://open.spotify.com/track/2OyrNLP00LCDYFC5MMtdHq
19,Noche,Lacrim,565433,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z
20,What Lovers Do (feat. SZA),Maroon 5,561178,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
21,Centurion,Booba,560119,https://open.spotify.com/track/08Dx3uIZwSJIzhkHbteMg9
22,Tout va bien,Orelsan,559865,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
23,Tuba Life,Niska,550406,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
24,?a va aller,Booba,541910,https://open.spotify.com/track/61TEjsLb7OlStCTpQfcHnC
25,Let You Down,NF,537025,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
26,Dommage,Bigflo & Oli,524553,https://open.spotify.com/track/0J2a0afQcr63ymGo5hKCDo
27,Shape of You,Ed Sheeran,524267,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,De l'autre c?t? (feat. Nekfeu),Ninho,518815,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
29,Catchu Catchu,Lartiste,516974,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL
30,Magnifique,Booba,511856,https://open.spotify.com/track/2Fs3jrnxAnPsiKmD3b37FE
31,New Rules,Dua Lipa,508966,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
32,Glorious (feat. Skylar Grey),Macklemore,501318,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
33,? la folie,Booba,497436,https://open.spotify.com/track/22s2CAMi1ciy0wMN42OCV2
34,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,486188,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
35,Madre mia (feat. Ninho),Sadek,480154,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
36,Mobali,Siboy,478042,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
37,D?faite de famille,Orelsan,476791,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm
38,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,476305,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
39,Terrain,Booba,460798,https://open.spotify.com/track/0ZX9rBmszRFqk10d8JeV1p
40,Perfect,Ed Sheeran,457218,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
41,Medell?n,Niska,454053,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
42,Unforgettable,French Montana,451391,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
43,Basique,Orelsan,447526,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
44,Par amour,Dadju,446501,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT
45,I Miss You (feat. Julia Michaels),Clean Bandit,446293,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
46,ƒ¦. Macarena,Damso,438968,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
47,Nougat,Booba,431842,https://open.spotify.com/track/5Rx8EFzn69ZDUak8U9jNwC
48,Feel It Still,Portugal. The Man,431497,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
49,Thunder,Imagine Dragons,423027,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
50,ƒ£. Signaler,Damso,418934,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
51,Wolves,Selena Gomez,405709,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
52,DKR - Bonus Track,Booba,401393,https://open.spotify.com/track/5h0cywRy1x3LQc7kHIxPgu
53,Mamacita,Ninho,399126,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
54,Believe,Eminem,398637,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr
55,Too Good At Goodbyes,Sam Smith,396484,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
56,Stargazing,Kygo,393801,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
57,All I Want for Christmas Is You,Mariah Carey,392982,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
58,Him & I (with Halsey),G-Eazy,389602,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
59,A Different Way (with Lauv),DJ Snake,389251,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
60,Papa allo,Alonzo,386533,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y
61,Cam?l?on,GIMS,383534,https://open.spotify.com/track/6wN357SzlXezV5aJ2wzAPV
62,How Long,Charlie Puth,381797,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
63,Lonely Together (feat. Rita Ora),Avicii,370079,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
64,Je pense ? toi,Hornet La Frappe,369185,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU
65,Walk On Water (feat. Beyonc?),Eminem,368661,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
66,Je vais t'oublier,Jul,364193,https://open.spotify.com/track/16pMGll7Ngwq32CrLEMyxa
67,Bob Marley,Dadju,362627,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
68,All Stars,Martin Solveig,360314,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9
69,I Like Me Better,Lauv,355656,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
