,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,1225813,Canada,0bYg9bo50gSsH3LtXe2SQn
1,Rockin' Around The Christmas Tree,0.614,0.589,0.472,0.0,0.505,-8.749,1,0.0502,67.196,4,0.898,1159235,Canada,2EjXfH91m7f8HiJN1yQg97
2,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,1120865,Canada,2FRnf9qhLbvw8fu4IBXx78
3,Jingle Bell Rock,0.643,0.754,0.424,0.0,0.0652,-8.463,1,0.0363,119.705,4,0.806,1090275,Canada,7vQbuQcyTflfCIOu3Uzzya
4,It's Beginning to Look a Lot like Christmas,0.908,0.339,0.214,7.47e-06,0.341,-11.714,1,0.0375,94.775,3,0.363,1061044,Canada,0lLdorYw7lVrJydTINhWdI
5,Santa Tell Me,0.0489,0.525,0.621,0.0,0.294,-7.364,1,0.116,191.9,4,0.591,1007293,Canada,0lizgQ7Qw35od7CYaoMBZb
6,It's the Most Wonderful Time of the Year,0.871,0.234,0.526,2.34e-06,0.122,-11.656,1,0.0411,201.739,3,0.649,973589,Canada,1IcR6RlgvDczfvoWJSSY2A
7,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,922373,Canada,3tjFYV6RSFtuktYl3ZtYcq
8,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.903,0.652,0.259,0.0,0.362,-13.336,1,0.0595,142.169,4,0.836,818530,Canada,4kKdvXD0ez7jp1296JmAts
9,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,790763,Canada,5vGLcdRuSbUhD8ScwsGSdA
10,The Christmas Song (Merry Christmas To You),0.92,0.319,0.21,8.06e-05,0.138,-15.231,1,0.0341,78.696,4,0.209,785896,Canada,4PS1e8f2LvuTFgUs1Cn3ON
11,Snowman,0.483,0.716,0.512,0.0,0.0928,-6.257,1,0.0331,104.957,3,0.326,771682,Canada,7uoFMmxln0GPXQ0AcCBXRq
12,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,769303,Canada,27OeeYzk6klgBh83TSvGMA
13,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,756099,Canada,3nAp4IvdMPPWEH9uuXFFV5
14,Do They Know It's Christmas? - 1984 Version,0.164,0.599,0.642,3.33e-05,0.0992,-6.936,1,0.0363,115.412,4,0.349,751236,Canada,0247StOpd3AkeBQzANX4Zf
15,Feliz Navidad,0.406,0.514,0.818,1.93e-06,0.299,-9.642,1,0.0451,148.733,4,0.967,734801,Canada,3qCeq0rWK67SoBDgFd2sId
16,Sleigh Ride,0.403,0.529,0.772,2.21e-06,0.316,-7.013,1,0.0287,91.751,4,0.853,730661,Canada,7fUYUcWy853HS8YJn0b3Sr
17,Holly Jolly Christmas,0.865,0.647,0.465,0.0,0.0882,-8.308,1,0.0428,151.251,4,0.699,729924,Canada,6tjituizSxwSmBB5vtgHZE
18,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,725432,Canada,35mvY5S1H3J2QZyna3TFe0
19,Let It Snow! Let It Snow! Let It Snow!,0.912,0.451,0.24,2.45e-06,0.175,-14.014,1,0.0351,134.009,4,0.701,720777,Canada,2uFaJJtFpPDc5Pa95XzTvg
20,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,716186,Canada,7hxHWCCAIIxFLCzvDgnQHX
21,Mistletoe,0.498,0.657,0.56,0.0,0.0794,-9.049,0,0.0467,161.993,4,0.854,709644,Canada,7xapw9Oy21WpfEcib2ErSA
22,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,687840,Canada,5nujrmhLynf4yMoMtj8AQF
23,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,680987,Canada,1tkg4EHVoqnhR6iFEXb60y
24,A Holly Jolly Christmas - Single Version,0.579,0.683,0.375,0.0,0.076,-13.056,1,0.0303,140.467,4,0.888,667688,Canada,77khP2fIVhSW23NwxrRluh
25,willow,0.835,0.392,0.579,0.00179,0.145,-9.195,1,0.164,80.961,4,0.549,665256,Canada,3Uo7WG0vmLQ07WB4BDwy7D
26,Happy Xmas (War Is Over) - Remastered 2010,0.28,0.321,0.64,0.0,0.718,-10.023,1,0.0324,146.172,3,0.414,658276,Canada,27RYrbL6S02LNVhDWVl38b
27,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,650200,Canada,54bFM56PmE4YLRnqpW6Tha
28,HOLIDAY,0.12,0.81,0.511,0.0,0.0832,-6.924,0,0.164,151.947,4,0.837,639785,Canada,6zFMeegAMYQo0mt8rXtrli
29,Afterglow,0.698,0.641,0.324,0.0,0.328,-5.851,1,0.0299,110.184,4,0.273,638541,Canada,0E4Y1XIbs8GrAT1YqVy6dq
30,Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,0.511,0.0,0.0672,-8.914,1,0.0319,94.736,4,0.771,637143,Canada,1SV1fxF65n9NhRHp3KlBuu
31,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,626843,Canada,6Im9k8u9iIzKMrmV7BWtlF
32,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,624070,Canada,0VjIjW4GlUZAMYd2vXMi3b
33,Monster (Shawn Mendes & Justin Bieber),0.0593,0.64,0.392,0.0,0.0839,-7.246,0,0.0574,145.838,4,0.502,621607,Canada,1HbA4N1MiOsPthALesGFR1
34,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,611012,Canada,7ytR5pFWmSjzHJIeQkgog4
35,Blue Christmas,0.9,0.465,0.27,0.00104,0.145,-16.661,1,0.0425,94.518,4,0.58,579826,Canada,3QiAAp20rPC3dcAtKtMaqQ
36,Run Rudolph Run - Single Version,0.812,0.681,0.715,9.43e-06,0.0777,-10.609,0,0.0912,152.132,4,0.957,574682,Canada,2pnPe4pJtq7689i5ydzvJJ
37,White Christmas,0.673,0.317,0.158,0.353,0.338,-16.485,1,0.0381,130.503,3,0.247,566506,Canada,4so0Wek9Ig1p6CRCHuINwW
38,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,550822,Canada,0PvFJmanyNQMseIFrU708S
39,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,538901,Canada,4Oun2ylbjFKMPTiaSbbCih
40,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,515267,Canada,45bE4HXI0AwGZXfZtMp8JR
41,Holy (feat. Chance The Rapper),0.196,0.673,0.704,0.0,0.0898,-8.056,1,0.36,86.919,4,0.372,514634,Canada,5u1n1kITHCxxp8twBcZxWy
42,Good Days,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0,0.0583,121.002,4,0.412,510826,Canada,3YJJjQPAbDT7mGpX3WtQ9A
43,Santa Claus Is Coming To Town,0.271,0.682,0.577,0.000786,0.0796,-11.309,1,0.0352,147.331,4,0.943,502088,Canada,6a1hzBiTkgqTsDA0Xgfh9z
44,Lonely (with benny blanco),0.864,0.631,0.239,0.0,0.116,-7.071,0,0.0398,79.859,4,0.0927,501986,Canada,4y4spB9m0Q6026KfkAvy9Q
45,Roses - Imanbek Remix,0.0143,0.769,0.719,0.00777,0.359,-5.472,1,0.0474,121.955,4,0.863,489995,Canada,0zLCBJZSiELJf02ucPP9wb
46,Laugh Now Cry Later (feat. Lil Durk),0.244,0.761,0.518,3.47e-05,0.107,-8.871,1,0.134,133.976,4,0.522,478496,Canada,2SAqBLGA283SUiwJ3xOUVI
47,Driving Home for Christmas - 2019 Remaster,0.355,0.513,0.583,1.96e-05,0.18,-10.863,1,0.038,180.183,4,0.866,471955,Canada,27qAMKrDdKEs8HDXcvR24R
48,Way Out (feat. Big Sean),0.114,0.945,0.582,0.0,0.103,-8.357,0,0.0719,108.025,4,0.907,470884,Canada,57VeLYXrvNxe8Vs18K2M9W
49,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,468311,Canada,6UelLqGlWMcVH1E5c4H7lY
50,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,462378,Canada,7qEHsqek33rTcFNT9PFqLf
51,Reminds Me Of You,0.0663,0.613,0.631,0.0,0.169,-6.965,1,0.12,149.992,4,0.33,450370,Canada,5YSHygGN9D0mID1NsVd5my
52,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,443802,Canada,1xQ6trAsedVPCdbtDAmk0c
53,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,443360,Canada,1rgnBhdG2JDFTbYkYRZAku
54,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),0.76,0.724,0.276,0.0,0.116,-12.25,1,0.0599,112.874,4,0.718,437997,Canada,2pXpURmn6zC5ZYDMms6fwa
55,Wonder,0.136,0.442,0.631,2.29e-05,0.133,-5.096,0,0.05,139.774,4,0.129,436622,Canada,6ZuahEctZD6w75peme58hm
56,Christmas (Baby Please Come Home),0.395,0.325,0.759,0.000362,0.0773,-7.146,1,0.053,126.627,4,0.36,429249,Canada,47ohYW8e7dxCYn9qbUMBCI
57,Prisoner (feat. Dua Lipa),0.0103,0.781,0.67,0.0,0.0761,-3.912,0,0.0452,127.99,4,0.595,428701,Canada,2Oycxb8QbPkpHTo8ZrmG0B
58,SO DONE,0.232,0.719,0.598,0.0,0.115,-6.254,1,0.077,142.592,4,0.303,424708,Canada,3qgPpwtuRu5oP8EtFSj8HE
59,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,423486,Canada,22LAwLoDA5b4AaGSkg6bKW
60,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,422397,Canada,4saklk6nie3yiGePpBwUoc
61,Slay3r,0.165,0.885,0.661,0.0,0.334,-5.062,0,0.141,140.028,4,0.436,421841,Canada,1eMNW1HQjF1dbb4GtnmpaX
62,Wishing Well,0.00336,0.65,0.613,0.0,0.267,-6.13,0,0.128,149.972,4,0.0804,420144,Canada,2U5WueTLIK5WJLD7mvDODv
63,Come & Go (with Marshmello),0.0172,0.625,0.814,0.0,0.158,-5.181,1,0.0657,144.991,4,0.535,409730,Canada,2Y0wPrPQBrGhoLn14xRYCG
64,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,405682,Canada,2gMXnyrvIjhVBUZwvLZDMP
65,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,403301,Canada,0nbXyq5TXYPCO7pr3N8S4I
66,Put Your Records On,0.0563,0.399,0.491,0.00089,0.11,-10.778,0,0.0538,91.066,4,0.151,402689,Canada,6AGOKlMZWLCaEJGnaROtF9
67,Hello (feat. A Boogie Wit da Hoodie),0.0187,0.905,0.647,0.0,0.282,-5.065,0,0.107,130.97,4,0.367,401701,Canada,2r6OAV3WsYtXuXjvJ1lIDi
68,Be Like That - feat. Swae Lee & Khalid,0.0469,0.727,0.626,2.58e-05,0.126,-8.415,1,0.0726,86.97,4,0.322,400190,Canada,5f1joOtoMeyppIcJGZQvqJ
69,Tyler Herro,0.0872,0.792,0.793,0.0,0.22,-6.185,0,0.0841,123.031,4,0.775,398212,Canada,3w1WjD2zJqjBjDz5fwqQPJ
70,Forever After All,0.191,0.487,0.65,0.0,0.0933,-5.195,1,0.0253,151.964,4,0.456,393551,Canada,6IBcOGPsniK3Pso1wHIhew
71,Joy To The World,0.818,0.553,0.337,0.0,0.113,-10.334,1,0.03,101.918,4,0.662,392019,Canada,1VuAamHM7P3VQQEXYGG3Uu
72,Little Saint Nick - 1991 Remix,0.108,0.602,0.553,0.0,0.0512,-9.336,1,0.0328,130.594,4,0.971,384920,Canada,5xlS0QkVrSH7ssEbBgBzbM
73,Baby It's Cold Outside (duet with Michael Bubl?),0.647,0.553,0.476,0.0,0.281,-8.869,1,0.0649,113.401,3,0.558,382875,Canada,0Ie5uiv54KgCr7P4sYDTHl
74,"Baby, It's Cold Outside",0.882,0.469,0.196,0.0,0.0513,-16.093,1,0.0571,130.036,3,0.537,379824,Canada,4MrfQL4TYQXJBlZYpAHTuE
75,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,378747,Canada,21jGcNKet2qwijlDFuPiPb
76,Fairytale of New York (feat. Kirsty MacColl),0.582,0.271,0.551,4.16e-05,0.256,-7.48,1,0.0457,78.111,4,0.428,378586,Canada,3VTNVsTTu05dmTsVFrmGpK
77,Body,0.0166,0.914,0.732,0.0,0.107,-6.1,0,0.241,94.066,4,0.469,374008,Canada,0A1hoCfMLkiAgvhWkkucJa
78,The Business,0.414,0.798,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235,370572,Canada,6f3Slt0GbA2bPZlz0aIFXN
79,O Tannenbaum,0.908,0.583,0.191,0.00824,0.126,-15.938,1,0.0404,123.303,4,0.342,369676,Canada,34rzJNfTd5e9s3TICFMPD0
80,champagne problems,0.92,0.462,0.24,0.0,0.113,-12.077,1,0.0377,171.319,4,0.32,369031,Canada,0sY6ZUTh4yoctD8VIXz339
81,Do You Hear What I Hear? - Remastered 2006,0.813,0.532,0.246,1.66e-06,0.195,-15.499,1,0.028,101.369,4,0.414,366703,Canada,35z5xJpu76nakf65i1BCMl
82,Sunflower - Spider-Man: Into the Spider-Verse,0.533,0.755,0.522,0.0,0.0685,-4.368,1,0.0575,89.96,4,0.925,366163,Canada,0RiRZpuVRbi7oqRdSMwhQY
83,my ex's best friend (with blackbear),0.00473,0.731,0.675,0.0,0.141,-5.134,0,0.0434,124.939,4,0.298,364560,Canada,7kDUspsoYfLkWnZR7qwHZl
84,Gnat,0.248,0.835,0.869,0.0,0.462,-4.582,0,0.27,140.945,4,0.82,363681,Canada,6cS9PmLky2NhLOhpIsUlow
85,Mood Swings (feat. Lil Tjay),0.487,0.48,0.602,0.0,0.0848,-6.335,0,0.368,179.798,4,0.269,362180,Canada,5rZlwNFl01HqLWBQGryKSm
86,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,361445,Canada,0ZLuW8uOXdFNWcI40C0OC2
87,Mistletoe And Holly - Remastered 1999,0.804,0.607,0.103,0.0,0.076,-14.405,1,0.0404,110.378,4,0.341,359128,Canada,7faDzZnZYqTyYThx2sbHVQ
88,Jingle Bell Rock - Daryl's Version,0.613,0.666,0.841,0.0,0.113,-3.592,1,0.0312,128.706,4,0.84,358198,Canada,6pVW5LRWgeLaHudxauOTJU
89,Step Into Christmas,0.102,0.526,0.925,8.9e-06,0.305,-5.584,1,0.0363,140.308,4,0.819,356633,Canada,6sBWmE23q6xQHlnEZ8jYPT
90,"Baby, It's Cold Outside (feat. Meghan Trainor)",0.738,0.583,0.572,0.0,0.266,-4.776,1,0.0366,113.998,4,0.684,353737,Canada,5Q2P43CJra0uRAogjHyJDK
91,POPSTAR (feat. Drake),0.057,0.8,0.56,0.0,0.134,-4.818,0,0.261,163.071,4,0.45,353287,Canada,6EDO9iiTtwNv6waLwa1UUq
92,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,352830,Canada,285pBltuF7vW8TeWk8hdRR
93,What Christmas Means To Me,0.244,0.478,0.542,0.0,0.0839,-10.135,1,0.0367,167.486,4,0.821,352706,Canada,3h1EREJfCwyv6cG7CGak5d
94,Dreams - 2004 Remaster,0.0644,0.828,0.492,0.00428,0.128,-9.744,1,0.0276,120.151,4,0.789,348155,Canada,0ofHAoxe9vBkTCp2UQIavz
95,Santa Baby,0.752,0.675,0.384,0.0,0.167,-7.12,1,0.045,86.953,4,0.415,346237,Canada,2SBr3MK1sdMs8IxdRcN6qz
96,Goosebumps,0.325,0.767,0.659,0.0,0.13,-7.429,1,0.0444,124.946,4,0.439,344325,Canada,20McUFi8KCIVdNDLrkTDuZ
97,Sweater Weather,0.0495,0.612,0.807,0.0177,0.101,-2.81,1,0.0336,124.053,4,0.398,342221,Canada,2QjOHCTQ1Jl3zawyYOpxh6
98,I Saw Mommy Kissing Santa Claus,0.356,0.574,0.603,1.51e-05,0.792,-11.652,1,0.0592,129.204,4,0.653,340105,Canada,3lkYS3iMpWMVpaJ0yJAFrJ
99,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,331968,Canada,3PfIrDoz19wz7qK7tYeu62
