,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,drivers license,0.721,0.585,0.436,1.31e-05,0.105,-8.761,1,0.0601,143.874,4,0.132,65873080,Global,7lPN2DXiMsVn7XUKtOW1CS
1,DÁKITI,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0,0.0544,109.928,4,0.145,30690893,Global,4MzXwWMhyBbmu6hOcLVD49
2,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,23841990,Global,0VjIjW4GlUZAMYd2vXMi3b
3,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,23670415,Global,3tjFYV6RSFtuktYl3ZtYcq
4,BICHOTA,0.212,0.863,0.666,0.000493,0.103,-4.158,0,0.152,163.908,4,0.838,21706067,Global,7vrJn5hDSXRmdXoR30KgF1
5,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,21701387,Global,35mvY5S1H3J2QZyna3TFe0
6,Anyone,0.181,0.686,0.538,3.13e-06,0.113,-8.026,1,0.0345,115.884,4,0.584,21069130,Global,31qCy5ZaophVA81wtlwLc4
7,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,21065903,Global,6Im9k8u9iIzKMrmV7BWtlF
8,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,18785087,Global,27OeeYzk6klgBh83TSvGMA
9,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,18425259,Global,7hxHWCCAIIxFLCzvDgnQHX
10,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,18414023,Global,5vGLcdRuSbUhD8ScwsGSdA
11,Good Days,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0,0.0583,121.002,4,0.412,18279161,Global,3YJJjQPAbDT7mGpX3WtQ9A
12,Dynamite,0.0112,0.746,0.765,0.0,0.0936,-4.41,0,0.0993,114.044,4,0.737,18094314,Global,4saklk6nie3yiGePpBwUoc
13,LA NOCHE DE ANOCHE,0.0303,0.856,0.618,0.0,0.0866,-4.892,1,0.286,81.993,4,0.391,18060850,Global,2XIc1pqjXV3Cr2BQUGNBck
14,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,16658646,Global,54bFM56PmE4YLRnqpW6Tha
