,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,60285459,Global,2G7V7zsVDxg1yRsu7Ew9RJ
1,FEFE (feat. Nicki Minaj & Murda Beatz),0.088,0.931,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376,31741382,Global,2E124GmJRnBJuXbTb4cPUB
2,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,26591666,Global,7fa9MBXhVfQ8P8Df9OEbD8
3,No Brainer,0.0733,0.552,0.76,0.0,0.0865,-4.706,1,0.342,135.702,5,0.639,26590758,Global,5WvAo7DNuPRmk4APhdPzi8
4,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,25917300,Global,58q2HKrzhC3ozto2nDdN4z
5,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,23901321,Global,0s3nnoMeVWz3989MkNQiRf
6,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,23210518,Global,5IaHrVsrferBYDm0bDyABy
7,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,22465052,Global,6kPJZM97LwdG9QIsT7khp6
8,God is a woman,0.0268,0.604,0.673,3.32e-05,0.187,-5.979,1,0.0545,144.971,4,0.287,22382886,Global,7gkWXbAxIYuvtOpcN3p9GJ
9,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,22217230,Global,3ee8Jmje8o58CHK66QrVC2
10,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,20399013,Global,7dt6x5M1jzdTEt8oCbisTK
11,Rise,0.323,0.69,0.784,0.0,0.203,-4.653,1,0.032,106.066,4,0.669,20323394,Global,3u1S1OmAUhx5DRlLrXqyp3
12,Eastside (with Halsey & Khalid),0.555,0.56,0.68,0.0,0.116,-7.648,0,0.321,89.391,4,0.319,20234973,Global,0d2iYfpKoM0QCKvcLCkBao
13,Jackie Chan,0.374,0.747,0.834,0.0,0.0586,-2.867,0,0.045,128.005,4,0.687,20132101,Global,4kWO6O1BUXcZmaxitpVUwp
14,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,19854690,Global,7ef4DlsgrMEH11cDZd32M6
15,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,18504220,Global,2iUXsYOEPhVqEBwsqP70rE
16,Te Boté - Remix,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0,0.214,96.507,4,0.442,17143121,Global,3V8UKqhEK5zBkBb6d6ub8i
17,Don’t Matter To Me (with Michael Jackson),0.493,0.822,0.318,0.0128,0.11,-12.391,1,0.0575,102.998,4,0.138,16158645,Global,6G8kHiVZ1jW7vHMPVRNZU0
18,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,16028206,Global,0JP9xo3adEtGSdUEISiszL
19,Nonstop,0.0165,0.912,0.412,0.0126,0.104,-8.074,1,0.123,154.983,4,0.423,15382463,Global,0TlLq3lA83rQOYtrqBqSct
20,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,15098436,Global,0E9ZjEAyAwOXZ7wJC0PD33
21,Sin Pijama,0.354,0.791,0.745,2.93e-05,0.104,-3.695,0,0.0464,94.014,4,0.82,15017587,Global,2ijef6ni2amuunRoKTlgww
22,God's Plan,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,1,0.109,77.169,4,0.357,14783445,Global,6DCZcSspjsKoFjzjrWoCdn
23,Body,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,14536578,Global,43V1z6QToNNWNldV4FEG6r
24,Ocean (feat. Khalid),0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0,0.0412,139.912,4,0.221,14392057,Global,3nc420PXjTdBV5TN0gCFkS
25,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.0945,0.601,0.724,1.68e-06,0.12,-4.856,1,0.0486,102.061,4,0.508,13600148,Global,4hQ6UGyWQIGJmHSo0J88JW
26,Nice For What,0.0891,0.585,0.909,9.7e-05,0.119,-6.474,1,0.0707,93.372,4,0.758,13493014,Global,3CA9pLiwRIGtUBiMjbZmRw
27,Born To Be Yours,0.3,0.688,0.688,0.0,0.0982,-5.84,1,0.0357,114.011,4,0.451,13012854,Global,0kHyKhJMukHEPfeh8s7rdM
28,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,12967898,Global,6SFStUDQZNaGPKWOx9ZiJB
29,No Es Justo,0.161,0.684,0.811,0.000363,0.0871,-4.494,1,0.0714,87.866,4,0.721,12339454,Global,5qFeMRz4TvetPmzjre9Dq7
30,Vaina Loca,0.315,0.754,0.805,0.0,0.203,-4.249,1,0.0752,93.983,4,0.555,12197097,Global,1s2B5cndbqK8rPJEIcKJRQ
31,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,12015254,Global,63SevszngYpZOwf63o61K4
32,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,11835326,Global,5SxkdsY1ufZzoq9iXceLw9
33,changes,0.883,0.669,0.308,0.0,0.0984,-10.068,1,0.029,64.934,4,0.52,11744641,Global,7AFASza1mXqntmGtbxXprO
34,Jocelyn Flores,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437,11686307,Global,7m9OqQk4RVRkw9JJdeAw96
