,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,42934057,Global,1rgnBhdG2JDFTbYkYRZAku
1,everything i wanted,0.902,0.704,0.225,0.657,0.106,-14.454,0,0.0994,120.006,4,0.243,40323676,Global,3ZCTVFBt2Brf31RLEnCkWJ
2,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,30696174,Global,2b8fOow8UzyDFAE27YhOZM
3,ROXANNE,0.0522,0.621,0.601,0.0,0.46,-5.616,0,0.148,116.735,5,0.457,30284841,Global,696DnlkuDOXcMAnKlTgXXK
4,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,27993218,Global,21jGcNKet2qwijlDFuPiPb
5,Lose You To Love Me,0.576,0.505,0.34,0.0,0.21,-9.005,1,0.0438,101.993,4,0.0916,26188196,Global,1HfMVBKM75vxSfsQ5VefZ5
6,Don't Start Now,0.0125,0.794,0.793,0.0,0.0952,-4.521,0,0.0842,123.941,4,0.677,25716644,Global,6WrI0LAC5M1Rw2MnX2ZvEg
7,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,23635137,Global,7qEHsqek33rTcFNT9PFqLf
8,RITMO (Bad Boys For Life),0.0334,0.721,0.716,0.00084,0.237,-7.037,0,0.0657,104.994,4,0.667,23528266,Global,6cy3ki60hLwimwIje7tALf
9,HIGHEST IN THE ROOM,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0,0.0317,76.469,4,0.0605,22138889,Global,3eekarcy7kvN4yt5ZFzltW
10,Señorita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,22001173,Global,6v3KW9xbzN5yKLt9YKDYA2
11,hot girl bummer,0.128,0.778,0.559,0.0,0.399,-7.109,0,0.0776,129.989,1,0.678,20112837,Global,7aiClxsDWFRQ0Kzk5KI5ku
12,Ride It,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0,0.0874,117.948,4,0.884,16936400,Global,2tnVG71enUj33Ic2nFN6kZ
13,Lights Up,0.0426,0.585,0.62,0.00224,0.15,-8.09,0,0.0327,101.939,4,0.281,16454034,Global,2plLJpUcYPFrl1sW2pMG63
14,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,15784887,Global,2Fxmhks0bxGSBdJ92vM42m
15,Beautiful People (feat. Khalid),0.124,0.64,0.647,0.0,0.0801,-8.114,0,0.186,92.979,4,0.546,14874302,Global,70eFcWOvlMObDhURTqT4Fv
16,China,0.0846,0.786,0.808,0.000289,0.0822,-3.702,1,0.0882,105.027,4,0.609,14712140,Global,2ksOAxtIxY8yElEWw8RhgK
17,"10,000 Hours (with Justin Bieber)",0.153,0.654,0.63,0.0,0.111,-4.644,1,0.0259,89.991,4,0.43,14447797,Global,2wrJq5XKLnmhRXHIAf9xBa
18,Trampoline (with ZAYN),0.56,0.619,0.459,0.0,0.137,-5.782,0,0.0334,126.803,4,0.498,13588283,Global,1iQDltZqI7BXnHrFy4Qo1k
19,How Do You Sleep?,0.153,0.477,0.682,0.0,0.0763,-4.931,0,0.0925,110.567,5,0.345,13468811,Global,6b2RcmUt1g9N9mQ3CbjX2Y
20,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,13067797,Global,1e9oZCCiX42nJl0AcqriVo
21,South of the Border (feat. Camila Cabello & Cardi B),0.148,0.857,0.621,0.0,0.0865,-6.376,0,0.0825,97.989,4,0.668,12977289,Global,4vUmTMuQqjdnvlZmAH61Qk
22,Lalala,0.178,0.843,0.39,0.0,0.137,-7.899,1,0.0846,129.972,4,0.495,12409065,Global,51Fjme0JiitpyXKuyQiCDo
23,I Don't Care (with Justin Bieber),0.0902,0.798,0.676,0.0,0.0894,-5.041,1,0.0442,101.956,4,0.843,12316956,Global,0hVXuCcriWRGvwMV1r5Yn9
24,Que Tire Pa Lante,0.0478,0.658,0.901,0.0,0.12,-2.814,1,0.0357,93.979,4,0.708,12258421,Global,6RyaV7owmVU6fzEPE17sF1
25,Bandit (with YoungBoy Never Broke Again),0.0687,0.474,0.631,0.0,0.132,-5.884,0,0.343,180.051,4,0.425,12226004,Global,6Gg1gjgKi2AK4e0qzsR7sd
